Series Search Results for ROKU

Products for this option symbol are traded on: 
AMEX ARCA BATS BOX C2 CBOE EDGX EMLD GEM ISE MCRY MIAX MPRL NOBO NSDQ PHLX 

		Series/contract		Strike			Open Interest			
ROKU  		2023	02	24	36	000	C P 	1	195	25000000
ROKU  		2023	02	24	37	000	C P 	0	63	25000000
ROKU  		2023	02	24	38	000	C P 	0	100	25000000
ROKU  		2023	02	24	39	000	C P 	0	186	25000000
ROKU  		2023	02	24	40	000	C P 	20	270	25000000
ROKU  		2023	02	24	41	000	C P 	18	91	25000000
ROKU  		2023	02	24	42	000	C P 	155	55	25000000
ROKU  		2023	02	24	43	000	C P 	12	119	25000000
ROKU  		2023	02	24	44	000	C P 	40	119	25000000
ROKU  		2023	02	24	45	000	C P 	100	194	25000000
ROKU  		2023	02	24	46	000	C P 	71	81	25000000
ROKU  		2023	02	24	47	000	C P 	28	53	25000000
ROKU  		2023	02	24	48	000	C P 	446	72	25000000
ROKU  		2023	02	24	49	000	C P 	22	87	25000000
ROKU  		2023	02	24	50	000	C P 	126	250	25000000
ROKU  		2023	02	24	51	000	C P 	194	147	25000000
ROKU  		2023	02	24	52	000	C P 	416	165	25000000
ROKU  		2023	02	24	53	000	C P 	127	77	25000000
ROKU  		2023	02	24	54	000	C P 	87	116	25000000
ROKU  		2023	02	24	55	000	C P 	270	224	25000000
ROKU  		2023	02	24	56	000	C P 	73	85	25000000
ROKU  		2023	02	24	57	000	C P 	58	51	25000000
ROKU  		2023	02	24	58	000	C P 	96	49	25000000
ROKU  		2023	02	24	59	000	C P 	21	89	25000000
ROKU  		2023	02	24	60	000	C P 	754	100	25000000
ROKU  		2023	02	24	61	000	C P 	67	47	25000000
ROKU  		2023	02	24	62	000	C P 	165	61	25000000
ROKU  		2023	02	24	63	000	C P 	52	66	25000000
ROKU  		2023	02	24	64	000	C P 	365	115	25000000
ROKU  		2023	02	24	65	000	C P 	360	153	25000000
ROKU  		2023	02	24	66	000	C P 	136	62	25000000
ROKU  		2023	02	24	67	000	C P 	108	69	25000000
ROKU  		2023	02	24	68	000	C P 	90	61	25000000
ROKU  		2023	02	24	69	000	C P 	65	19	25000000
ROKU  		2023	02	24	70	000	C P 	669	19	25000000
ROKU  		2023	02	24	71	000	C P 	41	19	25000000
ROKU  		2023	02	24	72	000	C P 	37	18	25000000
ROKU  		2023	02	24	73	000	C P 	65	16	25000000
ROKU  		2023	02	24	74	000	C P 	31	12	25000000
ROKU  		2023	02	24	75	000	C P 	182	4	25000000
ROKU  		2023	02	24	76	000	C P 	35	17	25000000
ROKU  		2023	02	24	77	000	C P 	57	5	25000000
ROKU  		2023	02	24	78	000	C P 	24	5	25000000
ROKU  		2023	02	24	79	000	C P 	53	2	25000000
ROKU  		2023	02	24	80	000	C P 	109	7	25000000
ROKU  		2023	02	24	81	000	C P 	66	0	25000000
ROKU  		2023	02	24	82	000	C P 	36	22	25000000
ROKU  		2023	02	24	83	000	C P 	18	0	25000000
ROKU  		2023	02	24	84	000	C P 	37	1	25000000
ROKU  		2023	02	24	85	000	C P 	73	4	25000000
ROKU  		2023	02	24	86	000	C P 	91	1	25000000
ROKU  		2023	02	24	87	000	C P 	215	0	25000000
ROKU  		2023	02	24	90	000	C P 	145	6	25000000
ROKU  		2023	02	24	95	000	C P 	93	4	25000000
ROKU  		2023	02	24	100	000	C P 	134	0	25000000
ROKU  		2023	03	03	25	000	C P 	0	743	25000000
ROKU  		2023	03	03	30	000	C P 	0	113	25000000
ROKU  		2023	03	03	35	000	C P 	0	185	25000000
ROKU  		2023	03	03	38	000	C P 	1	258	25000000
ROKU  		2023	03	03	39	000	C P 	0	36	25000000
ROKU  		2023	03	03	40	000	C P 	3	117	25000000
ROKU  		2023	03	03	41	000	C P 	0	30	25000000
ROKU  		2023	03	03	42	000	C P 	0	17	25000000
ROKU  		2023	03	03	43	000	C P 	0	76	25000000
ROKU  		2023	03	03	44	000	C P 	0	73	25000000
ROKU  		2023	03	03	45	000	C P 	10	224	25000000
ROKU  		2023	03	03	46	000	C P 	2	94	25000000
ROKU  		2023	03	03	47	000	C P 	17	129	25000000
ROKU  		2023	03	03	48	000	C P 	33	74	25000000
ROKU  		2023	03	03	49	000	C P 	28	62	25000000
ROKU  		2023	03	03	50	000	C P 	36	86	25000000
ROKU  		2023	03	03	51	000	C P 	25	54	25000000
ROKU  		2023	03	03	52	000	C P 	52	39	25000000
ROKU  		2023	03	03	53	000	C P 	22	28	25000000
ROKU  		2023	03	03	54	000	C P 	37	119	25000000
ROKU  		2023	03	03	55	000	C P 	69	103	25000000
ROKU  		2023	03	03	56	000	C P 	72	53	25000000
ROKU  		2023	03	03	57	000	C P 	57	125	25000000
ROKU  		2023	03	03	58	000	C P 	63	16	25000000
ROKU  		2023	03	03	59	000	C P 	32	6	25000000
ROKU  		2023	03	03	60	000	C P 	67	48	25000000
ROKU  		2023	03	03	61	000	C P 	63	12	25000000
ROKU  		2023	03	03	62	000	C P 	45	30	25000000
ROKU  		2023	03	03	63	000	C P 	54	11	25000000
ROKU  		2023	03	03	64	000	C P 	54	60	25000000
ROKU  		2023	03	03	65	000	C P 	267	48	25000000
ROKU  		2023	03	03	66	000	C P 	55	12	25000000
ROKU  		2023	03	03	67	000	C P 	39	3	25000000
ROKU  		2023	03	03	68	000	C P 	25	2	25000000
ROKU  		2023	03	03	69	000	C P 	13	4	25000000
ROKU  		2023	03	03	70	000	C P 	144	20	25000000
ROKU  		2023	03	03	71	000	C P 	6	4	25000000
ROKU  		2023	03	03	72	000	C P 	5	6	25000000
ROKU  		2023	03	03	73	000	C P 	2	11	25000000
ROKU  		2023	03	03	74	000	C P 	9	0	25000000
ROKU  		2023	03	03	75	000	C P 	60	17	25000000
ROKU  		2023	03	03	76	000	C P 	2	1	25000000
ROKU  		2023	03	03	77	000	C P 	15	4	25000000
ROKU  		2023	03	03	78	000	C P 	12	0	25000000
ROKU  		2023	03	03	80	000	C P 	32	0	25000000
ROKU  		2023	03	03	85	000	C P 	87	5	25000000
ROKU  		2023	03	03	90	000	C P 	87	0	25000000
ROKU  		2023	03	03	95	000	C P 	56	0	25000000
ROKU  		2023	03	03	100	000	C P 	233	0	25000000
ROKU  		2023	03	10	30	000	C P 	0	2551	25000000
ROKU  		2023	03	10	35	000	C P 	0	8	25000000
ROKU  		2023	03	10	40	000	C P 	3	18	25000000
ROKU  		2023	03	10	41	000	C P 	0	18	25000000
ROKU  		2023	03	10	42	000	C P 	3	37	25000000
ROKU  		2023	03	10	43	000	C P 	1	17	25000000
ROKU  		2023	03	10	44	000	C P 	0	308	25000000
ROKU  		2023	03	10	45	000	C P 	2	133	25000000
ROKU  		2023	03	10	46	000	C P 	0	290	25000000
ROKU  		2023	03	10	47	000	C P 	1	73	25000000
ROKU  		2023	03	10	48	000	C P 	34	32	25000000
ROKU  		2023	03	10	49	000	C P 	0	18	25000000
ROKU  		2023	03	10	50	000	C P 	11	68	25000000
ROKU  		2023	03	10	51	000	C P 	4	8	25000000
ROKU  		2023	03	10	52	000	C P 	24	86	25000000
ROKU  		2023	03	10	53	000	C P 	17	20	25000000
ROKU  		2023	03	10	54	000	C P 	74	13	25000000
ROKU  		2023	03	10	55	000	C P 	46	27	25000000
ROKU  		2023	03	10	56	000	C P 	39	19	25000000
ROKU  		2023	03	10	57	000	C P 	34	19	25000000
ROKU  		2023	03	10	58	000	C P 	51	9	25000000
ROKU  		2023	03	10	59	000	C P 	11	23	25000000
ROKU  		2023	03	10	60	000	C P 	50	42	25000000
ROKU  		2023	03	10	61	000	C P 	14	21	25000000
ROKU  		2023	03	10	62	000	C P 	24	40	25000000
ROKU  		2023	03	10	63	000	C P 	80	28	25000000
ROKU  		2023	03	10	64	000	C P 	26	39	25000000
ROKU  		2023	03	10	65	000	C P 	77	45	25000000
ROKU  		2023	03	10	66	000	C P 	9	2	25000000
ROKU  		2023	03	10	67	000	C P 	18	1	25000000
ROKU  		2023	03	10	68	000	C P 	21	3	25000000
ROKU  		2023	03	10	69	000	C P 	24	1	25000000
ROKU  		2023	03	10	70	000	C P 	143	35	25000000
ROKU  		2023	03	10	71	000	C P 	2	0	25000000
ROKU  		2023	03	10	72	000	C P 	3	1	25000000
ROKU  		2023	03	10	73	000	C P 	9	0	25000000
ROKU  		2023	03	10	74	000	C P 	1	0	25000000
ROKU  		2023	03	10	75	000	C P 	51	0	25000000
ROKU  		2023	03	10	76	000	C P 	4	0	25000000
ROKU  		2023	03	10	77	000	C P 	2	0	25000000
ROKU  		2023	03	10	78	000	C P 	11	0	25000000
ROKU  		2023	03	10	80	000	C P 	36	0	25000000
ROKU  		2023	03	10	85	000	C P 	27	0	25000000
ROKU  		2023	03	10	90	000	C P 	2	0	25000000
ROKU  		2023	03	10	95	000	C P 	35	0	25000000
ROKU  		2023	03	10	100	000	C P 	2	0	25000000
ROKU  		2023	03	17	20	000	C P 	9	218	25000000
ROKU  		2023	03	17	22	500	C P 	22	519	25000000
ROKU  		2023	03	17	25	000	C P 	20	2912	25000000
ROKU  		2023	03	17	30	000	C P 	12	7648	25000000
ROKU  		2023	03	17	35	000	C P 	192	8003	25000000
ROKU  		2023	03	17	40	000	C P 	314	2944	25000000
ROKU  		2023	03	17	45	000	C P 	463	3088	25000000
ROKU  		2023	03	17	50	000	C P 	1181	2856	25000000
ROKU  		2023	03	17	55	000	C P 	1858	1277	25000000
ROKU  		2023	03	17	60	000	C P 	1543	1511	25000000
ROKU  		2023	03	17	65	000	C P 	2236	435	25000000
ROKU  		2023	03	17	70	000	C P 	1571	343	25000000
ROKU  		2023	03	17	75	000	C P 	1286	127	25000000
ROKU  		2023	03	17	80	000	C P 	802	6	25000000
ROKU  		2023	03	17	85	000	C P 	2340	5	25000000
ROKU  		2023	03	17	90	000	C P 	1040	11	25000000
ROKU  		2023	03	17	95	000	C P 	798	4	25000000
ROKU  		2023	03	17	100	000	C P 	2739	0	25000000
ROKU  		2023	03	17	105	000	C P 	968	1	25000000
ROKU  		2023	03	17	110	000	C P 	2033	0	25000000
ROKU  		2023	03	24	35	000	C P 	0	5	25000000
ROKU  		2023	03	24	40	000	C P 	0	125	25000000
ROKU  		2023	03	24	45	000	C P 	5	45	25000000
ROKU  		2023	03	24	46	000	C P 	6	13	25000000
ROKU  		2023	03	24	47	000	C P 	0	34	25000000
ROKU  		2023	03	24	48	000	C P 	0	12	25000000
ROKU  		2023	03	24	49	000	C P 	0	4	25000000
ROKU  		2023	03	24	50	000	C P 	10	42	25000000
ROKU  		2023	03	24	51	000	C P 	10	4	25000000
ROKU  		2023	03	24	52	000	C P 	5	6	25000000
ROKU  		2023	03	24	53	000	C P 	1	5	25000000
ROKU  		2023	03	24	54	000	C P 	0	20	25000000
ROKU  		2023	03	24	55	000	C P 	31	196	25000000
ROKU  		2023	03	24	56	000	C P 	8	6	25000000
ROKU  		2023	03	24	57	000	C P 	3	4	25000000
ROKU  		2023	03	24	58	000	C P 	0	2	25000000
ROKU  		2023	03	24	59	000	C P 	4	20	25000000
ROKU  		2023	03	24	60	000	C P 	46	38	25000000
ROKU  		2023	03	24	61	000	C P 	16	4	25000000
ROKU  		2023	03	24	62	000	C P 	7	26	25000000
ROKU  		2023	03	24	63	000	C P 	9	1	25000000
ROKU  		2023	03	24	64	000	C P 	24	0	25000000
ROKU  		2023	03	24	65	000	C P 	33	5	25000000
ROKU  		2023	03	24	66	000	C P 	10	1	25000000
ROKU  		2023	03	24	67	000	C P 	4	2	25000000
ROKU  		2023	03	24	68	000	C P 	13	0	25000000
ROKU  		2023	03	24	69	000	C P 	19	0	25000000
ROKU  		2023	03	24	70	000	C P 	10	3	25000000
ROKU  		2023	03	24	71	000	C P 	3	0	25000000
ROKU  		2023	03	24	72	000	C P 	27	0	25000000
ROKU  		2023	03	24	73	000	C P 	22	0	25000000
ROKU  		2023	03	24	74	000	C P 	4	8	25000000
ROKU  		2023	03	24	75	000	C P 	10	0	25000000
ROKU  		2023	03	24	76	000	C P 	2	0	25000000
ROKU  		2023	03	24	77	000	C P 	1	0	25000000
ROKU  		2023	03	24	78	000	C P 	2	0	25000000
ROKU  		2023	03	24	80	000	C P 	4	0	25000000
ROKU  		2023	03	24	85	000	C P 	6	0	25000000
ROKU  		2023	03	24	90	000	C P 	1	0	25000000
ROKU  		2023	03	24	95	000	C P 	42	0	25000000
ROKU  		2023	03	24	100	000	C P 	16	0	25000000
ROKU  		2023	03	31	47	000	C P 	0	20	25000000
ROKU  		2023	03	31	48	000	C P 	0	1	25000000
ROKU  		2023	03	31	49	000	C P 	0	2	25000000
ROKU  		2023	03	31	50	000	C P 	0	0	25000000
ROKU  		2023	03	31	51	000	C P 	1	0	25000000
ROKU  		2023	03	31	52	000	C P 	0	20	25000000
ROKU  		2023	03	31	53	000	C P 	10	2	25000000
ROKU  		2023	03	31	54	000	C P 	0	0	25000000
ROKU  		2023	03	31	55	000	C P 	0	0	25000000
ROKU  		2023	03	31	56	000	C P 	1	20	25000000
ROKU  		2023	03	31	57	000	C P 	0	0	25000000
ROKU  		2023	03	31	58	000	C P 	12	20	25000000
ROKU  		2023	03	31	59	000	C P 	2	0	25000000
ROKU  		2023	03	31	60	000	C P 	0	0	25000000
ROKU  		2023	03	31	61	000	C P 	0	0	25000000
ROKU  		2023	03	31	62	000	C P 	0	0	25000000
ROKU  		2023	03	31	63	000	C P 	0	0	25000000
ROKU  		2023	03	31	64	000	C P 	0	20	25000000
ROKU  		2023	03	31	65	000	C P 	0	0	25000000
ROKU  		2023	03	31	66	000	C P 	0	1	25000000
ROKU  		2023	03	31	67	000	C P 	0	1	25000000
ROKU  		2023	03	31	68	000	C P 	0	0	25000000
ROKU  		2023	03	31	69	000	C P 	0	0	25000000
ROKU  		2023	03	31	70	000	C P 	0	1	25000000
ROKU  		2023	03	31	71	000	C P 	0	0	25000000
ROKU  		2023	04	21	20	000	C P 	0	126	25000000
ROKU  		2023	04	21	22	500	C P 	2	388	25000000
ROKU  		2023	04	21	25	000	C P 	18	1136	25000000
ROKU  		2023	04	21	30	000	C P 	18	2434	25000000
ROKU  		2023	04	21	35	000	C P 	28	696	25000000
ROKU  		2023	04	21	40	000	C P 	150	1249	25000000
ROKU  		2023	04	21	45	000	C P 	366	1495	25000000
ROKU  		2023	04	21	50	000	C P 	487	2071	25000000
ROKU  		2023	04	21	55	000	C P 	467	1149	25000000
ROKU  		2023	04	21	60	000	C P 	1331	797	25000000
ROKU  		2023	04	21	65	000	C P 	1122	651	25000000
ROKU  		2023	04	21	70	000	C P 	1105	343	25000000
ROKU  		2023	04	21	75	000	C P 	1007	615	25000000
ROKU  		2023	04	21	80	000	C P 	820	48	25000000
ROKU  		2023	04	21	85	000	C P 	627	22	25000000
ROKU  		2023	04	21	90	000	C P 	239	20	25000000
ROKU  		2023	04	21	95	000	C P 	222	2	25000000
ROKU  		2023	04	21	100	000	C P 	1462	3	25000000
ROKU  		2023	04	21	105	000	C P 	280	0	25000000
ROKU  		2023	04	21	110	000	C P 	259	0	25000000
ROKU  		2023	04	21	115	000	C P 	316	0	25000000
ROKU  		2023	04	21	120	000	C P 	388	0	25000000
ROKU  		2023	04	21	125	000	C P 	487	0	25000000
ROKU  		2023	06	16	20	000	C P 	26	256	25000000
ROKU  		2023	06	16	22	500	C P 	1	2155	25000000
ROKU  		2023	06	16	25	000	C P 	1	1691	25000000
ROKU  		2023	06	16	30	000	C P 	12	3247	25000000
ROKU  		2023	06	16	35	000	C P 	110	2149	25000000
ROKU  		2023	06	16	40	000	C P 	213	3630	25000000
ROKU  		2023	06	16	45	000	C P 	435	8409	25000000
ROKU  		2023	06	16	50	000	C P 	609	9229	25000000
ROKU  		2023	06	16	55	000	C P 	1684	1909	25000000
ROKU  		2023	06	16	60	000	C P 	2339	910	25000000
ROKU  		2023	06	16	65	000	C P 	1167	728	25000000
ROKU  		2023	06	16	70	000	C P 	1694	661	25000000
ROKU  		2023	06	16	75	000	C P 	852	1008	25000000
ROKU  		2023	06	16	80	000	C P 	1384	457	25000000
ROKU  		2023	06	16	85	000	C P 	740	1196	25000000
ROKU  		2023	06	16	90	000	C P 	1312	192	25000000
ROKU  		2023	06	16	95	000	C P 	538	41	25000000
ROKU  		2023	06	16	100	000	C P 	1506	31	25000000
ROKU  		2023	06	16	105	000	C P 	548	69	25000000
ROKU  		2023	06	16	110	000	C P 	1227	22	25000000
ROKU  		2023	06	16	115	000	C P 	726	4	25000000
ROKU  		2023	06	16	120	000	C P 	930	0	25000000
ROKU  		2023	06	16	125	000	C P 	996	1	25000000
ROKU  		2023	06	16	130	000	C P 	636	0	25000000
ROKU  		2023	06	16	135	000	C P 	828	0	25000000
ROKU  		2023	06	16	140	000	C P 	1584	0	25000000
ROKU  		2023	07	21	20	000	C P 	6	161	25000000
ROKU  		2023	07	21	22	500	C P 	0	124	25000000
ROKU  		2023	07	21	25	000	C P 	1	203	25000000
ROKU  		2023	07	21	30	000	C P 	249	1712	25000000
ROKU  		2023	07	21	35	000	C P 	15	1599	25000000
ROKU  		2023	07	21	40	000	C P 	132	1666	25000000
ROKU  		2023	07	21	45	000	C P 	93	791	25000000
ROKU  		2023	07	21	50	000	C P 	336	654	25000000
ROKU  		2023	07	21	55	000	C P 	157	1332	25000000
ROKU  		2023	07	21	60	000	C P 	150	551	25000000
ROKU  		2023	07	21	65	000	C P 	535	383	25000000
ROKU  		2023	07	21	70	000	C P 	507	90	25000000
ROKU  		2023	07	21	75	000	C P 	424	420	25000000
ROKU  		2023	07	21	80	000	C P 	786	805	25000000
ROKU  		2023	07	21	85	000	C P 	1334	385	25000000
ROKU  		2023	07	21	90	000	C P 	300	98	25000000
ROKU  		2023	07	21	95	000	C P 	183	18	25000000
ROKU  		2023	07	21	100	000	C P 	148	76	25000000
ROKU  		2023	09	15	20	000	C P 	3	6	25000000
ROKU  		2023	09	15	22	500	C P 	0	70	25000000
ROKU  		2023	09	15	25	000	C P 	0	299	25000000
ROKU  		2023	09	15	30	000	C P 	15	80	25000000
ROKU  		2023	09	15	35	000	C P 	35	1382	25000000
ROKU  		2023	09	15	40	000	C P 	1809	1288	25000000
ROKU  		2023	09	15	45	000	C P 	18	1020	25000000
ROKU  		2023	09	15	50	000	C P 	25	617	25000000
ROKU  		2023	09	15	55	000	C P 	242	194	25000000
ROKU  		2023	09	15	60	000	C P 	3896	156	25000000
ROKU  		2023	09	15	65	000	C P 	920	255	25000000
ROKU  		2023	09	15	70	000	C P 	135	71	25000000
ROKU  		2023	09	15	75	000	C P 	227	62	25000000
ROKU  		2023	09	15	80	000	C P 	397	7	25000000
ROKU  		2023	09	15	85	000	C P 	70	28	25000000
ROKU  		2023	09	15	90	000	C P 	440	11	25000000
ROKU  		2023	09	15	95	000	C P 	29	0	25000000
ROKU  		2023	09	15	100	000	C P 	108	72	25000000
ROKU  		2024	01	19	20	000	C P 	19	84	25000000
ROKU  		2024	01	19	22	500	C P 	8	97	25000000
ROKU  		2024	01	19	25	000	C P 	27	932	25000000
ROKU  		2024	01	19	30	000	C P 	110	2009	25000000
ROKU  		2024	01	19	35	000	C P 	119	1142	25000000
ROKU  		2024	01	19	40	000	C P 	832	1625	25000000
ROKU  		2024	01	19	45	000	C P 	387	2213	25000000
ROKU  		2024	01	19	50	000	C P 	322	623	25000000
