Series Search Results for ROKU

Products for this option symbol are traded on: 
AMEX ARCA BATS BOX C2 CBOE EDGX EMLD GEM ISE MCRY MIAX MPRL NOBO NSDQ PHLX 

		Series/contract		Strike			Open Interest			
ROKU  		2023	03	03	48	000	C P 	43	125	25000000
ROKU  		2023	03	03	48	500	C P 	0	5	25000000
ROKU  		2023	03	03	49	000	C P 	40	82	25000000
ROKU  		2023	03	03	49	500	C P 	4	0	25000000
ROKU  		2023	03	03	50	000	C P 	34	564	25000000
ROKU  		2023	03	03	51	000	C P 	27	423	25000000
ROKU  		2023	03	03	52	000	C P 	49	91	25000000
ROKU  		2023	03	03	53	000	C P 	35	269	25000000
ROKU  		2023	03	03	54	000	C P 	61	684	25000000
ROKU  		2023	03	03	55	000	C P 	94	940	25000000
ROKU  		2023	03	03	56	000	C P 	108	215	25000000
ROKU  		2023	03	03	57	000	C P 	68	187	25000000
ROKU  		2023	03	03	58	000	C P 	71	104	25000000
ROKU  		2023	03	03	59	000	C P 	43	130	25000000
ROKU  		2023	03	03	60	000	C P 	186	1296	25000000
ROKU  		2023	03	03	61	000	C P 	118	153	25000000
ROKU  		2023	03	03	62	000	C P 	206	403	25000000
ROKU  		2023	03	03	63	000	C P 	166	300	25000000
ROKU  		2023	03	03	64	000	C P 	211	333	25000000
ROKU  		2023	03	03	65	000	C P 	714	506	25000000
ROKU  		2023	03	03	66	000	C P 	178	256	25000000
ROKU  		2023	03	03	67	000	C P 	478	422	25000000
ROKU  		2023	03	03	68	000	C P 	308	280	25000000
ROKU  		2023	03	03	69	000	C P 	305	179	25000000
ROKU  		2023	03	03	70	000	C P 	1244	1433	25000000
ROKU  		2023	03	03	71	000	C P 	520	232	25000000
ROKU  		2023	03	03	72	000	C P 	244	303	25000000
ROKU  		2023	03	03	73	000	C P 	459	152	25000000
ROKU  		2023	03	03	74	000	C P 	393	153	25000000
ROKU  		2023	03	03	75	000	C P 	640	538	25000000
ROKU  		2023	03	03	76	000	C P 	147	70	25000000
ROKU  		2023	03	03	77	000	C P 	227	142	25000000
ROKU  		2023	03	03	78	000	C P 	285	184	25000000
ROKU  		2023	03	03	79	000	C P 	28	1	25000000
ROKU  		2023	03	03	80	000	C P 	383	45	25000000
ROKU  		2023	03	03	81	000	C P 	30	21	25000000
ROKU  		2023	03	03	82	000	C P 	16	15	25000000
ROKU  		2023	03	03	83	000	C P 	14	2	25000000
ROKU  		2023	03	03	84	000	C P 	15	0	25000000
ROKU  		2023	03	03	85	000	C P 	945	29	25000000
ROKU  		2023	03	03	86	000	C P 	0	0	25000000
ROKU  		2023	03	03	87	000	C P 	4	0	25000000
ROKU  		2023	03	03	90	000	C P 	1010	1	25000000
ROKU  		2023	03	03	95	000	C P 	282	1	25000000
ROKU  		2023	03	03	100	000	C P 	1110	1	25000000
ROKU  		2023	03	10	30	000	C P 	1	2551	25000000
ROKU  		2023	03	10	35	000	C P 	0	38	25000000
ROKU  		2023	03	10	40	000	C P 	2	27	25000000
ROKU  		2023	03	10	41	000	C P 	0	17	25000000
ROKU  		2023	03	10	42	000	C P 	2	32	25000000
ROKU  		2023	03	10	43	000	C P 	2	38	25000000
ROKU  		2023	03	10	44	000	C P 	0	416	25000000
ROKU  		2023	03	10	45	000	C P 	2	164	25000000
ROKU  		2023	03	10	46	000	C P 	20	285	25000000
ROKU  		2023	03	10	47	000	C P 	2	72	25000000
ROKU  		2023	03	10	48	000	C P 	36	39	25000000
ROKU  		2023	03	10	49	000	C P 	10	36	25000000
ROKU  		2023	03	10	50	000	C P 	39	151	25000000
ROKU  		2023	03	10	51	000	C P 	14	29	25000000
ROKU  		2023	03	10	52	000	C P 	26	107	25000000
ROKU  		2023	03	10	53	000	C P 	22	57	25000000
ROKU  		2023	03	10	54	000	C P 	88	74	25000000
ROKU  		2023	03	10	55	000	C P 	51	158	25000000
ROKU  		2023	03	10	56	000	C P 	48	70	25000000
ROKU  		2023	03	10	57	000	C P 	23	49	25000000
ROKU  		2023	03	10	58	000	C P 	67	66	25000000
ROKU  		2023	03	10	59	000	C P 	40	73	25000000
ROKU  		2023	03	10	60	000	C P 	46	299	25000000
ROKU  		2023	03	10	61	000	C P 	42	64	25000000
ROKU  		2023	03	10	62	000	C P 	46	97	25000000
ROKU  		2023	03	10	63	000	C P 	45	116	25000000
ROKU  		2023	03	10	64	000	C P 	30	80	25000000
ROKU  		2023	03	10	65	000	C P 	159	327	25000000
ROKU  		2023	03	10	66	000	C P 	43	21	25000000
ROKU  		2023	03	10	67	000	C P 	52	109	25000000
ROKU  		2023	03	10	68	000	C P 	44	65	25000000
ROKU  		2023	03	10	69	000	C P 	71	99	25000000
ROKU  		2023	03	10	70	000	C P 	351	243	25000000
ROKU  		2023	03	10	71	000	C P 	114	23	25000000
ROKU  		2023	03	10	72	000	C P 	70	45	25000000
ROKU  		2023	03	10	73	000	C P 	47	90	25000000
ROKU  		2023	03	10	74	000	C P 	80	225	25000000
ROKU  		2023	03	10	75	000	C P 	281	164	25000000
ROKU  		2023	03	10	76	000	C P 	88	21	25000000
ROKU  		2023	03	10	77	000	C P 	69	89	25000000
ROKU  		2023	03	10	78	000	C P 	158	144	25000000
ROKU  		2023	03	10	79	000	C P 	18	43	25000000
ROKU  		2023	03	10	80	000	C P 	169	5	25000000
ROKU  		2023	03	10	81	000	C P 	16	5	25000000
ROKU  		2023	03	10	82	000	C P 	34	0	25000000
ROKU  		2023	03	10	85	000	C P 	139	10	25000000
ROKU  		2023	03	10	90	000	C P 	401	0	25000000
ROKU  		2023	03	10	95	000	C P 	180	0	25000000
ROKU  		2023	03	10	100	000	C P 	96	0	25000000
ROKU  		2023	03	17	20	000	C P 	9	218	25000000
ROKU  		2023	03	17	22	500	C P 	28	519	25000000
ROKU  		2023	03	17	25	000	C P 	28	2930	25000000
ROKU  		2023	03	17	30	000	C P 	12	7658	25000000
ROKU  		2023	03	17	35	000	C P 	189	8141	25000000
ROKU  		2023	03	17	40	000	C P 	347	4448	25000000
ROKU  		2023	03	17	45	000	C P 	452	3655	25000000
ROKU  		2023	03	17	50	000	C P 	1159	3842	25000000
ROKU  		2023	03	17	55	000	C P 	2092	2001	25000000
ROKU  		2023	03	17	58	000	C P 	30	47	25000000
ROKU  		2023	03	17	59	000	C P 	28	24	25000000
ROKU  		2023	03	17	60	000	C P 	1710	2235	25000000
ROKU  		2023	03	17	61	000	C P 	68	58	25000000
ROKU  		2023	03	17	62	000	C P 	45	140	25000000
ROKU  		2023	03	17	63	000	C P 	94	136	25000000
ROKU  		2023	03	17	64	000	C P 	68	205	25000000
ROKU  		2023	03	17	65	000	C P 	2565	2765	25000000
ROKU  		2023	03	17	66	000	C P 	184	313	25000000
ROKU  		2023	03	17	67	000	C P 	370	626	25000000
ROKU  		2023	03	17	68	000	C P 	220	423	25000000
ROKU  		2023	03	17	69	000	C P 	276	607	25000000
ROKU  		2023	03	17	70	000	C P 	2805	2579	25000000
ROKU  		2023	03	17	71	000	C P 	86	59	25000000
ROKU  		2023	03	17	72	000	C P 	106	33	25000000
ROKU  		2023	03	17	73	000	C P 	72	36	25000000
ROKU  		2023	03	17	74	000	C P 	28	29	25000000
ROKU  		2023	03	17	75	000	C P 	2940	772	25000000
ROKU  		2023	03	17	76	000	C P 	26	39	25000000
ROKU  		2023	03	17	77	000	C P 	308	77	25000000
ROKU  		2023	03	17	78	000	C P 	16	62	25000000
ROKU  		2023	03	17	79	000	C P 	21	57	25000000
ROKU  		2023	03	17	80	000	C P 	1200	183	25000000
ROKU  		2023	03	17	81	000	C P 	14	53	25000000
ROKU  		2023	03	17	82	000	C P 	317	6	25000000
ROKU  		2023	03	17	85	000	C P 	2781	55	25000000
ROKU  		2023	03	17	90	000	C P 	3374	20	25000000
ROKU  		2023	03	17	95	000	C P 	2569	9	25000000
ROKU  		2023	03	17	100	000	C P 	4235	0	25000000
ROKU  		2023	03	17	105	000	C P 	1240	0	25000000
ROKU  		2023	03	17	110	000	C P 	3528	0	25000000
ROKU  		2023	03	24	30	000	C P 	0	104	25000000
ROKU  		2023	03	24	35	000	C P 	0	30	25000000
ROKU  		2023	03	24	40	000	C P 	0	161	25000000
ROKU  		2023	03	24	45	000	C P 	5	288	25000000
ROKU  		2023	03	24	46	000	C P 	7	462	25000000
ROKU  		2023	03	24	47	000	C P 	4	160	25000000
ROKU  		2023	03	24	48	000	C P 	0	65	25000000
ROKU  		2023	03	24	49	000	C P 	0	22	25000000
ROKU  		2023	03	24	50	000	C P 	25	112	25000000
ROKU  		2023	03	24	51	000	C P 	6	31	25000000
ROKU  		2023	03	24	52	000	C P 	11	272	25000000
ROKU  		2023	03	24	53	000	C P 	14	344	25000000
ROKU  		2023	03	24	54	000	C P 	4	139	25000000
ROKU  		2023	03	24	55	000	C P 	181	621	25000000
ROKU  		2023	03	24	56	000	C P 	10	411	25000000
ROKU  		2023	03	24	57	000	C P 	8	19	25000000
ROKU  		2023	03	24	58	000	C P 	14	51	25000000
ROKU  		2023	03	24	59	000	C P 	12	32	25000000
ROKU  		2023	03	24	60	000	C P 	189	157	25000000
ROKU  		2023	03	24	61	000	C P 	16	20	25000000
ROKU  		2023	03	24	62	000	C P 	13	22	25000000
ROKU  		2023	03	24	63	000	C P 	33	329	25000000
ROKU  		2023	03	24	64	000	C P 	26	30	25000000
ROKU  		2023	03	24	65	000	C P 	273	236	25000000
ROKU  		2023	03	24	66	000	C P 	26	20	25000000
ROKU  		2023	03	24	67	000	C P 	29	52	25000000
ROKU  		2023	03	24	68	000	C P 	171	35	25000000
ROKU  		2023	03	24	69	000	C P 	365	28	25000000
ROKU  		2023	03	24	70	000	C P 	174	486	25000000
ROKU  		2023	03	24	71	000	C P 	55	36	25000000
ROKU  		2023	03	24	72	000	C P 	31	21	25000000
ROKU  		2023	03	24	73	000	C P 	33	25	25000000
ROKU  		2023	03	24	74	000	C P 	22	18	25000000
ROKU  		2023	03	24	75	000	C P 	54	18	25000000
ROKU  		2023	03	24	76	000	C P 	23	40	25000000
ROKU  		2023	03	24	77	000	C P 	19	29	25000000
ROKU  		2023	03	24	78	000	C P 	19	0	25000000
ROKU  		2023	03	24	80	000	C P 	44	5	25000000
ROKU  		2023	03	24	85	000	C P 	82	2	25000000
ROKU  		2023	03	24	90	000	C P 	112	355	25000000
ROKU  		2023	03	24	95	000	C P 	138	0	25000000
ROKU  		2023	03	24	100	000	C P 	232	0	25000000
ROKU  		2023	03	31	30	000	C P 	0	16	25000000
ROKU  		2023	03	31	35	000	C P 	0	25	25000000
ROKU  		2023	03	31	40	000	C P 	0	173	25000000
ROKU  		2023	03	31	45	000	C P 	5	343	25000000
ROKU  		2023	03	31	47	000	C P 	12	43	25000000
ROKU  		2023	03	31	48	000	C P 	3	52	25000000
ROKU  		2023	03	31	49	000	C P 	0	46	25000000
ROKU  		2023	03	31	50	000	C P 	1	86	25000000
ROKU  		2023	03	31	51	000	C P 	1	12	25000000
ROKU  		2023	03	31	52	000	C P 	7	47	25000000
ROKU  		2023	03	31	53	000	C P 	13	27	25000000
ROKU  		2023	03	31	54	000	C P 	5	174	25000000
ROKU  		2023	03	31	55	000	C P 	20	142	25000000
ROKU  		2023	03	31	56	000	C P 	32	38	25000000
ROKU  		2023	03	31	57	000	C P 	6	64	25000000
ROKU  		2023	03	31	58	000	C P 	7	6	25000000
ROKU  		2023	03	31	59	000	C P 	18	53	25000000
ROKU  		2023	03	31	60	000	C P 	25	105	25000000
ROKU  		2023	03	31	61	000	C P 	2	45	25000000
ROKU  		2023	03	31	62	000	C P 	26	12	25000000
ROKU  		2023	03	31	63	000	C P 	13	40	25000000
ROKU  		2023	03	31	64	000	C P 	5	65	25000000
ROKU  		2023	03	31	65	000	C P 	41	107	25000000
ROKU  		2023	03	31	66	000	C P 	25	33	25000000
ROKU  		2023	03	31	67	000	C P 	361	30	25000000
ROKU  		2023	03	31	68	000	C P 	202	30	25000000
ROKU  		2023	03	31	69	000	C P 	43	136	25000000
ROKU  		2023	03	31	70	000	C P 	111	120	25000000
ROKU  		2023	03	31	71	000	C P 	163	39	25000000
ROKU  		2023	03	31	75	000	C P 	195	62	25000000
ROKU  		2023	03	31	80	000	C P 	655	10	25000000
ROKU  		2023	03	31	85	000	C P 	187	1	25000000
ROKU  		2023	03	31	90	000	C P 	303	6	25000000
ROKU  		2023	04	21	20	000	C P 	2	259	25000000
ROKU  		2023	04	21	22	500	C P 	2	384	25000000
ROKU  		2023	04	21	25	000	C P 	18	1159	25000000
ROKU  		2023	04	21	30	000	C P 	22	3790	25000000
ROKU  		2023	04	21	35	000	C P 	27	2324	25000000
ROKU  		2023	04	21	40	000	C P 	157	3326	25000000
ROKU  		2023	04	21	45	000	C P 	386	1299	25000000
ROKU  		2023	04	21	50	000	C P 	573	2714	25000000
ROKU  		2023	04	21	55	000	C P 	499	1641	25000000
ROKU  		2023	04	21	60	000	C P 	1505	1206	25000000
ROKU  		2023	04	21	65	000	C P 	1080	905	25000000
ROKU  		2023	04	21	70	000	C P 	1041	690	25000000
ROKU  		2023	04	21	75	000	C P 	1467	1000	25000000
ROKU  		2023	04	21	80	000	C P 	1189	83	25000000
ROKU  		2023	04	21	85	000	C P 	725	139	25000000
ROKU  		2023	04	21	90	000	C P 	530	44	25000000
ROKU  		2023	04	21	95	000	C P 	437	6	25000000
ROKU  		2023	04	21	100	000	C P 	1112	5	25000000
ROKU  		2023	04	21	105	000	C P 	2455	3	25000000
ROKU  		2023	04	21	110	000	C P 	285	2	25000000
ROKU  		2023	04	21	115	000	C P 	292	0	25000000
ROKU  		2023	04	21	120	000	C P 	430	4	25000000
ROKU  		2023	04	21	125	000	C P 	691	3	25000000
ROKU  		2023	06	16	20	000	C P 	29	252	25000000
ROKU  		2023	06	16	22	500	C P 	1	2321	25000000
ROKU  		2023	06	16	25	000	C P 	1	1546	25000000
ROKU  		2023	06	16	30	000	C P 	12	3258	25000000
ROKU  		2023	06	16	35	000	C P 	109	2174	25000000
ROKU  		2023	06	16	40	000	C P 	207	3363	25000000
ROKU  		2023	06	16	45	000	C P 	420	8243	25000000
ROKU  		2023	06	16	50	000	C P 	615	9269	25000000
ROKU  		2023	06	16	55	000	C P 	1716	1897	25000000
ROKU  		2023	06	16	60	000	C P 	2318	1312	25000000
ROKU  		2023	06	16	65	000	C P 	1279	906	25000000
ROKU  		2023	06	16	70	000	C P 	1756	772	25000000
ROKU  		2023	06	16	75	000	C P 	1128	978	25000000
ROKU  		2023	06	16	80	000	C P 	1752	575	25000000
ROKU  		2023	06	16	85	000	C P 	836	1221	25000000
ROKU  		2023	06	16	90	000	C P 	1356	216	25000000
ROKU  		2023	06	16	95	000	C P 	549	59	25000000
ROKU  		2023	06	16	100	000	C P 	1748	47	25000000
ROKU  		2023	06	16	105	000	C P 	641	69	25000000
ROKU  		2023	06	16	110	000	C P 	1271	25	25000000
ROKU  		2023	06	16	115	000	C P 	683	5	25000000
ROKU  		2023	06	16	120	000	C P 	904	0	25000000
ROKU  		2023	06	16	125	000	C P 	925	1	25000000
ROKU  		2023	06	16	130	000	C P 	545	0	25000000
ROKU  		2023	06	16	135	000	C P 	754	0	25000000
ROKU  		2023	06	16	140	000	C P 	1452	0	25000000
ROKU  		2023	07	21	20	000	C P 	6	294	25000000
ROKU  		2023	07	21	22	500	C P 	0	119	25000000
ROKU  		2023	07	21	25	000	C P 	1	203	25000000
ROKU  		2023	07	21	30	000	C P 	249	1831	25000000
ROKU  		2023	07	21	35	000	C P 	7	1928	25000000
ROKU  		2023	07	21	40	000	C P 	133	1671	25000000
ROKU  		2023	07	21	45	000	C P 	94	823	25000000
ROKU  		2023	07	21	50	000	C P 	336	733	25000000
ROKU  		2023	07	21	55	000	C P 	282	1428	25000000
ROKU  		2023	07	21	60	000	C P 	181	950	25000000
ROKU  		2023	07	21	65	000	C P 	595	387	25000000
ROKU  		2023	07	21	70	000	C P 	585	218	25000000
ROKU  		2023	07	21	75	000	C P 	506	412	25000000
ROKU  		2023	07	21	80	000	C P 	1033	861	25000000
ROKU  		2023	07	21	85	000	C P 	1435	400	25000000
ROKU  		2023	07	21	90	000	C P 	779	106	25000000
ROKU  		2023	07	21	95	000	C P 	230	94	25000000
ROKU  		2023	07	21	100	000	C P 	503	126	25000000
ROKU  		2023	09	15	20	000	C P 	3	140	25000000
ROKU  		2023	09	15	22	500	C P 	0	65	25000000
ROKU  		2023	09	15	25	000	C P 	0	303	25000000
ROKU  		2023	09	15	30	000	C P 	30	118	25000000
ROKU  		2023	09	15	35	000	C P 	37	1429	25000000
ROKU  		2023	09	15	40	000	C P 	1838	1427	25000000
ROKU  		2023	09	15	45	000	C P 	24	1033	25000000
ROKU  		2023	09	15	50	000	C P 	22	1543	25000000
ROKU  		2023	09	15	55	000	C P 	243	253	25000000
ROKU  		2023	09	15	60	000	C P 	3880	348	25000000
ROKU  		2023	09	15	65	000	C P 	862	331	25000000
ROKU  		2023	09	15	70	000	C P 	226	598	25000000
ROKU  		2023	09	15	75	000	C P 	445	67	25000000
ROKU  		2023	09	15	80	000	C P 	426	32	25000000
ROKU  		2023	09	15	85	000	C P 	241	34	25000000
ROKU  		2023	09	15	90	000	C P 	469	19	25000000
ROKU  		2023	09	15	95	000	C P 	108	6	25000000
ROKU  		2023	09	15	100	000	C P 	406	77	25000000
ROKU  		2023	10	20	30	000	C P 	0	14	25000000
ROKU  		2023	10	20	35	000	C P 	1	18	25000000
ROKU  		2023	10	20	40	000	C P 	1	293	25000000
ROKU  		2023	10	20	45	000	C P 	1	125	25000000
ROKU  		2023	10	20	50	000	C P 	0	49	25000000
ROKU  		2023	10	20	55	000	C P 	0	6	25000000
ROKU  		2023	10	20	60	000	C P 	2	23	25000000
ROKU  		2023	10	20	65	000	C P 	8	4	25000000
ROKU  		2023	10	20	70	000	C P 	17	30	25000000
ROKU  		2023	10	20	75	000	C P 	25	7	25000000
ROKU  		2023	10	20	80	000	C P 	49	3	25000000
ROKU  		2023	10	20	85	000	C P 	11	0	25000000
ROKU  		2023	10	20	90	000	C P 	56	6	25000000
ROKU  		2023	10	20	95	000	C P 	7	22	25000000
ROKU  		2023	10	20	100	000	C P 	52	0	25000000
ROKU  		2024	01	19	20	000	C P 	142	325	25000000
ROKU  		2024	01	19	22	500	C P 	41	97	25000000
ROKU  		2024	01	19	25	000	C P 	31	924	25000000
ROKU  		2024	01	19	30	000	C P 	132	2020	25000000
ROKU  		2024	01	19	35	000	C P 	123	1162	25000000
ROKU  		2024	01	19	40	000	C P 	837	1641	25000000
ROKU  		2024	01	19	45	000	C P 	378	2609	25000000
ROKU  		2024	01	19	50	000	C P 	294	572	25000000
ROKU  		2024	01	19	55	000	C P 	224	414	25000000
ROKU  		2024	01	19	60	000	C P 	696	2200	25000000
ROKU  		2024	01	19	65	000	C P 	578	943	25000000
ROKU  		2024	01	19	70	000	C P 	697	515	25000000
ROKU  		2024	01	19	75	000	C P 	342	777	25000000
ROKU  		2024	01	19	80	000	C P 	453	1377	25000000
ROKU  		2024	01	19	85	000	C P 	561	683	25000000
ROKU  		2024	01	19	90	000	C P 	2129	833	25000000
ROKU  		2024	01	19	95	000	C P 	794	356	25000000
ROKU  		2024	01	19	100	000	C P 	1398	352	25000000
ROKU  		2024	01	19	105	000	C P 	294	370	25000000
ROKU  		2024	01	19	110	000	C P 	533	117	25000000
ROKU  		2024	01	19	115	000	C P 	799	380	25000000
ROKU  		2024	01	19	120	000	C P 	2172	30	25000000
ROKU  		2024	01	19	125	000	C P 	310	22	25000000
ROKU  		2024	01	19	130	000	C P 	643	85	25000000
ROKU  		2024	01	19	135	000	C P 	276	25	25000000
ROKU  		2024	01	19	140	000	C P 	400	32	25000000
ROKU  		2024	01	19	145	000	C P 	327	8	25000000
ROKU  		2024	01	19	150	000	C P 	1628	56	25000000
ROKU  		2024	01	19	155	000	C P 	408	2	25000000
ROKU  		2024	01	19	160	000	C P 	267	13	25000000
ROKU  		2024	01	19	165	000	C P 	125	0	25000000
ROKU  		2024	01	19	170	000	C P 	401	0	25000000
ROKU  		2024	01	19	175	000	C P 	368	0	25000000
ROKU  		2024	01	19	180	000	C P 	486	1	25000000
ROKU  		2024	01	19	185	000	C P 	219	8	25000000
ROKU  		2024	01	19	190	000	C P 	1433	5	25000000
ROKU  		2024	01	19	195	000	C P 	189	2	25000000
ROKU  		2024	01	19	200	000	C P 	1686	0	25000000
ROKU  		2024	01	19	205	000	C P 	102	0	25000000
ROKU  		2024	01	19	210	000	C P 	501	0	25000000
ROKU  		2024	01	19	220	000	C P 	752	0	25000000
ROKU  		2024	01	19	230	000	C P 	230	0	25000000
ROKU  		2024	01	19	240	000	C P 	157	0	25000000
ROKU  		2024	01	19	250	000	C P 	700	0	25000000
ROKU  		2024	01	19	260	000	C P 	199	0	25000000
ROKU  		2024	01	19	270	000	C P 	146	0	25000000
ROKU  		2024	01	19	280	000	C P 	160	0	25000000
ROKU  		2024	01	19	290	000	C P 	376	0	25000000
ROKU  		2024	01	19	300	000	C P 	2256	0	25000000
ROKU  		2024	01	19	310	000	C P 	352	0	25000000
ROKU  		2024	01	19	320	000	C P 	335	0	25000000
ROKU  		2024	01	19	330	000	C P 	281	0	25000000
ROKU  		2024	01	19	340	000	C P 	180	0	25000000
ROKU  		2024	01	19	350	000	C P 	217	0	25000000
ROKU  		2024	01	19	360	000	C P 	541	0	25000000
ROKU  		2024	01	19	370	000	C P 	107	0	25000000
ROKU  		2024	01	19	380	000	C P 	143	0	25000000
ROKU  		2024	01	19	390	000	C P 	428	0	25000000
ROKU  		2024	01	19	400	000	C P 	1148	0	25000000
ROKU  		2024	01	19	410	000	C P 	155	0	25000000
ROKU  		2024	01	19	420	000	C P 	283	0	25000000
ROKU  		2024	01	19	430	000	C P 	457	0	25000000
ROKU  		2024	01	19	440	000	C P 	143	0	25000000
ROKU  		2024	01	19	450	000	C P 	294	0	25000000
ROKU  		2024	01	19	460	000	C P 	31	0	25000000
ROKU  		2024	01	19	470	000	C P 	179	0	25000000
ROKU  		2024	01	19	480	000	C P 	45	0	25000000
ROKU  		2024	01	19	490	000	C P 	29	0	25000000
ROKU  		2024	01	19	500	000	C P 	370	0	25000000
ROKU  		2024	01	19	510	000	C P 	143	0	25000000
ROKU  		2024	01	19	520	000	C P 	2786	0	25000000
ROKU  		2024	06	21	20	000	C P 	12	15	25000000
ROKU  		2024	06	21	22	500	C P 	2	5	25000000
