Series Search Results for ROKU

Products for this option symbol are traded on: 
AMEX ARCA BATS BOX C2 CBOE EDGX EMLD GEM ISE MCRY MIAX MPRL NOBO NSDQ PHLX 

		Series/contract		Strike			Open Interest			
ROKU  		2023	02	24	42	000	C P 	157	107	25000000
ROKU  		2023	02	24	42	500	C P 	1	13	25000000
ROKU  		2023	02	24	43	000	C P 	33	171	25000000
ROKU  		2023	02	24	43	500	C P 	2	19	25000000
ROKU  		2023	02	24	44	000	C P 	41	137	25000000
ROKU  		2023	02	24	44	500	C P 	3	23	25000000
ROKU  		2023	02	24	45	000	C P 	105	424	25000000
ROKU  		2023	02	24	45	500	C P 	3	25	25000000
ROKU  		2023	02	24	46	000	C P 	77	123	25000000
ROKU  		2023	02	24	46	500	C P 	16	293	25000000
ROKU  		2023	02	24	47	000	C P 	38	95	25000000
ROKU  		2023	02	24	47	500	C P 	13	32	25000000
ROKU  		2023	02	24	48	000	C P 	427	115	25000000
ROKU  		2023	02	24	48	500	C P 	13	41	25000000
ROKU  		2023	02	24	49	000	C P 	60	122	25000000
ROKU  		2023	02	24	49	500	C P 	12	160	25000000
ROKU  		2023	02	24	50	000	C P 	541	799	25000000
ROKU  		2023	02	24	51	000	C P 	202	407	25000000
ROKU  		2023	02	24	52	000	C P 	403	605	25000000
ROKU  		2023	02	24	53	000	C P 	123	364	25000000
ROKU  		2023	02	24	54	000	C P 	224	373	25000000
ROKU  		2023	02	24	55	000	C P 	196	1218	25000000
ROKU  		2023	02	24	56	000	C P 	141	711	25000000
ROKU  		2023	02	24	57	000	C P 	521	896	25000000
ROKU  		2023	02	24	58	000	C P 	392	791	25000000
ROKU  		2023	02	24	59	000	C P 	102	192	25000000
ROKU  		2023	02	24	60	000	C P 	719	1563	25000000
ROKU  		2023	02	24	61	000	C P 	159	181	25000000
ROKU  		2023	02	24	62	000	C P 	247	483	25000000
ROKU  		2023	02	24	63	000	C P 	158	549	25000000
ROKU  		2023	02	24	64	000	C P 	683	518	25000000
ROKU  		2023	02	24	65	000	C P 	691	1955	25000000
ROKU  		2023	02	24	66	000	C P 	193	579	25000000
ROKU  		2023	02	24	67	000	C P 	266	442	25000000
ROKU  		2023	02	24	68	000	C P 	622	694	25000000
ROKU  		2023	02	24	69	000	C P 	324	480	25000000
ROKU  		2023	02	24	70	000	C P 	1134	963	25000000
ROKU  		2023	02	24	71	000	C P 	706	562	25000000
ROKU  		2023	02	24	72	000	C P 	1361	300	25000000
ROKU  		2023	02	24	73	000	C P 	879	636	25000000
ROKU  		2023	02	24	74	000	C P 	804	611	25000000
ROKU  		2023	02	24	75	000	C P 	2067	595	25000000
ROKU  		2023	02	24	76	000	C P 	802	227	25000000
ROKU  		2023	02	24	77	000	C P 	648	249	25000000
ROKU  		2023	02	24	78	000	C P 	380	83	25000000
ROKU  		2023	02	24	79	000	C P 	540	68	25000000
ROKU  		2023	02	24	80	000	C P 	1637	77	25000000
ROKU  		2023	02	24	81	000	C P 	411	18	25000000
ROKU  		2023	02	24	82	000	C P 	828	18	25000000
ROKU  		2023	02	24	83	000	C P 	260	18	25000000
ROKU  		2023	02	24	84	000	C P 	351	11	25000000
ROKU  		2023	02	24	85	000	C P 	763	5	25000000
ROKU  		2023	02	24	86	000	C P 	193	4	25000000
ROKU  		2023	02	24	87	000	C P 	1386	6	25000000
ROKU  		2023	02	24	90	000	C P 	1236	21	25000000
ROKU  		2023	02	24	95	000	C P 	452	16	25000000
ROKU  		2023	02	24	100	000	C P 	1773	3	25000000
ROKU  		2023	03	03	25	000	C P 	0	746	25000000
ROKU  		2023	03	03	30	000	C P 	0	115	25000000
ROKU  		2023	03	03	35	000	C P 	0	332	25000000
ROKU  		2023	03	03	38	000	C P 	1	229	25000000
ROKU  		2023	03	03	39	000	C P 	0	53	25000000
ROKU  		2023	03	03	40	000	C P 	3	969	25000000
ROKU  		2023	03	03	41	000	C P 	0	43	25000000
ROKU  		2023	03	03	42	000	C P 	9	220	25000000
ROKU  		2023	03	03	43	000	C P 	1	197	25000000
ROKU  		2023	03	03	44	000	C P 	1	799	25000000
ROKU  		2023	03	03	45	000	C P 	13	388	25000000
ROKU  		2023	03	03	46	000	C P 	6	117	25000000
ROKU  		2023	03	03	47	000	C P 	59	202	25000000
ROKU  		2023	03	03	48	000	C P 	47	119	25000000
ROKU  		2023	03	03	49	000	C P 	38	71	25000000
ROKU  		2023	03	03	50	000	C P 	42	299	25000000
ROKU  		2023	03	03	51	000	C P 	24	189	25000000
ROKU  		2023	03	03	52	000	C P 	61	80	25000000
ROKU  		2023	03	03	53	000	C P 	34	88	25000000
ROKU  		2023	03	03	54	000	C P 	63	148	25000000
ROKU  		2023	03	03	55	000	C P 	96	762	25000000
ROKU  		2023	03	03	56	000	C P 	96	97	25000000
ROKU  		2023	03	03	57	000	C P 	72	148	25000000
ROKU  		2023	03	03	58	000	C P 	71	58	25000000
ROKU  		2023	03	03	59	000	C P 	51	69	25000000
ROKU  		2023	03	03	60	000	C P 	166	1272	25000000
ROKU  		2023	03	03	61	000	C P 	81	104	25000000
ROKU  		2023	03	03	62	000	C P 	222	207	25000000
ROKU  		2023	03	03	63	000	C P 	153	118	25000000
ROKU  		2023	03	03	64	000	C P 	188	331	25000000
ROKU  		2023	03	03	65	000	C P 	730	263	25000000
ROKU  		2023	03	03	66	000	C P 	49	171	25000000
ROKU  		2023	03	03	67	000	C P 	446	212	25000000
ROKU  		2023	03	03	68	000	C P 	155	132	25000000
ROKU  		2023	03	03	69	000	C P 	195	110	25000000
ROKU  		2023	03	03	70	000	C P 	925	1526	25000000
ROKU  		2023	03	03	71	000	C P 	357	247	25000000
ROKU  		2023	03	03	72	000	C P 	197	238	25000000
ROKU  		2023	03	03	73	000	C P 	118	129	25000000
ROKU  		2023	03	03	74	000	C P 	270	137	25000000
ROKU  		2023	03	03	75	000	C P 	650	530	25000000
ROKU  		2023	03	03	76	000	C P 	86	28	25000000
ROKU  		2023	03	03	77	000	C P 	136	109	25000000
ROKU  		2023	03	03	78	000	C P 	304	165	25000000
ROKU  		2023	03	03	80	000	C P 	296	52	25000000
ROKU  		2023	03	03	85	000	C P 	962	36	25000000
ROKU  		2023	03	03	90	000	C P 	851	0	25000000
ROKU  		2023	03	03	95	000	C P 	165	1	25000000
ROKU  		2023	03	03	100	000	C P 	1229	46	25000000
ROKU  		2023	03	10	30	000	C P 	1	2551	25000000
ROKU  		2023	03	10	35	000	C P 	0	38	25000000
ROKU  		2023	03	10	40	000	C P 	1	28	25000000
ROKU  		2023	03	10	41	000	C P 	0	17	25000000
ROKU  		2023	03	10	42	000	C P 	2	32	25000000
ROKU  		2023	03	10	43	000	C P 	1	40	25000000
ROKU  		2023	03	10	44	000	C P 	0	335	25000000
ROKU  		2023	03	10	45	000	C P 	2	162	25000000
ROKU  		2023	03	10	46	000	C P 	8	287	25000000
ROKU  		2023	03	10	47	000	C P 	2	62	25000000
ROKU  		2023	03	10	48	000	C P 	36	28	25000000
ROKU  		2023	03	10	49	000	C P 	9	31	25000000
ROKU  		2023	03	10	50	000	C P 	42	150	25000000
ROKU  		2023	03	10	51	000	C P 	14	30	25000000
ROKU  		2023	03	10	52	000	C P 	24	83	25000000
ROKU  		2023	03	10	53	000	C P 	23	55	25000000
ROKU  		2023	03	10	54	000	C P 	89	63	25000000
ROKU  		2023	03	10	55	000	C P 	50	204	25000000
ROKU  		2023	03	10	56	000	C P 	48	49	25000000
ROKU  		2023	03	10	57	000	C P 	22	48	25000000
ROKU  		2023	03	10	58	000	C P 	63	34	25000000
ROKU  		2023	03	10	59	000	C P 	41	57	25000000
ROKU  		2023	03	10	60	000	C P 	45	205	25000000
ROKU  		2023	03	10	61	000	C P 	41	52	25000000
ROKU  		2023	03	10	62	000	C P 	33	73	25000000
ROKU  		2023	03	10	63	000	C P 	46	67	25000000
ROKU  		2023	03	10	64	000	C P 	31	58	25000000
ROKU  		2023	03	10	65	000	C P 	105	109	25000000
ROKU  		2023	03	10	66	000	C P 	26	13	25000000
ROKU  		2023	03	10	67	000	C P 	31	33	25000000
ROKU  		2023	03	10	68	000	C P 	23	70	25000000
ROKU  		2023	03	10	69	000	C P 	44	90	25000000
ROKU  		2023	03	10	70	000	C P 	353	207	25000000
ROKU  		2023	03	10	71	000	C P 	134	37	25000000
ROKU  		2023	03	10	72	000	C P 	41	47	25000000
ROKU  		2023	03	10	73	000	C P 	44	165	25000000
ROKU  		2023	03	10	74	000	C P 	62	221	25000000
ROKU  		2023	03	10	75	000	C P 	186	149	25000000
ROKU  		2023	03	10	76	000	C P 	46	27	25000000
ROKU  		2023	03	10	77	000	C P 	38	79	25000000
ROKU  		2023	03	10	78	000	C P 	147	144	25000000
ROKU  		2023	03	10	80	000	C P 	132	8	25000000
ROKU  		2023	03	10	85	000	C P 	110	10	25000000
ROKU  		2023	03	10	90	000	C P 	320	0	25000000
ROKU  		2023	03	10	95	000	C P 	113	0	25000000
ROKU  		2023	03	10	100	000	C P 	93	46	25000000
ROKU  		2023	03	17	20	000	C P 	9	218	25000000
ROKU  		2023	03	17	22	500	C P 	27	519	25000000
ROKU  		2023	03	17	25	000	C P 	28	2932	25000000
ROKU  		2023	03	17	30	000	C P 	12	7704	25000000
ROKU  		2023	03	17	35	000	C P 	189	8164	25000000
ROKU  		2023	03	17	40	000	C P 	314	4238	25000000
ROKU  		2023	03	17	45	000	C P 	453	3535	25000000
ROKU  		2023	03	17	50	000	C P 	1167	4044	25000000
ROKU  		2023	03	17	55	000	C P 	2100	1933	25000000
ROKU  		2023	03	17	60	000	C P 	1811	2645	25000000
ROKU  		2023	03	17	65	000	C P 	2469	2350	25000000
ROKU  		2023	03	17	70	000	C P 	2763	2477	25000000
ROKU  		2023	03	17	75	000	C P 	2910	796	25000000
ROKU  		2023	03	17	80	000	C P 	1218	197	25000000
ROKU  		2023	03	17	85	000	C P 	2603	56	25000000
ROKU  		2023	03	17	90	000	C P 	3376	20	25000000
ROKU  		2023	03	17	95	000	C P 	2430	9	25000000
ROKU  		2023	03	17	100	000	C P 	4607	23	25000000
ROKU  		2023	03	17	105	000	C P 	1130	1	25000000
ROKU  		2023	03	17	110	000	C P 	2399	0	25000000
ROKU  		2023	03	24	30	000	C P 	0	104	25000000
ROKU  		2023	03	24	35	000	C P 	0	26	25000000
ROKU  		2023	03	24	40	000	C P 	0	161	25000000
ROKU  		2023	03	24	45	000	C P 	5	274	25000000
ROKU  		2023	03	24	46	000	C P 	7	206	25000000
ROKU  		2023	03	24	47	000	C P 	4	161	25000000
ROKU  		2023	03	24	48	000	C P 	0	66	25000000
ROKU  		2023	03	24	49	000	C P 	0	23	25000000
ROKU  		2023	03	24	50	000	C P 	25	74	25000000
ROKU  		2023	03	24	51	000	C P 	6	27	25000000
ROKU  		2023	03	24	52	000	C P 	11	156	25000000
ROKU  		2023	03	24	53	000	C P 	4	21	25000000
ROKU  		2023	03	24	54	000	C P 	3	129	25000000
ROKU  		2023	03	24	55	000	C P 	181	547	25000000
ROKU  		2023	03	24	56	000	C P 	9	224	25000000
ROKU  		2023	03	24	57	000	C P 	7	11	25000000
ROKU  		2023	03	24	58	000	C P 	14	44	25000000
ROKU  		2023	03	24	59	000	C P 	10	29	25000000
ROKU  		2023	03	24	60	000	C P 	192	98	25000000
ROKU  		2023	03	24	61	000	C P 	15	17	25000000
ROKU  		2023	03	24	62	000	C P 	13	12	25000000
ROKU  		2023	03	24	63	000	C P 	34	20	25000000
ROKU  		2023	03	24	64	000	C P 	26	31	25000000
ROKU  		2023	03	24	65	000	C P 	273	213	25000000
ROKU  		2023	03	24	66	000	C P 	12	2	25000000
ROKU  		2023	03	24	67	000	C P 	18	25	25000000
ROKU  		2023	03	24	68	000	C P 	17	19	25000000
ROKU  		2023	03	24	69	000	C P 	216	23	25000000
ROKU  		2023	03	24	70	000	C P 	84	349	25000000
ROKU  		2023	03	24	71	000	C P 	42	15	25000000
ROKU  		2023	03	24	72	000	C P 	32	22	25000000
ROKU  		2023	03	24	73	000	C P 	33	25	25000000
ROKU  		2023	03	24	74	000	C P 	20	19	25000000
ROKU  		2023	03	24	75	000	C P 	63	19	25000000
ROKU  		2023	03	24	76	000	C P 	24	201	25000000
ROKU  		2023	03	24	77	000	C P 	19	31	25000000
ROKU  		2023	03	24	78	000	C P 	16	0	25000000
ROKU  		2023	03	24	80	000	C P 	28	8	25000000
ROKU  		2023	03	24	85	000	C P 	38	2	25000000
ROKU  		2023	03	24	90	000	C P 	82	355	25000000
ROKU  		2023	03	24	95	000	C P 	137	0	25000000
ROKU  		2023	03	24	100	000	C P 	184	0	25000000
ROKU  		2023	03	31	30	000	C P 	0	17	25000000
ROKU  		2023	03	31	35	000	C P 	0	24	25000000
ROKU  		2023	03	31	40	000	C P 	0	162	25000000
ROKU  		2023	03	31	45	000	C P 	5	335	25000000
ROKU  		2023	03	31	47	000	C P 	12	43	25000000
ROKU  		2023	03	31	48	000	C P 	2	52	25000000
ROKU  		2023	03	31	49	000	C P 	0	45	25000000
ROKU  		2023	03	31	50	000	C P 	0	53	25000000
ROKU  		2023	03	31	51	000	C P 	1	13	25000000
ROKU  		2023	03	31	52	000	C P 	7	44	25000000
ROKU  		2023	03	31	53	000	C P 	13	18	25000000
ROKU  		2023	03	31	54	000	C P 	5	174	25000000
ROKU  		2023	03	31	55	000	C P 	20	96	25000000
ROKU  		2023	03	31	56	000	C P 	32	26	25000000
ROKU  		2023	03	31	57	000	C P 	5	59	25000000
ROKU  		2023	03	31	58	000	C P 	7	26	25000000
ROKU  		2023	03	31	59	000	C P 	17	52	25000000
ROKU  		2023	03	31	60	000	C P 	23	76	25000000
ROKU  		2023	03	31	61	000	C P 	1	40	25000000
ROKU  		2023	03	31	62	000	C P 	25	12	25000000
ROKU  		2023	03	31	63	000	C P 	8	26	25000000
ROKU  		2023	03	31	64	000	C P 	4	64	25000000
ROKU  		2023	03	31	65	000	C P 	35	40	25000000
ROKU  		2023	03	31	66	000	C P 	26	23	25000000
ROKU  		2023	03	31	67	000	C P 	345	24	25000000
ROKU  		2023	03	31	68	000	C P 	202	30	25000000
ROKU  		2023	03	31	69	000	C P 	35	145	25000000
ROKU  		2023	03	31	70	000	C P 	93	104	25000000
ROKU  		2023	03	31	71	000	C P 	152	38	25000000
ROKU  		2023	03	31	75	000	C P 	185	62	25000000
ROKU  		2023	03	31	80	000	C P 	615	10	25000000
ROKU  		2023	03	31	85	000	C P 	183	1	25000000
ROKU  		2023	03	31	90	000	C P 	178	6	25000000
ROKU  		2023	04	21	20	000	C P 	0	232	25000000
ROKU  		2023	04	21	22	500	C P 	2	384	25000000
ROKU  		2023	04	21	25	000	C P 	18	1156	25000000
ROKU  		2023	04	21	30	000	C P 	22	3773	25000000
ROKU  		2023	04	21	35	000	C P 	27	2334	25000000
ROKU  		2023	04	21	40	000	C P 	156	3112	25000000
ROKU  		2023	04	21	45	000	C P 	375	1373	25000000
ROKU  		2023	04	21	50	000	C P 	547	2757	25000000
ROKU  		2023	04	21	55	000	C P 	492	1610	25000000
ROKU  		2023	04	21	60	000	C P 	1495	1136	25000000
ROKU  		2023	04	21	65	000	C P 	1159	780	25000000
ROKU  		2023	04	21	70	000	C P 	1144	642	25000000
ROKU  		2023	04	21	75	000	C P 	1323	1011	25000000
ROKU  		2023	04	21	80	000	C P 	1146	76	25000000
ROKU  		2023	04	21	85	000	C P 	703	140	25000000
ROKU  		2023	04	21	90	000	C P 	488	44	25000000
ROKU  		2023	04	21	95	000	C P 	306	6	25000000
ROKU  		2023	04	21	100	000	C P 	994	4	25000000
ROKU  		2023	04	21	105	000	C P 	839	3	25000000
ROKU  		2023	04	21	110	000	C P 	269	17	25000000
ROKU  		2023	04	21	115	000	C P 	302	0	25000000
ROKU  		2023	04	21	120	000	C P 	387	0	25000000
ROKU  		2023	04	21	125	000	C P 	488	0	25000000
ROKU  		2023	06	16	20	000	C P 	29	252	25000000
ROKU  		2023	06	16	22	500	C P 	1	2209	25000000
ROKU  		2023	06	16	25	000	C P 	1	1568	25000000
ROKU  		2023	06	16	30	000	C P 	12	3248	25000000
ROKU  		2023	06	16	35	000	C P 	110	2173	25000000
ROKU  		2023	06	16	40	000	C P 	208	3385	25000000
ROKU  		2023	06	16	45	000	C P 	414	8331	25000000
ROKU  		2023	06	16	50	000	C P 	615	9225	25000000
ROKU  		2023	06	16	55	000	C P 	1711	1880	25000000
ROKU  		2023	06	16	60	000	C P 	2322	975	25000000
ROKU  		2023	06	16	65	000	C P 	1273	839	25000000
ROKU  		2023	06	16	70	000	C P 	1720	763	25000000
ROKU  		2023	06	16	75	000	C P 	1131	973	25000000
ROKU  		2023	06	16	80	000	C P 	1589	576	25000000
ROKU  		2023	06	16	85	000	C P 	821	1193	25000000
ROKU  		2023	06	16	90	000	C P 	1356	236	25000000
ROKU  		2023	06	16	95	000	C P 	552	59	25000000
ROKU  		2023	06	16	100	000	C P 	1805	48	25000000
ROKU  		2023	06	16	105	000	C P 	610	69	25000000
ROKU  		2023	06	16	110	000	C P 	1249	25	25000000
ROKU  		2023	06	16	115	000	C P 	667	5	25000000
ROKU  		2023	06	16	120	000	C P 	898	0	25000000
ROKU  		2023	06	16	125	000	C P 	977	1	25000000
ROKU  		2023	06	16	130	000	C P 	570	0	25000000
ROKU  		2023	06	16	135	000	C P 	819	1	25000000
ROKU  		2023	06	16	140	000	C P 	1409	0	25000000
ROKU  		2023	07	21	20	000	C P 	6	317	25000000
ROKU  		2023	07	21	22	500	C P 	0	114	25000000
ROKU  		2023	07	21	25	000	C P 	1	203	25000000
ROKU  		2023	07	21	30	000	C P 	249	1808	25000000
ROKU  		2023	07	21	35	000	C P 	7	1733	25000000
ROKU  		2023	07	21	40	000	C P 	133	1721	25000000
ROKU  		2023	07	21	45	000	C P 	94	849	25000000
ROKU  		2023	07	21	50	000	C P 	336	743	25000000
ROKU  		2023	07	21	55	000	C P 	281	1413	25000000
ROKU  		2023	07	21	60	000	C P 	168	938	25000000
ROKU  		2023	07	21	65	000	C P 	573	342	25000000
ROKU  		2023	07	21	70	000	C P 	584	217	25000000
ROKU  		2023	07	21	75	000	C P 	507	412	25000000
ROKU  		2023	07	21	80	000	C P 	1012	861	25000000
ROKU  		2023	07	21	85	000	C P 	1434	400	25000000
ROKU  		2023	07	21	90	000	C P 	781	106	25000000
ROKU  		2023	07	21	95	000	C P 	234	94	25000000
ROKU  		2023	07	21	100	000	C P 	455	191	25000000
ROKU  		2023	09	15	20	000	C P 	3	118	25000000
ROKU  		2023	09	15	22	500	C P 	0	80	25000000
ROKU  		2023	09	15	25	000	C P 	0	303	25000000
ROKU  		2023	09	15	30	000	C P 	30	117	25000000
ROKU  		2023	09	15	35	000	C P 	37	1426	25000000
ROKU  		2023	09	15	40	000	C P 	1838	1432	25000000
ROKU  		2023	09	15	45	000	C P 	24	1054	25000000
ROKU  		2023	09	15	50	000	C P 	22	1510	25000000
ROKU  		2023	09	15	55	000	C P 	243	253	25000000
ROKU  		2023	09	15	60	000	C P 	3883	345	25000000
ROKU  		2023	09	15	65	000	C P 	862	285	25000000
ROKU  		2023	09	15	70	000	C P 	218	113	25000000
ROKU  		2023	09	15	75	000	C P 	364	71	25000000
ROKU  		2023	09	15	80	000	C P 	420	32	25000000
ROKU  		2023	09	15	85	000	C P 	114	34	25000000
ROKU  		2023	09	15	90	000	C P 	469	19	25000000
ROKU  		2023	09	15	95	000	C P 	108	6	25000000
ROKU  		2023	09	15	100	000	C P 	406	77	25000000
ROKU  		2023	10	20	30	000	C P 	0	11	25000000
ROKU  		2023	10	20	35	000	C P 	0	12	25000000
ROKU  		2023	10	20	40	000	C P 	0	235	25000000
ROKU  		2023	10	20	45	000	C P 	1	7	25000000
ROKU  		2023	10	20	50	000	C P 	0	5	25000000
ROKU  		2023	10	20	55	000	C P 	0	3	25000000
ROKU  		2023	10	20	60	000	C P 	2	5	25000000
ROKU  		2023	10	20	65	000	C P 	8	3	25000000
ROKU  		2023	10	20	70	000	C P 	12	30	25000000
ROKU  		2023	10	20	75	000	C P 	15	7	25000000
ROKU  		2023	10	20	80	000	C P 	15	3	25000000
ROKU  		2023	10	20	85	000	C P 	12	0	25000000
ROKU  		2023	10	20	90	000	C P 	51	0	25000000
ROKU  		2023	10	20	95	000	C P 	0	0	25000000
ROKU  		2023	10	20	100	000	C P 	16	0	25000000
ROKU  		2024	01	19	20	000	C P 	142	106	25000000
ROKU  		2024	01	19	22	500	C P 	41	97	25000000
ROKU  		2024	01	19	25	000	C P 	31	925	25000000
ROKU  		2024	01	19	30	000	C P 	132	2020	25000000
ROKU  		2024	01	19	35	000	C P 	123	1159	25000000
ROKU  		2024	01	19	40	000	C P 	835	1655	25000000
ROKU  		2024	01	19	45	000	C P 	378	2241	25000000
ROKU  		2024	01	19	50	000	C P 	297	571	25000000
ROKU  		2024	01	19	55	000	C P 	222	407	25000000
ROKU  		2024	01	19	60	000	C P 	697	2203	25000000
ROKU  		2024	01	19	65	000	C P 	582	943	25000000
ROKU  		2024	01	19	70	000	C P 	696	513	25000000
ROKU  		2024	01	19	75	000	C P 	337	790	25000000
ROKU  		2024	01	19	80	000	C P 	454	1396	25000000
ROKU  		2024	01	19	85	000	C P 	552	683	25000000
ROKU  		2024	01	19	90	000	C P 	2129	833	25000000
ROKU  		2024	01	19	95	000	C P 	794	343	25000000
ROKU  		2024	01	19	100	000	C P 	1275	352	25000000
ROKU  		2024	01	19	105	000	C P 	283	370	25000000
ROKU  		2024	01	19	110	000	C P 	517	117	25000000
ROKU  		2024	01	19	115	000	C P 	781	380	25000000
ROKU  		2024	01	19	120	000	C P 	2172	30	25000000
ROKU  		2024	01	19	125	000	C P 	310	19	25000000
ROKU  		2024	01	19	130	000	C P 	626	85	25000000
ROKU  		2024	01	19	135	000	C P 	277	25	25000000
ROKU  		2024	01	19	140	000	C P 	388	32	25000000
ROKU  		2024	01	19	145	000	C P 	327	8	25000000
ROKU  		2024	01	19	150	000	C P 	1624	57	25000000
ROKU  		2024	01	19	155	000	C P 	407	2	25000000
ROKU  		2024	01	19	160	000	C P 	269	4	25000000
ROKU  		2024	01	19	165	000	C P 	125	0	25000000
ROKU  		2024	01	19	170	000	C P 	402	0	25000000
ROKU  		2024	01	19	175	000	C P 	370	0	25000000
ROKU  		2024	01	19	180	000	C P 	479	1	25000000
ROKU  		2024	01	19	185	000	C P 	213	8	25000000
ROKU  		2024	01	19	190	000	C P 	1432	5	25000000
