Series Search Results for ROKU

Products for this option symbol are traded on: 
AMEX ARCA BATS BOX C2 CBOE EDGX EMLD GEM ISE MCRY MIAX MPRL NOBO NSDQ PHLX 

		Series/contract		Strike			Open Interest			
ROKU  		2023	02	24	36	000	C P 	1	199	25000000
ROKU  		2023	02	24	37	000	C P 	0	62	25000000
ROKU  		2023	02	24	38	000	C P 	0	102	25000000
ROKU  		2023	02	24	39	000	C P 	0	186	25000000
ROKU  		2023	02	24	40	000	C P 	20	269	25000000
ROKU  		2023	02	24	41	000	C P 	18	83	25000000
ROKU  		2023	02	24	42	000	C P 	154	55	25000000
ROKU  		2023	02	24	43	000	C P 	12	119	25000000
ROKU  		2023	02	24	44	000	C P 	40	117	25000000
ROKU  		2023	02	24	45	000	C P 	100	195	25000000
ROKU  		2023	02	24	46	000	C P 	71	79	25000000
ROKU  		2023	02	24	47	000	C P 	27	48	25000000
ROKU  		2023	02	24	48	000	C P 	447	69	25000000
ROKU  		2023	02	24	49	000	C P 	22	70	25000000
ROKU  		2023	02	24	50	000	C P 	124	204	25000000
ROKU  		2023	02	24	51	000	C P 	193	133	25000000
ROKU  		2023	02	24	52	000	C P 	417	164	25000000
ROKU  		2023	02	24	53	000	C P 	123	54	25000000
ROKU  		2023	02	24	54	000	C P 	86	123	25000000
ROKU  		2023	02	24	55	000	C P 	270	190	25000000
ROKU  		2023	02	24	56	000	C P 	71	93	25000000
ROKU  		2023	02	24	57	000	C P 	50	44	25000000
ROKU  		2023	02	24	58	000	C P 	100	57	25000000
ROKU  		2023	02	24	59	000	C P 	23	87	25000000
ROKU  		2023	02	24	60	000	C P 	762	83	25000000
ROKU  		2023	02	24	61	000	C P 	61	49	25000000
ROKU  		2023	02	24	62	000	C P 	154	60	25000000
ROKU  		2023	02	24	63	000	C P 	40	43	25000000
ROKU  		2023	02	24	64	000	C P 	214	112	25000000
ROKU  		2023	02	24	65	000	C P 	349	153	25000000
ROKU  		2023	02	24	66	000	C P 	105	62	25000000
ROKU  		2023	02	24	67	000	C P 	88	94	25000000
ROKU  		2023	02	24	68	000	C P 	70	61	25000000
ROKU  		2023	02	24	69	000	C P 	40	19	25000000
ROKU  		2023	02	24	70	000	C P 	527	14	25000000
ROKU  		2023	02	24	71	000	C P 	42	19	25000000
ROKU  		2023	02	24	72	000	C P 	37	5	25000000
ROKU  		2023	02	24	73	000	C P 	76	9	25000000
ROKU  		2023	02	24	74	000	C P 	30	9	25000000
ROKU  		2023	02	24	75	000	C P 	122	4	25000000
ROKU  		2023	02	24	76	000	C P 	35	11	25000000
ROKU  		2023	02	24	77	000	C P 	52	5	25000000
ROKU  		2023	02	24	78	000	C P 	24	5	25000000
ROKU  		2023	02	24	79	000	C P 	53	2	25000000
ROKU  		2023	02	24	80	000	C P 	88	5	25000000
ROKU  		2023	02	24	81	000	C P 	65	0	25000000
ROKU  		2023	02	24	82	000	C P 	21	12	25000000
ROKU  		2023	02	24	83	000	C P 	16	0	25000000
ROKU  		2023	02	24	84	000	C P 	9	1	25000000
ROKU  		2023	02	24	85	000	C P 	73	4	25000000
ROKU  		2023	02	24	86	000	C P 	91	1	25000000
ROKU  		2023	02	24	87	000	C P 	174	0	25000000
ROKU  		2023	02	24	90	000	C P 	75	6	25000000
ROKU  		2023	02	24	95	000	C P 	91	4	25000000
ROKU  		2023	02	24	100	000	C P 	76	0	25000000
ROKU  		2023	03	03	25	000	C P 	0	743	25000000
ROKU  		2023	03	03	30	000	C P 	0	113	25000000
ROKU  		2023	03	03	35	000	C P 	0	159	25000000
ROKU  		2023	03	03	38	000	C P 	1	224	25000000
ROKU  		2023	03	03	39	000	C P 	0	36	25000000
ROKU  		2023	03	03	40	000	C P 	3	102	25000000
ROKU  		2023	03	03	41	000	C P 	0	17	25000000
ROKU  		2023	03	03	42	000	C P 	0	10	25000000
ROKU  		2023	03	03	43	000	C P 	0	75	25000000
ROKU  		2023	03	03	44	000	C P 	0	74	25000000
ROKU  		2023	03	03	45	000	C P 	2	197	25000000
ROKU  		2023	03	03	46	000	C P 	2	77	25000000
ROKU  		2023	03	03	47	000	C P 	17	124	25000000
ROKU  		2023	03	03	48	000	C P 	28	78	25000000
ROKU  		2023	03	03	49	000	C P 	28	63	25000000
ROKU  		2023	03	03	50	000	C P 	29	82	25000000
ROKU  		2023	03	03	51	000	C P 	25	52	25000000
ROKU  		2023	03	03	52	000	C P 	52	35	25000000
ROKU  		2023	03	03	53	000	C P 	22	23	25000000
ROKU  		2023	03	03	54	000	C P 	36	109	25000000
ROKU  		2023	03	03	55	000	C P 	67	93	25000000
ROKU  		2023	03	03	56	000	C P 	70	46	25000000
ROKU  		2023	03	03	57	000	C P 	51	124	25000000
ROKU  		2023	03	03	58	000	C P 	63	13	25000000
ROKU  		2023	03	03	59	000	C P 	14	6	25000000
ROKU  		2023	03	03	60	000	C P 	67	45	25000000
ROKU  		2023	03	03	61	000	C P 	65	12	25000000
ROKU  		2023	03	03	62	000	C P 	67	31	25000000
ROKU  		2023	03	03	63	000	C P 	42	11	25000000
ROKU  		2023	03	03	64	000	C P 	56	55	25000000
ROKU  		2023	03	03	65	000	C P 	265	50	25000000
ROKU  		2023	03	03	66	000	C P 	71	1	25000000
ROKU  		2023	03	03	67	000	C P 	40	2	25000000
ROKU  		2023	03	03	68	000	C P 	25	2	25000000
ROKU  		2023	03	03	69	000	C P 	11	4	25000000
ROKU  		2023	03	03	70	000	C P 	145	19	25000000
ROKU  		2023	03	03	71	000	C P 	1	3	25000000
ROKU  		2023	03	03	72	000	C P 	6	4	25000000
ROKU  		2023	03	03	73	000	C P 	1	1	25000000
ROKU  		2023	03	03	74	000	C P 	8	0	25000000
ROKU  		2023	03	03	75	000	C P 	59	0	25000000
ROKU  		2023	03	03	76	000	C P 	2	1	25000000
ROKU  		2023	03	03	77	000	C P 	15	4	25000000
ROKU  		2023	03	03	78	000	C P 	11	0	25000000
ROKU  		2023	03	03	80	000	C P 	32	0	25000000
ROKU  		2023	03	03	85	000	C P 	62	5	25000000
ROKU  		2023	03	03	90	000	C P 	41	0	25000000
ROKU  		2023	03	03	95	000	C P 	56	0	25000000
ROKU  		2023	03	03	100	000	C P 	229	0	25000000
ROKU  		2023	03	10	30	000	C P 	0	3	25000000
ROKU  		2023	03	10	35	000	C P 	0	6	25000000
ROKU  		2023	03	10	40	000	C P 	3	12	25000000
ROKU  		2023	03	10	41	000	C P 	0	18	25000000
ROKU  		2023	03	10	42	000	C P 	3	36	25000000
ROKU  		2023	03	10	43	000	C P 	1	13	25000000
ROKU  		2023	03	10	44	000	C P 	0	307	25000000
ROKU  		2023	03	10	45	000	C P 	2	111	25000000
ROKU  		2023	03	10	46	000	C P 	0	290	25000000
ROKU  		2023	03	10	47	000	C P 	1	73	25000000
ROKU  		2023	03	10	48	000	C P 	0	31	25000000
ROKU  		2023	03	10	49	000	C P 	0	17	25000000
ROKU  		2023	03	10	50	000	C P 	10	52	25000000
ROKU  		2023	03	10	51	000	C P 	4	6	25000000
ROKU  		2023	03	10	52	000	C P 	24	93	25000000
ROKU  		2023	03	10	53	000	C P 	17	18	25000000
ROKU  		2023	03	10	54	000	C P 	74	12	25000000
ROKU  		2023	03	10	55	000	C P 	45	25	25000000
ROKU  		2023	03	10	56	000	C P 	39	18	25000000
ROKU  		2023	03	10	57	000	C P 	34	18	25000000
ROKU  		2023	03	10	58	000	C P 	51	7	25000000
ROKU  		2023	03	10	59	000	C P 	11	16	25000000
ROKU  		2023	03	10	60	000	C P 	47	39	25000000
ROKU  		2023	03	10	61	000	C P 	14	14	25000000
ROKU  		2023	03	10	62	000	C P 	30	39	25000000
ROKU  		2023	03	10	63	000	C P 	81	28	25000000
ROKU  		2023	03	10	64	000	C P 	25	50	25000000
ROKU  		2023	03	10	65	000	C P 	73	45	25000000
ROKU  		2023	03	10	66	000	C P 	9	2	25000000
ROKU  		2023	03	10	67	000	C P 	6	1	25000000
ROKU  		2023	03	10	68	000	C P 	23	3	25000000
ROKU  		2023	03	10	69	000	C P 	25	1	25000000
ROKU  		2023	03	10	70	000	C P 	142	26	25000000
ROKU  		2023	03	10	71	000	C P 	2	0	25000000
ROKU  		2023	03	10	72	000	C P 	3	1	25000000
ROKU  		2023	03	10	73	000	C P 	8	0	25000000
ROKU  		2023	03	10	74	000	C P 	1	0	25000000
ROKU  		2023	03	10	75	000	C P 	41	0	25000000
ROKU  		2023	03	10	76	000	C P 	3	0	25000000
ROKU  		2023	03	10	77	000	C P 	2	0	25000000
ROKU  		2023	03	10	78	000	C P 	2	0	25000000
ROKU  		2023	03	10	80	000	C P 	35	0	25000000
ROKU  		2023	03	10	85	000	C P 	31	0	25000000
ROKU  		2023	03	10	90	000	C P 	2	0	25000000
ROKU  		2023	03	10	95	000	C P 	1	0	25000000
ROKU  		2023	03	10	100	000	C P 	2	0	25000000
ROKU  		2023	03	17	20	000	C P 	8	218	25000000
ROKU  		2023	03	17	22	500	C P 	22	519	25000000
ROKU  		2023	03	17	25	000	C P 	20	2670	25000000
ROKU  		2023	03	17	30	000	C P 	12	7625	25000000
ROKU  		2023	03	17	35	000	C P 	192	8015	25000000
ROKU  		2023	03	17	40	000	C P 	314	3063	25000000
ROKU  		2023	03	17	45	000	C P 	463	3005	25000000
ROKU  		2023	03	17	50	000	C P 	1181	2873	25000000
ROKU  		2023	03	17	55	000	C P 	1878	1203	25000000
ROKU  		2023	03	17	60	000	C P 	1521	1539	25000000
ROKU  		2023	03	17	65	000	C P 	2261	441	25000000
ROKU  		2023	03	17	70	000	C P 	1549	334	25000000
ROKU  		2023	03	17	75	000	C P 	1349	147	25000000
ROKU  		2023	03	17	80	000	C P 	826	6	25000000
ROKU  		2023	03	17	85	000	C P 	2250	2	25000000
ROKU  		2023	03	17	90	000	C P 	1113	8	25000000
ROKU  		2023	03	17	95	000	C P 	813	3	25000000
ROKU  		2023	03	17	100	000	C P 	2796	0	25000000
ROKU  		2023	03	17	105	000	C P 	1040	1	25000000
ROKU  		2023	03	17	110	000	C P 	2046	2	25000000
ROKU  		2023	03	24	35	000	C P 	0	0	25000000
ROKU  		2023	03	24	40	000	C P 	0	46	25000000
ROKU  		2023	03	24	45	000	C P 	5	26	25000000
ROKU  		2023	03	24	46	000	C P 	5	12	25000000
ROKU  		2023	03	24	47	000	C P 	0	33	25000000
ROKU  		2023	03	24	48	000	C P 	0	6	25000000
ROKU  		2023	03	24	49	000	C P 	0	4	25000000
ROKU  		2023	03	24	50	000	C P 	10	22	25000000
ROKU  		2023	03	24	51	000	C P 	10	4	25000000
ROKU  		2023	03	24	52	000	C P 	5	6	25000000
ROKU  		2023	03	24	53	000	C P 	1	4	25000000
ROKU  		2023	03	24	54	000	C P 	0	5	25000000
ROKU  		2023	03	24	55	000	C P 	31	36	25000000
ROKU  		2023	03	24	56	000	C P 	2	4	25000000
ROKU  		2023	03	24	57	000	C P 	2	4	25000000
ROKU  		2023	03	24	58	000	C P 	0	1	25000000
ROKU  		2023	03	24	59	000	C P 	3	12	25000000
ROKU  		2023	03	24	60	000	C P 	44	18	25000000
ROKU  		2023	03	24	61	000	C P 	16	4	25000000
ROKU  		2023	03	24	62	000	C P 	7	25	25000000
ROKU  		2023	03	24	63	000	C P 	11	1	25000000
ROKU  		2023	03	24	64	000	C P 	42	0	25000000
ROKU  		2023	03	24	65	000	C P 	26	5	25000000
ROKU  		2023	03	24	66	000	C P 	10	1	25000000
ROKU  		2023	03	24	67	000	C P 	5	2	25000000
ROKU  		2023	03	24	68	000	C P 	13	0	25000000
ROKU  		2023	03	24	69	000	C P 	19	0	25000000
ROKU  		2023	03	24	70	000	C P 	10	1	25000000
ROKU  		2023	03	24	71	000	C P 	3	0	25000000
ROKU  		2023	03	24	72	000	C P 	7	0	25000000
ROKU  		2023	03	24	73	000	C P 	1	0	25000000
ROKU  		2023	03	24	74	000	C P 	2	0	25000000
ROKU  		2023	03	24	75	000	C P 	9	0	25000000
ROKU  		2023	03	24	76	000	C P 	0	0	25000000
ROKU  		2023	03	24	77	000	C P 	0	0	25000000
ROKU  		2023	03	24	78	000	C P 	1	0	25000000
ROKU  		2023	03	24	80	000	C P 	2	0	25000000
ROKU  		2023	03	24	85	000	C P 	5	0	25000000
ROKU  		2023	03	24	90	000	C P 	1	0	25000000
ROKU  		2023	03	24	95	000	C P 	41	0	25000000
ROKU  		2023	03	24	100	000	C P 	12	0	25000000
ROKU  		2023	04	21	20	000	C P 	0	126	25000000
ROKU  		2023	04	21	22	500	C P 	2	388	25000000
ROKU  		2023	04	21	25	000	C P 	18	1136	25000000
ROKU  		2023	04	21	30	000	C P 	18	2434	25000000
ROKU  		2023	04	21	35	000	C P 	28	689	25000000
ROKU  		2023	04	21	40	000	C P 	150	1256	25000000
ROKU  		2023	04	21	45	000	C P 	366	1444	25000000
ROKU  		2023	04	21	50	000	C P 	486	2016	25000000
ROKU  		2023	04	21	55	000	C P 	458	993	25000000
ROKU  		2023	04	21	60	000	C P 	1313	670	25000000
ROKU  		2023	04	21	65	000	C P 	982	624	25000000
ROKU  		2023	04	21	70	000	C P 	1061	343	25000000
ROKU  		2023	04	21	75	000	C P 	1005	615	25000000
ROKU  		2023	04	21	80	000	C P 	785	36	25000000
ROKU  		2023	04	21	85	000	C P 	603	0	25000000
ROKU  		2023	04	21	90	000	C P 	242	4	25000000
ROKU  		2023	04	21	95	000	C P 	217	2	25000000
ROKU  		2023	04	21	100	000	C P 	1455	1	25000000
ROKU  		2023	04	21	105	000	C P 	274	0	25000000
ROKU  		2023	04	21	110	000	C P 	259	0	25000000
ROKU  		2023	04	21	115	000	C P 	315	0	25000000
ROKU  		2023	04	21	120	000	C P 	382	0	25000000
ROKU  		2023	04	21	125	000	C P 	486	0	25000000
ROKU  		2023	06	16	20	000	C P 	26	255	25000000
ROKU  		2023	06	16	22	500	C P 	1	2155	25000000
ROKU  		2023	06	16	25	000	C P 	1	1691	25000000
ROKU  		2023	06	16	30	000	C P 	12	3251	25000000
ROKU  		2023	06	16	35	000	C P 	110	2153	25000000
ROKU  		2023	06	16	40	000	C P 	213	3661	25000000
ROKU  		2023	06	16	45	000	C P 	435	8407	25000000
ROKU  		2023	06	16	50	000	C P 	605	9236	25000000
ROKU  		2023	06	16	55	000	C P 	1668	1878	25000000
ROKU  		2023	06	16	60	000	C P 	2279	879	25000000
ROKU  		2023	06	16	65	000	C P 	1098	733	25000000
ROKU  		2023	06	16	70	000	C P 	1701	660	25000000
ROKU  		2023	06	16	75	000	C P 	828	1006	25000000
ROKU  		2023	06	16	80	000	C P 	1323	457	25000000
ROKU  		2023	06	16	85	000	C P 	726	1194	25000000
ROKU  		2023	06	16	90	000	C P 	1321	184	25000000
ROKU  		2023	06	16	95	000	C P 	536	26	25000000
ROKU  		2023	06	16	100	000	C P 	1458	19	25000000
ROKU  		2023	06	16	105	000	C P 	543	41	25000000
ROKU  		2023	06	16	110	000	C P 	1224	22	25000000
ROKU  		2023	06	16	115	000	C P 	726	4	25000000
ROKU  		2023	06	16	120	000	C P 	920	0	25000000
ROKU  		2023	06	16	125	000	C P 	1000	1	25000000
ROKU  		2023	06	16	130	000	C P 	646	0	25000000
ROKU  		2023	06	16	135	000	C P 	829	0	25000000
ROKU  		2023	06	16	140	000	C P 	1603	0	25000000
ROKU  		2023	07	21	20	000	C P 	6	131	25000000
ROKU  		2023	07	21	22	500	C P 	0	124	25000000
ROKU  		2023	07	21	25	000	C P 	1	202	25000000
ROKU  		2023	07	21	30	000	C P 	249	1632	25000000
ROKU  		2023	07	21	35	000	C P 	15	1598	25000000
ROKU  		2023	07	21	40	000	C P 	132	1666	25000000
ROKU  		2023	07	21	45	000	C P 	93	791	25000000
ROKU  		2023	07	21	50	000	C P 	337	641	25000000
ROKU  		2023	07	21	55	000	C P 	158	1332	25000000
ROKU  		2023	07	21	60	000	C P 	150	563	25000000
ROKU  		2023	07	21	65	000	C P 	469	366	25000000
ROKU  		2023	07	21	70	000	C P 	510	71	25000000
ROKU  		2023	07	21	75	000	C P 	411	420	25000000
ROKU  		2023	07	21	80	000	C P 	771	799	25000000
ROKU  		2023	07	21	85	000	C P 	1316	385	25000000
ROKU  		2023	07	21	90	000	C P 	294	97	25000000
ROKU  		2023	07	21	95	000	C P 	165	10	25000000
ROKU  		2023	07	21	100	000	C P 	77	69	25000000
ROKU  		2023	09	15	20	000	C P 	3	6	25000000
ROKU  		2023	09	15	22	500	C P 	0	70	25000000
ROKU  		2023	09	15	25	000	C P 	0	297	25000000
ROKU  		2023	09	15	30	000	C P 	15	71	25000000
ROKU  		2023	09	15	35	000	C P 	35	584	25000000
ROKU  		2023	09	15	40	000	C P 	1808	1284	25000000
ROKU  		2023	09	15	45	000	C P 	18	763	25000000
ROKU  		2023	09	15	50	000	C P 	27	611	25000000
ROKU  		2023	09	15	55	000	C P 	234	194	25000000
ROKU  		2023	09	15	60	000	C P 	3896	156	25000000
ROKU  		2023	09	15	65	000	C P 	883	255	25000000
ROKU  		2023	09	15	70	000	C P 	136	66	25000000
ROKU  		2023	09	15	75	000	C P 	216	61	25000000
ROKU  		2023	09	15	80	000	C P 	393	7	25000000
ROKU  		2023	09	15	85	000	C P 	69	27	25000000
ROKU  		2023	09	15	90	000	C P 	440	10	25000000
ROKU  		2023	09	15	95	000	C P 	27	0	25000000
ROKU  		2023	09	15	100	000	C P 	78	70	25000000
ROKU  		2024	01	19	20	000	C P 	11	84	25000000
ROKU  		2024	01	19	22	500	C P 	1	97	25000000
ROKU  		2024	01	19	25	000	C P 	27	888	25000000
ROKU  		2024	01	19	30	000	C P 	109	2049	25000000
ROKU  		2024	01	19	35	000	C P 	119	1141	25000000
ROKU  		2024	01	19	40	000	C P 	833	1620	25000000
ROKU  		2024	01	19	45	000	C P 	385	2208	25000000
ROKU  		2024	01	19	50	000	C P 	319	614	25000000
ROKU  		2024	01	19	55	000	C P 	199	233	25000000
ROKU  		2024	01	19	60	000	C P 	636	2182	25000000
ROKU  		2024	01	19	65	000	C P 	575	940	25000000
ROKU  		2024	01	19	70	000	C P 	605	277	25000000
ROKU  		2024	01	19	75	000	C P 	288	564	25000000
ROKU  		2024	01	19	80	000	C P 	390	1007	25000000
ROKU  		2024	01	19	85	000	C P 	509	683	25000000
ROKU  		2024	01	19	90	000	C P 	2056	786	25000000
ROKU  		2024	01	19	95	000	C P 	781	341	25000000
ROKU  		2024	01	19	100	000	C P 	1171	347	25000000
ROKU  		2024	01	19	105	000	C P 	255	364	25000000
ROKU  		2024	01	19	110	000	C P 	620	63	25000000
ROKU  		2024	01	19	115	000	C P 	762	285	25000000
ROKU  		2024	01	19	120	000	C P 	2160	7	25000000
ROKU  		2024	01	19	125	000	C P 	296	6	25000000
ROKU  		2024	01	19	130	000	C P 	595	56	25000000
ROKU  		2024	01	19	135	000	C P 	223	6	25000000
ROKU  		2024	01	19	140	000	C P 	386	1	25000000
ROKU  		2024	01	19	145	000	C P 	321	0	25000000
ROKU  		2024	01	19	150	000	C P 	1639	14	25000000
ROKU  		2024	01	19	155	000	C P 	395	2	25000000
ROKU  		2024	01	19	160	000	C P 	264	14	25000000
ROKU  		2024	01	19	165	000	C P 	124	0	25000000
ROKU  		2024	01	19	170	000	C P 	393	0	25000000
ROKU  		2024	01	19	175	000	C P 	372	0	25000000
