Series Search Results for ROKU

Products for this option symbol are traded on: 
AMEX ARCA BATS BOX C2 CBOE EDGX EMLD GEM ISE MCRY MIAX MPRL NOBO NSDQ PHLX 

		Series/contract		Strike			Open Interest			
ROKU  		2023	02	10	50	000	C P 	214	694	25000000
ROKU  		2023	02	10	51	000	C P 	177	296	25000000
ROKU  		2023	02	10	52	000	C P 	445	389	25000000
ROKU  		2023	02	10	53	000	C P 	393	336	25000000
ROKU  		2023	02	10	54	000	C P 	475	796	25000000
ROKU  		2023	02	10	55	000	C P 	487	552	25000000
ROKU  		2023	02	10	56	000	C P 	301	420	25000000
ROKU  		2023	02	10	57	000	C P 	872	620	25000000
ROKU  		2023	02	10	58	000	C P 	686	880	25000000
ROKU  		2023	02	10	59	000	C P 	474	786	25000000
ROKU  		2023	02	10	60	000	C P 	927	641	25000000
ROKU  		2023	02	10	61	000	C P 	442	566	25000000
ROKU  		2023	02	10	62	000	C P 	368	404	25000000
ROKU  		2023	02	10	63	000	C P 	690	485	25000000
ROKU  		2023	02	10	64	000	C P 	483	348	25000000
ROKU  		2023	02	10	65	000	C P 	3736	286	25000000
ROKU  		2023	02	10	66	000	C P 	1867	785	25000000
ROKU  		2023	02	10	67	000	C P 	700	104	25000000
ROKU  		2023	02	10	68	000	C P 	528	168	25000000
ROKU  		2023	02	10	69	000	C P 	843	41	25000000
ROKU  		2023	02	10	70	000	C P 	1771	95	25000000
ROKU  		2023	02	10	71	000	C P 	551	44	25000000
ROKU  		2023	02	10	72	000	C P 	3323	9	25000000
ROKU  		2023	02	10	73	000	C P 	141	13	25000000
ROKU  		2023	02	10	74	000	C P 	57	0	25000000
ROKU  		2023	02	10	75	000	C P 	1516	35	25000000
ROKU  		2023	02	10	76	000	C P 	111	3	25000000
ROKU  		2023	02	10	77	000	C P 	26	0	25000000
ROKU  		2023	02	10	78	000	C P 	164	0	25000000
ROKU  		2023	02	10	79	000	C P 	109	1	25000000
ROKU  		2023	02	10	80	000	C P 	197	0	25000000
ROKU  		2023	02	10	81	000	C P 	36	0	25000000
ROKU  		2023	02	10	82	000	C P 	43	1	25000000
ROKU  		2023	02	10	83	000	C P 	47	0	25000000
ROKU  		2023	02	10	84	000	C P 	165	0	25000000
ROKU  		2023	02	10	85	000	C P 	87	0	25000000
ROKU  		2023	02	10	86	000	C P 	240	0	25000000
ROKU  		2023	02	10	87	000	C P 	109	0	25000000
ROKU  		2023	02	10	90	000	C P 	21	0	25000000
ROKU  		2023	02	10	95	000	C P 	24	0	25000000
ROKU  		2023	02	10	100	000	C P 	0	0	25000000
ROKU  		2023	02	17	20	000	C P 	1	365	25000000
ROKU  		2023	02	17	22	500	C P 	20	424	25000000
ROKU  		2023	02	17	25	000	C P 	17	2718	25000000
ROKU  		2023	02	17	30	000	C P 	94	5223	25000000
ROKU  		2023	02	17	35	000	C P 	75	3807	25000000
ROKU  		2023	02	17	40	000	C P 	758	3038	25000000
ROKU  		2023	02	17	42	000	C P 	17	88	25000000
ROKU  		2023	02	17	43	000	C P 	6	173	25000000
ROKU  		2023	02	17	44	000	C P 	10	112	25000000
ROKU  		2023	02	17	45	000	C P 	1297	4197	25000000
ROKU  		2023	02	17	45	500	C P 	41	179	25000000
ROKU  		2023	02	17	46	000	C P 	55	77	25000000
ROKU  		2023	02	17	46	500	C P 	32	114	25000000
ROKU  		2023	02	17	47	000	C P 	72	641	25000000
ROKU  		2023	02	17	47	500	C P 	41	279	25000000
ROKU  		2023	02	17	48	000	C P 	27	925	25000000
ROKU  		2023	02	17	48	500	C P 	16	131	25000000
ROKU  		2023	02	17	49	000	C P 	121	73	25000000
ROKU  		2023	02	17	49	500	C P 	144	75	25000000
ROKU  		2023	02	17	50	000	C P 	2168	3051	25000000
ROKU  		2023	02	17	51	000	C P 	237	110	25000000
ROKU  		2023	02	17	52	000	C P 	77	402	25000000
ROKU  		2023	02	17	53	000	C P 	135	316	25000000
ROKU  		2023	02	17	54	000	C P 	303	670	25000000
ROKU  		2023	02	17	55	000	C P 	2511	1875	25000000
ROKU  		2023	02	17	56	000	C P 	362	294	25000000
ROKU  		2023	02	17	57	000	C P 	756	229	25000000
ROKU  		2023	02	17	58	000	C P 	361	420	25000000
ROKU  		2023	02	17	59	000	C P 	537	173	25000000
ROKU  		2023	02	17	60	000	C P 	2432	903	25000000
ROKU  		2023	02	17	61	000	C P 	345	116	25000000
ROKU  		2023	02	17	62	000	C P 	258	144	25000000
ROKU  		2023	02	17	63	000	C P 	417	99	25000000
ROKU  		2023	02	17	64	000	C P 	117	175	25000000
ROKU  		2023	02	17	65	000	C P 	4980	1115	25000000
ROKU  		2023	02	17	66	000	C P 	362	172	25000000
ROKU  		2023	02	17	67	000	C P 	732	514	25000000
ROKU  		2023	02	17	68	000	C P 	117	233	25000000
ROKU  		2023	02	17	69	000	C P 	275	182	25000000
ROKU  		2023	02	17	70	000	C P 	1688	202	25000000
ROKU  		2023	02	17	71	000	C P 	135	38	25000000
ROKU  		2023	02	17	72	000	C P 	74	37	25000000
ROKU  		2023	02	17	73	000	C P 	73	39	25000000
ROKU  		2023	02	17	74	000	C P 	312	20	25000000
ROKU  		2023	02	17	75	000	C P 	1526	39	25000000
ROKU  		2023	02	17	76	000	C P 	129	18	25000000
ROKU  		2023	02	17	77	000	C P 	115	44	25000000
ROKU  		2023	02	17	78	000	C P 	114	21	25000000
ROKU  		2023	02	17	79	000	C P 	15	25	25000000
ROKU  		2023	02	17	80	000	C P 	737	18	25000000
ROKU  		2023	02	17	81	000	C P 	43	18	25000000
ROKU  		2023	02	17	82	000	C P 	60	22	25000000
ROKU  		2023	02	17	83	000	C P 	96	15	25000000
ROKU  		2023	02	17	84	000	C P 	36	4	25000000
ROKU  		2023	02	17	85	000	C P 	3484	37	25000000
ROKU  		2023	02	17	86	000	C P 	24	20	25000000
ROKU  		2023	02	17	87	000	C P 	161	32	25000000
ROKU  		2023	02	17	90	000	C P 	3254	23	25000000
ROKU  		2023	02	17	95	000	C P 	9	3	25000000
ROKU  		2023	02	17	100	000	C P 	86	0	25000000
ROKU  		2023	02	24	25	000	C P 	4	2503	25000000
ROKU  		2023	02	24	30	000	C P 	1	177	25000000
ROKU  		2023	02	24	32	000	C P 	0	70	25000000
ROKU  		2023	02	24	33	000	C P 	0	34	25000000
ROKU  		2023	02	24	34	000	C P 	10	246	25000000
ROKU  		2023	02	24	35	000	C P 	5	479	25000000
ROKU  		2023	02	24	36	000	C P 	1	199	25000000
ROKU  		2023	02	24	37	000	C P 	0	53	25000000
ROKU  		2023	02	24	38	000	C P 	0	102	25000000
ROKU  		2023	02	24	39	000	C P 	0	186	25000000
ROKU  		2023	02	24	40	000	C P 	20	260	25000000
ROKU  		2023	02	24	41	000	C P 	18	30	25000000
ROKU  		2023	02	24	42	000	C P 	154	53	25000000
ROKU  		2023	02	24	43	000	C P 	14	119	25000000
ROKU  		2023	02	24	44	000	C P 	40	71	25000000
ROKU  		2023	02	24	45	000	C P 	100	195	25000000
ROKU  		2023	02	24	46	000	C P 	62	77	25000000
ROKU  		2023	02	24	47	000	C P 	27	45	25000000
ROKU  		2023	02	24	48	000	C P 	447	48	25000000
ROKU  		2023	02	24	49	000	C P 	21	70	25000000
ROKU  		2023	02	24	50	000	C P 	124	186	25000000
ROKU  		2023	02	24	51	000	C P 	201	131	25000000
ROKU  		2023	02	24	52	000	C P 	417	154	25000000
ROKU  		2023	02	24	53	000	C P 	112	47	25000000
ROKU  		2023	02	24	54	000	C P 	73	121	25000000
ROKU  		2023	02	24	55	000	C P 	251	137	25000000
ROKU  		2023	02	24	56	000	C P 	59	90	25000000
ROKU  		2023	02	24	57	000	C P 	48	43	25000000
ROKU  		2023	02	24	58	000	C P 	93	45	25000000
ROKU  		2023	02	24	59	000	C P 	21	77	25000000
ROKU  		2023	02	24	60	000	C P 	756	73	25000000
ROKU  		2023	02	24	61	000	C P 	44	34	25000000
ROKU  		2023	02	24	62	000	C P 	137	53	25000000
ROKU  		2023	02	24	63	000	C P 	26	29	25000000
ROKU  		2023	02	24	64	000	C P 	139	106	25000000
ROKU  		2023	02	24	65	000	C P 	387	149	25000000
ROKU  		2023	02	24	66	000	C P 	75	61	25000000
ROKU  		2023	02	24	67	000	C P 	86	80	25000000
ROKU  		2023	02	24	68	000	C P 	65	59	25000000
ROKU  		2023	02	24	69	000	C P 	39	19	25000000
ROKU  		2023	02	24	70	000	C P 	509	9	25000000
ROKU  		2023	02	24	71	000	C P 	36	1	25000000
ROKU  		2023	02	24	72	000	C P 	30	0	25000000
ROKU  		2023	02	24	73	000	C P 	66	1	25000000
ROKU  		2023	02	24	74	000	C P 	30	3	25000000
ROKU  		2023	02	24	75	000	C P 	129	0	25000000
ROKU  		2023	02	24	76	000	C P 	33	4	25000000
ROKU  		2023	02	24	77	000	C P 	52	1	25000000
ROKU  		2023	02	24	78	000	C P 	20	3	25000000
ROKU  		2023	02	24	79	000	C P 	52	0	25000000
ROKU  		2023	02	24	80	000	C P 	81	1	25000000
ROKU  		2023	02	24	81	000	C P 	65	0	25000000
ROKU  		2023	02	24	82	000	C P 	21	0	25000000
ROKU  		2023	02	24	83	000	C P 	16	0	25000000
ROKU  		2023	02	24	84	000	C P 	9	0	25000000
ROKU  		2023	02	24	85	000	C P 	36	0	25000000
ROKU  		2023	02	24	86	000	C P 	94	0	25000000
ROKU  		2023	02	24	87	000	C P 	168	0	25000000
ROKU  		2023	02	24	90	000	C P 	56	0	25000000
ROKU  		2023	02	24	95	000	C P 	36	3	25000000
ROKU  		2023	02	24	100	000	C P 	65	1	25000000
ROKU  		2023	03	03	25	000	C P 	0	743	25000000
ROKU  		2023	03	03	30	000	C P 	0	113	25000000
ROKU  		2023	03	03	35	000	C P 	0	65	25000000
ROKU  		2023	03	03	38	000	C P 	1	221	25000000
ROKU  		2023	03	03	39	000	C P 	0	36	25000000
ROKU  		2023	03	03	40	000	C P 	3	82	25000000
ROKU  		2023	03	03	41	000	C P 	0	15	25000000
ROKU  		2023	03	03	42	000	C P 	0	10	25000000
ROKU  		2023	03	03	43	000	C P 	0	73	25000000
ROKU  		2023	03	03	44	000	C P 	0	65	25000000
ROKU  		2023	03	03	45	000	C P 	2	181	25000000
ROKU  		2023	03	03	46	000	C P 	2	77	25000000
ROKU  		2023	03	03	47	000	C P 	17	77	25000000
ROKU  		2023	03	03	48	000	C P 	27	77	25000000
ROKU  		2023	03	03	49	000	C P 	28	58	25000000
ROKU  		2023	03	03	50	000	C P 	29	67	25000000
ROKU  		2023	03	03	51	000	C P 	26	51	25000000
ROKU  		2023	03	03	52	000	C P 	51	31	25000000
ROKU  		2023	03	03	53	000	C P 	19	19	25000000
ROKU  		2023	03	03	54	000	C P 	36	108	25000000
ROKU  		2023	03	03	55	000	C P 	82	80	25000000
ROKU  		2023	03	03	56	000	C P 	54	46	25000000
ROKU  		2023	03	03	57	000	C P 	52	123	25000000
ROKU  		2023	03	03	58	000	C P 	65	12	25000000
ROKU  		2023	03	03	59	000	C P 	14	6	25000000
ROKU  		2023	03	03	60	000	C P 	66	34	25000000
ROKU  		2023	03	03	61	000	C P 	62	9	25000000
ROKU  		2023	03	03	62	000	C P 	63	22	25000000
ROKU  		2023	03	03	63	000	C P 	34	11	25000000
ROKU  		2023	03	03	64	000	C P 	58	55	25000000
ROKU  		2023	03	03	65	000	C P 	275	47	25000000
ROKU  		2023	03	03	66	000	C P 	73	1	25000000
ROKU  		2023	03	03	67	000	C P 	27	2	25000000
ROKU  		2023	03	03	68	000	C P 	17	0	25000000
ROKU  		2023	03	03	69	000	C P 	8	4	25000000
ROKU  		2023	03	03	70	000	C P 	136	15	25000000
ROKU  		2023	03	03	71	000	C P 	1	0	25000000
ROKU  		2023	03	03	72	000	C P 	3	0	25000000
ROKU  		2023	03	03	73	000	C P 	0	0	25000000
ROKU  		2023	03	03	74	000	C P 	2	0	25000000
ROKU  		2023	03	03	75	000	C P 	55	0	25000000
ROKU  		2023	03	03	76	000	C P 	0	0	25000000
ROKU  		2023	03	03	77	000	C P 	1	0	25000000
ROKU  		2023	03	03	78	000	C P 	1	0	25000000
ROKU  		2023	03	03	80	000	C P 	32	0	25000000
ROKU  		2023	03	03	85	000	C P 	57	5	25000000
ROKU  		2023	03	03	90	000	C P 	40	0	25000000
ROKU  		2023	03	03	95	000	C P 	12	0	25000000
ROKU  		2023	03	03	100	000	C P 	41	0	25000000
ROKU  		2023	03	10	30	000	C P 	0	3	25000000
ROKU  		2023	03	10	35	000	C P 	0	6	25000000
ROKU  		2023	03	10	40	000	C P 	3	10	25000000
ROKU  		2023	03	10	41	000	C P 	0	16	25000000
ROKU  		2023	03	10	42	000	C P 	3	32	25000000
ROKU  		2023	03	10	43	000	C P 	0	7	25000000
ROKU  		2023	03	10	44	000	C P 	0	302	25000000
ROKU  		2023	03	10	45	000	C P 	2	108	25000000
ROKU  		2023	03	10	46	000	C P 	0	283	25000000
ROKU  		2023	03	10	47	000	C P 	0	51	25000000
ROKU  		2023	03	10	48	000	C P 	0	31	25000000
ROKU  		2023	03	10	49	000	C P 	0	15	25000000
ROKU  		2023	03	10	50	000	C P 	10	48	25000000
ROKU  		2023	03	10	51	000	C P 	4	6	25000000
ROKU  		2023	03	10	52	000	C P 	24	82	25000000
ROKU  		2023	03	10	53	000	C P 	17	15	25000000
ROKU  		2023	03	10	54	000	C P 	74	7	25000000
ROKU  		2023	03	10	55	000	C P 	44	21	25000000
ROKU  		2023	03	10	56	000	C P 	39	17	25000000
ROKU  		2023	03	10	57	000	C P 	34	17	25000000
ROKU  		2023	03	10	58	000	C P 	51	7	25000000
ROKU  		2023	03	10	59	000	C P 	11	17	25000000
ROKU  		2023	03	10	60	000	C P 	47	38	25000000
ROKU  		2023	03	10	61	000	C P 	6	9	25000000
ROKU  		2023	03	10	62	000	C P 	13	23	25000000
ROKU  		2023	03	10	63	000	C P 	25	28	25000000
ROKU  		2023	03	10	64	000	C P 	24	44	25000000
ROKU  		2023	03	10	65	000	C P 	68	48	25000000
ROKU  		2023	03	10	66	000	C P 	11	2	25000000
ROKU  		2023	03	10	67	000	C P 	7	1	25000000
ROKU  		2023	03	10	68	000	C P 	12	3	25000000
ROKU  		2023	03	10	69	000	C P 	22	1	25000000
ROKU  		2023	03	10	70	000	C P 	135	18	25000000
ROKU  		2023	03	10	71	000	C P 	0	0	25000000
ROKU  		2023	03	10	72	000	C P 	2	1	25000000
ROKU  		2023	03	10	73	000	C P 	6	0	25000000
ROKU  		2023	03	10	74	000	C P 	0	0	25000000
ROKU  		2023	03	10	75	000	C P 	37	0	25000000
ROKU  		2023	03	10	76	000	C P 	2	0	25000000
ROKU  		2023	03	10	77	000	C P 	0	0	25000000
ROKU  		2023	03	10	78	000	C P 	0	0	25000000
ROKU  		2023	03	10	80	000	C P 	31	0	25000000
ROKU  		2023	03	10	85	000	C P 	21	0	25000000
ROKU  		2023	03	10	90	000	C P 	0	0	25000000
ROKU  		2023	03	10	95	000	C P 	1	0	25000000
ROKU  		2023	03	10	100	000	C P 	0	0	25000000
ROKU  		2023	03	17	20	000	C P 	8	218	25000000
ROKU  		2023	03	17	22	500	C P 	22	515	25000000
ROKU  		2023	03	17	25	000	C P 	20	2670	25000000
ROKU  		2023	03	17	30	000	C P 	12	7620	25000000
ROKU  		2023	03	17	35	000	C P 	192	8034	25000000
ROKU  		2023	03	17	40	000	C P 	312	3056	25000000
ROKU  		2023	03	17	45	000	C P 	468	2986	25000000
ROKU  		2023	03	17	50	000	C P 	1181	2859	25000000
ROKU  		2023	03	17	55	000	C P 	1878	1205	25000000
ROKU  		2023	03	17	60	000	C P 	1544	1547	25000000
ROKU  		2023	03	17	65	000	C P 	2306	405	25000000
ROKU  		2023	03	17	70	000	C P 	1543	339	25000000
ROKU  		2023	03	17	75	000	C P 	1286	147	25000000
ROKU  		2023	03	17	80	000	C P 	921	3	25000000
ROKU  		2023	03	17	85	000	C P 	2125	1	25000000
ROKU  		2023	03	17	90	000	C P 	1093	5	25000000
ROKU  		2023	03	17	95	000	C P 	809	0	25000000
ROKU  		2023	03	17	100	000	C P 	2778	1	25000000
ROKU  		2023	03	17	105	000	C P 	1039	0	25000000
ROKU  		2023	03	17	110	000	C P 	2068	2	25000000
ROKU  		2023	03	24	35	000	C P 	0	0	25000000
ROKU  		2023	03	24	40	000	C P 	0	3	25000000
ROKU  		2023	03	24	45	000	C P 	5	2	25000000
ROKU  		2023	03	24	46	000	C P 	5	12	25000000
ROKU  		2023	03	24	47	000	C P 	0	1	25000000
ROKU  		2023	03	24	48	000	C P 	0	5	25000000
ROKU  		2023	03	24	49	000	C P 	0	1	25000000
ROKU  		2023	03	24	50	000	C P 	10	1	25000000
ROKU  		2023	03	24	51	000	C P 	3	1	25000000
ROKU  		2023	03	24	52	000	C P 	2	0	25000000
ROKU  		2023	03	24	53	000	C P 	0	0	25000000
ROKU  		2023	03	24	54	000	C P 	0	1	25000000
ROKU  		2023	03	24	55	000	C P 	21	2	25000000
ROKU  		2023	03	24	56	000	C P 	2	1	25000000
ROKU  		2023	03	24	57	000	C P 	1	4	25000000
ROKU  		2023	03	24	58	000	C P 	0	0	25000000
ROKU  		2023	03	24	59	000	C P 	1	11	25000000
ROKU  		2023	03	24	60	000	C P 	39	16	25000000
ROKU  		2023	03	24	61	000	C P 	4	1	25000000
ROKU  		2023	03	24	62	000	C P 	1	18	25000000
ROKU  		2023	03	24	63	000	C P 	8	0	25000000
ROKU  		2023	03	24	64	000	C P 	41	0	25000000
ROKU  		2023	03	24	65	000	C P 	20	5	25000000
ROKU  		2023	03	24	66	000	C P 	9	0	25000000
ROKU  		2023	03	24	67	000	C P 	1	0	25000000
ROKU  		2023	03	24	68	000	C P 	13	0	25000000
ROKU  		2023	03	24	69	000	C P 	18	9	25000000
ROKU  		2023	03	24	70	000	C P 	3	0	25000000
ROKU  		2023	03	24	71	000	C P 	2	0	25000000
ROKU  		2023	03	24	72	000	C P 	6	0	25000000
ROKU  		2023	03	24	73	000	C P 	0	0	25000000
ROKU  		2023	03	24	74	000	C P 	0	0	25000000
ROKU  		2023	03	24	75	000	C P 	3	0	25000000
ROKU  		2023	03	24	76	000	C P 	0	0	25000000
ROKU  		2023	03	24	77	000	C P 	0	0	25000000
ROKU  		2023	03	24	78	000	C P 	0	0	25000000
ROKU  		2023	03	24	80	000	C P 	1	0	25000000
ROKU  		2023	03	24	85	000	C P 	0	0	25000000
ROKU  		2023	03	24	90	000	C P 	1	0	25000000
ROKU  		2023	03	24	95	000	C P 	0	0	25000000
ROKU  		2023	03	24	100	000	C P 	1	0	25000000
ROKU  		2023	04	21	20	000	C P 	0	126	25000000
ROKU  		2023	04	21	22	500	C P 	2	388	25000000
ROKU  		2023	04	21	25	000	C P 	18	1136	25000000
ROKU  		2023	04	21	30	000	C P 	17	2433	25000000
ROKU  		2023	04	21	35	000	C P 	28	699	25000000
ROKU  		2023	04	21	40	000	C P 	151	1250	25000000
ROKU  		2023	04	21	45	000	C P 	365	1429	25000000
ROKU  		2023	04	21	50	000	C P 	486	2046	25000000
ROKU  		2023	04	21	55	000	C P 	452	933	25000000
ROKU  		2023	04	21	60	000	C P 	1306	618	25000000
ROKU  		2023	04	21	65	000	C P 	962	503	25000000
ROKU  		2023	04	21	70	000	C P 	993	346	25000000
ROKU  		2023	04	21	75	000	C P 	1002	615	25000000
ROKU  		2023	04	21	80	000	C P 	680	36	25000000
ROKU  		2023	04	21	85	000	C P 	564	0	25000000
ROKU  		2023	04	21	90	000	C P 	244	4	25000000
ROKU  		2023	04	21	95	000	C P 	229	0	25000000
ROKU  		2023	04	21	100	000	C P 	1440	0	25000000
ROKU  		2023	04	21	105	000	C P 	273	0	25000000
ROKU  		2023	04	21	110	000	C P 	254	0	25000000
ROKU  		2023	04	21	115	000	C P 	330	0	25000000
ROKU  		2023	04	21	120	000	C P 	231	0	25000000
ROKU  		2023	04	21	125	000	C P 	459	0	25000000
ROKU  		2023	06	16	20	000	C P 	26	255	25000000
ROKU  		2023	06	16	22	500	C P 	1	2155	25000000
ROKU  		2023	06	16	25	000	C P 	1	1691	25000000
ROKU  		2023	06	16	30	000	C P 	12	3255	25000000
ROKU  		2023	06	16	35	000	C P 	110	2162	25000000
ROKU  		2023	06	16	40	000	C P 	213	3723	25000000
ROKU  		2023	06	16	45	000	C P 	435	8455	25000000
ROKU  		2023	06	16	50	000	C P 	615	9252	25000000
ROKU  		2023	06	16	55	000	C P 	1689	1867	25000000
ROKU  		2023	06	16	60	000	C P 	2272	875	25000000
ROKU  		2023	06	16	65	000	C P 	1104	740	25000000
ROKU  		2023	06	16	70	000	C P 	1712	673	25000000
ROKU  		2023	06	16	75	000	C P 	851	1007	25000000
ROKU  		2023	06	16	80	000	C P 	1313	457	25000000
ROKU  		2023	06	16	85	000	C P 	693	1194	25000000
ROKU  		2023	06	16	90	000	C P 	1312	184	25000000
ROKU  		2023	06	16	95	000	C P 	545	25	25000000
