Series Search Results for ROKU

Products for this option symbol are traded on: 
AMEX ARCA BATS BOX C2 CBOE EDGX EMLD GEM ISE MCRY MIAX MPRL NOBO NSDQ PHLX 

		Series/contract		Strike			Open Interest			
ROKU  		2023	02	10	53	000	C P 	385	341	25000000
ROKU  		2023	02	10	54	000	C P 	498	265	25000000
ROKU  		2023	02	10	55	000	C P 	460	485	25000000
ROKU  		2023	02	10	56	000	C P 	313	256	25000000
ROKU  		2023	02	10	57	000	C P 	952	537	25000000
ROKU  		2023	02	10	58	000	C P 	747	584	25000000
ROKU  		2023	02	10	59	000	C P 	497	247	25000000
ROKU  		2023	02	10	60	000	C P 	1239	113	25000000
ROKU  		2023	02	10	61	000	C P 	515	47	25000000
ROKU  		2023	02	10	62	000	C P 	229	80	25000000
ROKU  		2023	02	10	63	000	C P 	494	29	25000000
ROKU  		2023	02	10	64	000	C P 	208	8	25000000
ROKU  		2023	02	10	65	000	C P 	2716	20	25000000
ROKU  		2023	02	10	66	000	C P 	88	3	25000000
ROKU  		2023	02	10	67	000	C P 	349	0	25000000
ROKU  		2023	02	10	68	000	C P 	265	2	25000000
ROKU  		2023	02	10	69	000	C P 	127	14	25000000
ROKU  		2023	02	10	70	000	C P 	450	1	25000000
ROKU  		2023	02	10	71	000	C P 	17	3	25000000
ROKU  		2023	02	10	72	000	C P 	22	9	25000000
ROKU  		2023	02	10	73	000	C P 	12	0	25000000
ROKU  		2023	02	10	74	000	C P 	8	0	25000000
ROKU  		2023	02	10	75	000	C P 	332	0	25000000
ROKU  		2023	02	10	76	000	C P 	0	0	25000000
ROKU  		2023	02	10	77	000	C P 	0	0	25000000
ROKU  		2023	02	10	78	000	C P 	0	0	25000000
ROKU  		2023	02	10	79	000	C P 	0	0	25000000
ROKU  		2023	02	10	80	000	C P 	0	0	25000000
ROKU  		2023	02	10	81	000	C P 	4	0	25000000
ROKU  		2023	02	10	82	000	C P 	0	0	25000000
ROKU  		2023	02	10	83	000	C P 	0	0	25000000
ROKU  		2023	02	10	84	000	C P 	0	0	25000000
ROKU  		2023	02	10	85	000	C P 	0	0	25000000
ROKU  		2023	02	10	86	000	C P 	0	0	25000000
ROKU  		2023	02	10	87	000	C P 	0	0	25000000
ROKU  		2023	02	17	20	000	C P 	1	365	25000000
ROKU  		2023	02	17	22	500	C P 	20	424	25000000
ROKU  		2023	02	17	25	000	C P 	17	2718	25000000
ROKU  		2023	02	17	30	000	C P 	101	4718	25000000
ROKU  		2023	02	17	35	000	C P 	75	2935	25000000
ROKU  		2023	02	17	40	000	C P 	747	3242	25000000
ROKU  		2023	02	17	42	000	C P 	16	89	25000000
ROKU  		2023	02	17	43	000	C P 	5	156	25000000
ROKU  		2023	02	17	44	000	C P 	9	100	25000000
ROKU  		2023	02	17	45	000	C P 	1301	5560	25000000
ROKU  		2023	02	17	45	500	C P 	40	95	25000000
ROKU  		2023	02	17	46	000	C P 	52	81	25000000
ROKU  		2023	02	17	46	500	C P 	31	85	25000000
ROKU  		2023	02	17	47	000	C P 	69	646	25000000
ROKU  		2023	02	17	47	500	C P 	41	35	25000000
ROKU  		2023	02	17	48	000	C P 	21	84	25000000
ROKU  		2023	02	17	48	500	C P 	13	83	25000000
ROKU  		2023	02	17	49	000	C P 	111	79	25000000
ROKU  		2023	02	17	49	500	C P 	146	55	25000000
ROKU  		2023	02	17	50	000	C P 	2181	2840	25000000
ROKU  		2023	02	17	51	000	C P 	238	108	25000000
ROKU  		2023	02	17	52	000	C P 	68	291	25000000
ROKU  		2023	02	17	53	000	C P 	126	273	25000000
ROKU  		2023	02	17	54	000	C P 	285	626	25000000
ROKU  		2023	02	17	55	000	C P 	2558	1861	25000000
ROKU  		2023	02	17	56	000	C P 	353	247	25000000
ROKU  		2023	02	17	57	000	C P 	769	171	25000000
ROKU  		2023	02	17	58	000	C P 	352	345	25000000
ROKU  		2023	02	17	59	000	C P 	548	127	25000000
ROKU  		2023	02	17	60	000	C P 	3624	783	25000000
ROKU  		2023	02	17	61	000	C P 	328	81	25000000
ROKU  		2023	02	17	62	000	C P 	226	28	25000000
ROKU  		2023	02	17	63	000	C P 	401	56	25000000
ROKU  		2023	02	17	64	000	C P 	67	25	25000000
ROKU  		2023	02	17	65	000	C P 	5793	353	25000000
ROKU  		2023	02	17	66	000	C P 	26	54	25000000
ROKU  		2023	02	17	67	000	C P 	13	20	25000000
ROKU  		2023	02	17	68	000	C P 	30	27	25000000
ROKU  		2023	02	17	69	000	C P 	103	25	25000000
ROKU  		2023	02	17	70	000	C P 	1490	190	25000000
ROKU  		2023	02	17	71	000	C P 	22	1	25000000
ROKU  		2023	02	17	72	000	C P 	20	1	25000000
ROKU  		2023	02	17	73	000	C P 	22	0	25000000
ROKU  		2023	02	17	74	000	C P 	103	3	25000000
ROKU  		2023	02	17	75	000	C P 	1435	24	25000000
ROKU  		2023	02	17	76	000	C P 	2	2	25000000
ROKU  		2023	02	17	77	000	C P 	100	0	25000000
ROKU  		2023	02	17	78	000	C P 	0	0	25000000
ROKU  		2023	02	17	79	000	C P 	0	0	25000000
ROKU  		2023	02	17	80	000	C P 	763	1	25000000
ROKU  		2023	02	17	81	000	C P 	0	0	25000000
ROKU  		2023	02	17	82	000	C P 	0	0	25000000
ROKU  		2023	02	17	83	000	C P 	0	0	25000000
ROKU  		2023	02	17	84	000	C P 	1	0	25000000
ROKU  		2023	02	17	85	000	C P 	3716	5	25000000
ROKU  		2023	02	17	86	000	C P 	40	0	25000000
ROKU  		2023	02	17	87	000	C P 	43	0	25000000
ROKU  		2023	02	17	90	000	C P 	3399	0	25000000
ROKU  		2023	02	24	25	000	C P 	4	2503	25000000
ROKU  		2023	02	24	30	000	C P 	0	177	25000000
ROKU  		2023	02	24	32	000	C P 	0	70	25000000
ROKU  		2023	02	24	33	000	C P 	0	34	25000000
ROKU  		2023	02	24	34	000	C P 	10	266	25000000
ROKU  		2023	02	24	35	000	C P 	5	484	25000000
ROKU  		2023	02	24	36	000	C P 	1	199	25000000
ROKU  		2023	02	24	37	000	C P 	0	53	25000000
ROKU  		2023	02	24	38	000	C P 	0	126	25000000
ROKU  		2023	02	24	39	000	C P 	0	186	25000000
ROKU  		2023	02	24	40	000	C P 	20	356	25000000
ROKU  		2023	02	24	41	000	C P 	18	29	25000000
ROKU  		2023	02	24	42	000	C P 	154	55	25000000
ROKU  		2023	02	24	43	000	C P 	14	59	25000000
ROKU  		2023	02	24	44	000	C P 	40	71	25000000
ROKU  		2023	02	24	45	000	C P 	101	199	25000000
ROKU  		2023	02	24	46	000	C P 	60	70	25000000
ROKU  		2023	02	24	47	000	C P 	33	51	25000000
ROKU  		2023	02	24	48	000	C P 	450	48	25000000
ROKU  		2023	02	24	49	000	C P 	21	69	25000000
ROKU  		2023	02	24	50	000	C P 	126	178	25000000
ROKU  		2023	02	24	51	000	C P 	202	108	25000000
ROKU  		2023	02	24	52	000	C P 	421	93	25000000
ROKU  		2023	02	24	53	000	C P 	112	43	25000000
ROKU  		2023	02	24	54	000	C P 	79	84	25000000
ROKU  		2023	02	24	55	000	C P 	266	102	25000000
ROKU  		2023	02	24	56	000	C P 	46	66	25000000
ROKU  		2023	02	24	57	000	C P 	51	13	25000000
ROKU  		2023	02	24	58	000	C P 	90	26	25000000
ROKU  		2023	02	24	59	000	C P 	22	17	25000000
ROKU  		2023	02	24	60	000	C P 	771	58	25000000
ROKU  		2023	02	24	61	000	C P 	58	4	25000000
ROKU  		2023	02	24	62	000	C P 	157	23	25000000
ROKU  		2023	02	24	63	000	C P 	3	7	25000000
ROKU  		2023	02	24	64	000	C P 	16	7	25000000
ROKU  		2023	02	24	65	000	C P 	383	5	25000000
ROKU  		2023	02	24	66	000	C P 	2	18	25000000
ROKU  		2023	02	24	67	000	C P 	0	1	25000000
ROKU  		2023	02	24	68	000	C P 	0	0	25000000
ROKU  		2023	02	24	69	000	C P 	0	0	25000000
ROKU  		2023	02	24	70	000	C P 	585	4	25000000
ROKU  		2023	02	24	71	000	C P 	0	1	25000000
ROKU  		2023	02	24	72	000	C P 	2	0	25000000
ROKU  		2023	02	24	73	000	C P 	0	0	25000000
ROKU  		2023	02	24	74	000	C P 	0	0	25000000
ROKU  		2023	02	24	75	000	C P 	2	0	25000000
ROKU  		2023	02	24	76	000	C P 	0	0	25000000
ROKU  		2023	02	24	77	000	C P 	1	0	25000000
ROKU  		2023	02	24	78	000	C P 	0	0	25000000
ROKU  		2023	02	24	79	000	C P 	0	0	25000000
ROKU  		2023	02	24	80	000	C P 	101	0	25000000
ROKU  		2023	02	24	81	000	C P 	0	0	25000000
ROKU  		2023	02	24	82	000	C P 	0	0	25000000
ROKU  		2023	02	24	83	000	C P 	11	0	25000000
ROKU  		2023	02	24	84	000	C P 	0	0	25000000
ROKU  		2023	02	24	85	000	C P 	1	0	25000000
ROKU  		2023	02	24	86	000	C P 	9	0	25000000
ROKU  		2023	02	24	87	000	C P 	123	0	25000000
ROKU  		2023	03	03	25	000	C P 	0	743	25000000
ROKU  		2023	03	03	30	000	C P 	0	113	25000000
ROKU  		2023	03	03	35	000	C P 	0	71	25000000
ROKU  		2023	03	03	38	000	C P 	1	233	25000000
ROKU  		2023	03	03	39	000	C P 	0	41	25000000
ROKU  		2023	03	03	40	000	C P 	3	79	25000000
ROKU  		2023	03	03	41	000	C P 	0	25	25000000
ROKU  		2023	03	03	42	000	C P 	0	10	25000000
ROKU  		2023	03	03	43	000	C P 	0	75	25000000
ROKU  		2023	03	03	44	000	C P 	0	59	25000000
ROKU  		2023	03	03	45	000	C P 	2	170	25000000
ROKU  		2023	03	03	46	000	C P 	1	62	25000000
ROKU  		2023	03	03	47	000	C P 	9	90	25000000
ROKU  		2023	03	03	48	000	C P 	27	36	25000000
ROKU  		2023	03	03	49	000	C P 	38	30	25000000
ROKU  		2023	03	03	50	000	C P 	36	63	25000000
ROKU  		2023	03	03	51	000	C P 	29	54	25000000
ROKU  		2023	03	03	52	000	C P 	51	27	25000000
ROKU  		2023	03	03	53	000	C P 	20	13	25000000
ROKU  		2023	03	03	54	000	C P 	35	44	25000000
ROKU  		2023	03	03	55	000	C P 	85	52	25000000
ROKU  		2023	03	03	56	000	C P 	66	35	25000000
ROKU  		2023	03	03	57	000	C P 	57	13	25000000
ROKU  		2023	03	03	58	000	C P 	64	11	25000000
ROKU  		2023	03	03	59	000	C P 	14	6	25000000
ROKU  		2023	03	03	60	000	C P 	61	8	25000000
ROKU  		2023	03	03	61	000	C P 	56	0	25000000
ROKU  		2023	03	03	62	000	C P 	38	1	25000000
ROKU  		2023	03	03	63	000	C P 	32	0	25000000
ROKU  		2023	03	03	64	000	C P 	49	0	25000000
ROKU  		2023	03	03	65	000	C P 	194	11	25000000
ROKU  		2023	03	03	70	000	C P 	73	10	25000000
ROKU  		2023	03	03	75	000	C P 	8	0	25000000
ROKU  		2023	03	03	80	000	C P 	0	0	25000000
ROKU  		2023	03	03	85	000	C P 	1	0	25000000
ROKU  		2023	03	10	30	000	C P 	0	3	25000000
ROKU  		2023	03	10	35	000	C P 	0	0	25000000
ROKU  		2023	03	10	40	000	C P 	0	11	25000000
ROKU  		2023	03	10	41	000	C P 	0	11	25000000
ROKU  		2023	03	10	42	000	C P 	0	25	25000000
ROKU  		2023	03	10	43	000	C P 	0	4	25000000
ROKU  		2023	03	10	44	000	C P 	0	36	25000000
ROKU  		2023	03	10	45	000	C P 	2	4	25000000
ROKU  		2023	03	10	46	000	C P 	0	39	25000000
ROKU  		2023	03	10	47	000	C P 	0	9	25000000
ROKU  		2023	03	10	48	000	C P 	0	21	25000000
ROKU  		2023	03	10	49	000	C P 	0	8	25000000
ROKU  		2023	03	10	50	000	C P 	10	31	25000000
ROKU  		2023	03	10	51	000	C P 	4	4	25000000
ROKU  		2023	03	10	52	000	C P 	24	80	25000000
ROKU  		2023	03	10	53	000	C P 	16	15	25000000
ROKU  		2023	03	10	54	000	C P 	73	8	25000000
ROKU  		2023	03	10	55	000	C P 	45	20	25000000
ROKU  		2023	03	10	56	000	C P 	35	36	25000000
ROKU  		2023	03	10	57	000	C P 	34	6	25000000
ROKU  		2023	03	10	58	000	C P 	51	4	25000000
ROKU  		2023	03	10	59	000	C P 	11	7	25000000
ROKU  		2023	03	10	60	000	C P 	25	25	25000000
ROKU  		2023	03	10	61	000	C P 	6	2	25000000
ROKU  		2023	03	10	62	000	C P 	33	0	25000000
ROKU  		2023	03	10	63	000	C P 	24	0	25000000
ROKU  		2023	03	10	64	000	C P 	11	0	25000000
ROKU  		2023	03	10	65	000	C P 	61	0	25000000
ROKU  		2023	03	10	70	000	C P 	115	0	25000000
ROKU  		2023	03	10	75	000	C P 	27	0	25000000
ROKU  		2023	03	10	80	000	C P 	5	0	25000000
ROKU  		2023	03	10	85	000	C P 	0	0	25000000
ROKU  		2023	03	17	20	000	C P 	8	218	25000000
ROKU  		2023	03	17	22	500	C P 	22	315	25000000
ROKU  		2023	03	17	25	000	C P 	20	2671	25000000
ROKU  		2023	03	17	30	000	C P 	12	7664	25000000
ROKU  		2023	03	17	35	000	C P 	193	7998	25000000
ROKU  		2023	03	17	40	000	C P 	323	3295	25000000
ROKU  		2023	03	17	45	000	C P 	465	3410	25000000
ROKU  		2023	03	17	50	000	C P 	1221	3185	25000000
ROKU  		2023	03	17	55	000	C P 	1870	1270	25000000
ROKU  		2023	03	17	60	000	C P 	1601	1483	25000000
ROKU  		2023	03	17	65	000	C P 	2311	307	25000000
ROKU  		2023	03	17	70	000	C P 	1235	304	25000000
ROKU  		2023	03	17	75	000	C P 	875	127	25000000
ROKU  		2023	03	17	80	000	C P 	634	2	25000000
ROKU  		2023	03	17	85	000	C P 	2296	1	25000000
ROKU  		2023	03	17	90	000	C P 	1077	0	25000000
ROKU  		2023	03	17	95	000	C P 	801	0	25000000
ROKU  		2023	03	17	100	000	C P 	2802	0	25000000
ROKU  		2023	03	17	105	000	C P 	1310	0	25000000
ROKU  		2023	03	17	110	000	C P 	2376	0	25000000
ROKU  		2023	04	21	20	000	C P 	0	126	25000000
ROKU  		2023	04	21	22	500	C P 	2	388	25000000
ROKU  		2023	04	21	25	000	C P 	18	1148	25000000
ROKU  		2023	04	21	30	000	C P 	17	2426	25000000
ROKU  		2023	04	21	35	000	C P 	35	701	25000000
ROKU  		2023	04	21	40	000	C P 	156	1435	25000000
ROKU  		2023	04	21	45	000	C P 	366	1432	25000000
ROKU  		2023	04	21	50	000	C P 	479	2052	25000000
ROKU  		2023	04	21	55	000	C P 	444	871	25000000
ROKU  		2023	04	21	60	000	C P 	1343	506	25000000
ROKU  		2023	04	21	65	000	C P 	737	171	25000000
ROKU  		2023	04	21	70	000	C P 	807	287	25000000
ROKU  		2023	04	21	75	000	C P 	912	613	25000000
ROKU  		2023	04	21	80	000	C P 	412	33	25000000
ROKU  		2023	04	21	85	000	C P 	236	0	25000000
ROKU  		2023	04	21	90	000	C P 	217	2	25000000
ROKU  		2023	04	21	95	000	C P 	255	0	25000000
ROKU  		2023	04	21	100	000	C P 	1364	0	25000000
ROKU  		2023	04	21	105	000	C P 	270	0	25000000
ROKU  		2023	04	21	110	000	C P 	229	0	25000000
ROKU  		2023	04	21	115	000	C P 	372	0	25000000
ROKU  		2023	04	21	120	000	C P 	232	0	25000000
ROKU  		2023	04	21	125	000	C P 	270	0	25000000
ROKU  		2023	06	16	20	000	C P 	26	255	25000000
ROKU  		2023	06	16	22	500	C P 	1	2159	25000000
ROKU  		2023	06	16	25	000	C P 	1	1691	25000000
ROKU  		2023	06	16	30	000	C P 	13	3250	25000000
ROKU  		2023	06	16	35	000	C P 	110	2158	25000000
ROKU  		2023	06	16	40	000	C P 	223	3760	25000000
ROKU  		2023	06	16	45	000	C P 	440	8820	25000000
ROKU  		2023	06	16	50	000	C P 	624	9281	25000000
ROKU  		2023	06	16	55	000	C P 	1705	1840	25000000
ROKU  		2023	06	16	60	000	C P 	2284	874	25000000
ROKU  		2023	06	16	65	000	C P 	1076	743	25000000
ROKU  		2023	06	16	70	000	C P 	1679	671	25000000
ROKU  		2023	06	16	75	000	C P 	774	977	25000000
ROKU  		2023	06	16	80	000	C P 	1333	454	25000000
ROKU  		2023	06	16	85	000	C P 	484	1194	25000000
ROKU  		2023	06	16	90	000	C P 	1298	184	25000000
ROKU  		2023	06	16	95	000	C P 	554	25	25000000
ROKU  		2023	06	16	100	000	C P 	1597	0	25000000
ROKU  		2023	06	16	105	000	C P 	563	33	25000000
ROKU  		2023	06	16	110	000	C P 	1217	0	25000000
ROKU  		2023	06	16	115	000	C P 	690	1	25000000
ROKU  		2023	06	16	120	000	C P 	1003	0	25000000
ROKU  		2023	06	16	125	000	C P 	1052	1	25000000
ROKU  		2023	06	16	130	000	C P 	694	0	25000000
ROKU  		2023	06	16	135	000	C P 	1136	0	25000000
ROKU  		2023	06	16	140	000	C P 	2597	0	25000000
ROKU  		2023	07	21	20	000	C P 	6	118	25000000
ROKU  		2023	07	21	22	500	C P 	0	125	25000000
ROKU  		2023	07	21	25	000	C P 	1	182	25000000
ROKU  		2023	07	21	30	000	C P 	249	1492	25000000
ROKU  		2023	07	21	35	000	C P 	2	1562	25000000
ROKU  		2023	07	21	40	000	C P 	132	1666	25000000
ROKU  		2023	07	21	45	000	C P 	93	778	25000000
ROKU  		2023	07	21	50	000	C P 	341	477	25000000
ROKU  		2023	07	21	55	000	C P 	156	1295	25000000
ROKU  		2023	07	21	60	000	C P 	153	582	25000000
ROKU  		2023	07	21	65	000	C P 	457	323	25000000
ROKU  		2023	07	21	70	000	C P 	375	62	25000000
ROKU  		2023	07	21	75	000	C P 	378	420	25000000
ROKU  		2023	07	21	80	000	C P 	686	799	25000000
ROKU  		2023	07	21	85	000	C P 	261	377	25000000
ROKU  		2023	07	21	90	000	C P 	253	87	25000000
ROKU  		2023	09	15	20	000	C P 	3	1	25000000
ROKU  		2023	09	15	22	500	C P 	0	272	25000000
ROKU  		2023	09	15	25	000	C P 	0	300	25000000
ROKU  		2023	09	15	30	000	C P 	11	67	25000000
ROKU  		2023	09	15	35	000	C P 	37	533	25000000
ROKU  		2023	09	15	40	000	C P 	1809	1267	25000000
ROKU  		2023	09	15	45	000	C P 	17	492	25000000
ROKU  		2023	09	15	50	000	C P 	23	496	25000000
ROKU  		2023	09	15	55	000	C P 	234	150	25000000
ROKU  		2023	09	15	60	000	C P 	3894	137	25000000
ROKU  		2023	09	15	65	000	C P 	870	256	25000000
ROKU  		2023	09	15	70	000	C P 	75	71	25000000
ROKU  		2023	09	15	75	000	C P 	210	59	25000000
ROKU  		2023	09	15	80	000	C P 	374	7	25000000
ROKU  		2023	09	15	85	000	C P 	63	27	25000000
ROKU  		2023	09	15	90	000	C P 	447	4	25000000
ROKU  		2024	01	19	20	000	C P 	10	84	25000000
ROKU  		2024	01	19	22	500	C P 	1	96	25000000
ROKU  		2024	01	19	25	000	C P 	26	920	25000000
ROKU  		2024	01	19	30	000	C P 	110	2056	25000000
ROKU  		2024	01	19	35	000	C P 	118	1014	25000000
ROKU  		2024	01	19	40	000	C P 	821	1687	25000000
ROKU  		2024	01	19	45	000	C P 	383	2232	25000000
ROKU  		2024	01	19	50	000	C P 	338	621	25000000
ROKU  		2024	01	19	55	000	C P 	208	214	25000000
ROKU  		2024	01	19	60	000	C P 	500	2235	25000000
ROKU  		2024	01	19	65	000	C P 	572	941	25000000
ROKU  		2024	01	19	70	000	C P 	555	287	25000000
ROKU  		2024	01	19	75	000	C P 	273	565	25000000
ROKU  		2024	01	19	80	000	C P 	373	1017	25000000
ROKU  		2024	01	19	85	000	C P 	504	683	25000000
ROKU  		2024	01	19	90	000	C P 	2027	786	25000000
ROKU  		2024	01	19	95	000	C P 	749	339	25000000
ROKU  		2024	01	19	100	000	C P 	1149	349	25000000
ROKU  		2024	01	19	105	000	C P 	252	364	25000000
ROKU  		2024	01	19	110	000	C P 	594	63	25000000
ROKU  		2024	01	19	115	000	C P 	764	284	25000000
ROKU  		2024	01	19	120	000	C P 	2303	5	25000000
ROKU  		2024	01	19	125	000	C P 	281	5	25000000
ROKU  		2024	01	19	130	000	C P 	591	2	25000000
ROKU  		2024	01	19	135	000	C P 	222	0	25000000
ROKU  		2024	01	19	140	000	C P 	378	0	25000000
ROKU  		2024	01	19	145	000	C P 	321	0	25000000
ROKU  		2024	01	19	150	000	C P 	1633	14	25000000
ROKU  		2024	01	19	155	000	C P 	395	2	25000000
ROKU  		2024	01	19	160	000	C P 	268	4	25000000
ROKU  		2024	01	19	165	000	C P 	124	0	25000000
ROKU  		2024	01	19	170	000	C P 	392	0	25000000
ROKU  		2024	01	19	175	000	C P 	523	0	25000000
ROKU  		2024	01	19	180	000	C P 	501	1	25000000
ROKU  		2024	01	19	185	000	C P 	215	8	25000000
ROKU  		2024	01	19	190	000	C P 	1342	5	25000000
ROKU  		2024	01	19	195	000	C P 	183	2	25000000
ROKU  		2024	01	19	200	000	C P 	1626	0	25000000
