ProductSymbol	Year	Month	Day	Integer	Dec	C/P	Call	Put	PositionLimit	
ROKU  	2023	02	17	64	000	C P 	603	310	25000000
ROKU  	2023	02	17	65	000	C P 	4561	1090	25000000
ROKU  	2023	02	17	66	000	C P 	621	197	25000000
ROKU  	2023	02	17	67	000	C P 	918	567	25000000
ROKU  	2023	02	17	68	000	C P 	569	288	25000000
ROKU  	2023	02	17	69	000	C P 	338	256	25000000
ROKU  	2023	02	17	70	000	C P 	2007	288	25000000
ROKU  	2023	02	17	71	000	C P 	447	82	25000000
ROKU  	2023	02	17	72	000	C P 	899	98	25000000
ROKU  	2023	02	17	73	000	C P 	187	89	25000000
ROKU  	2023	02	17	74	000	C P 	490	147	25000000
ROKU  	2023	02	17	75	000	C P 	2003	164	25000000
ROKU  	2023	02	17	76	000	C P 	265	25	25000000
ROKU  	2023	02	17	77	000	C P 	166	46	25000000
ROKU  	2023	02	17	78	000	C P 	189	37	25000000
ROKU  	2023	02	17	79	000	C P 	130	27	25000000
ROKU  	2023	02	17	80	000	C P 	614	24	25000000
ROKU  	2023	02	17	81	000	C P 	275	37	25000000
ROKU  	2023	02	17	82	000	C P 	689	30	25000000
ROKU  	2023	02	17	83	000	C P 	107	20	25000000
ROKU  	2023	02	17	84	000	C P 	166	9	25000000
ROKU  	2023	02	17	85	000	C P 	3794	61	25000000
ROKU  	2023	02	17	86	000	C P 	34	21	25000000
ROKU  	2023	02	17	87	000	C P 	238	34	25000000
ROKU  	2023	02	17	90	000	C P 	3868	23	25000000
ROKU  	2023	02	17	95	000	C P 	141	0	25000000
ROKU  	2023	02	17	100	000	C P 	506	0	25000000
ROKU  	2023	02	24	25	000	C P 	4	2503	25000000
ROKU  	2023	02	24	30	000	C P 	1	191	25000000
ROKU  	2023	02	24	32	000	C P 	0	89	25000000
ROKU  	2023	02	24	33	000	C P 	0	53	25000000
ROKU  	2023	02	24	34	000	C P 	10	246	25000000
ROKU  	2023	02	24	35	000	C P 	5	487	25000000
ROKU  	2023	02	24	36	000	C P 	1	196	25000000
ROKU  	2023	02	24	36	500	C P 	0	0	25000000
ROKU  	2023	02	24	37	000	C P 	0	69	25000000
ROKU  	2023	02	24	37	500	C P 	0	2	25000000
ROKU  	2023	02	24	38	000	C P 	2	100	25000000
ROKU  	2023	02	24	38	500	C P 	0	10	25000000
ROKU  	2023	02	24	39	000	C P 	0	186	25000000
ROKU  	2023	02	24	39	500	C P 	0	5	25000000
ROKU  	2023	02	24	40	000	C P 	20	283	25000000
ROKU  	2023	02	24	40	500	C P 	0	1	25000000
ROKU  	2023	02	24	41	000	C P 	18	90	25000000
ROKU  	2023	02	24	41	500	C P 	4	0	25000000
ROKU  	2023	02	24	42	000	C P 	155	45	25000000
ROKU  	2023	02	24	42	500	C P 	0	0	25000000
ROKU  	2023	02	24	43	000	C P 	34	119	25000000
ROKU  	2023	02	24	43	500	C P 	0	15	25000000
ROKU  	2023	02	24	44	000	C P 	40	135	25000000
ROKU  	2023	02	24	44	500	C P 	0	3	25000000
ROKU  	2023	02	24	45	000	C P 	100	223	25000000
ROKU  	2023	02	24	45	500	C P 	4	4	25000000
ROKU  	2023	02	24	46	000	C P 	72	106	25000000
ROKU  	2023	02	24	46	500	C P 	5	1	25000000
ROKU  	2023	02	24	47	000	C P 	28	78	25000000
ROKU  	2023	02	24	47	500	C P 	12	2	25000000
ROKU  	2023	02	24	48	000	C P 	440	73	25000000
ROKU  	2023	02	24	48	500	C P 	3	3	25000000
ROKU  	2023	02	24	49	000	C P 	33	94	25000000
ROKU  	2023	02	24	49	500	C P 	6	0	25000000
ROKU  	2023	02	24	50	000	C P 	247	341	25000000
ROKU  	2023	02	24	51	000	C P 	199	152	25000000
ROKU  	2023	02	24	52	000	C P 	419	183	25000000
ROKU  	2023	02	24	53	000	C P 	122	123	25000000
ROKU  	2023	02	24	54	000	C P 	92	145	25000000
ROKU  	2023	02	24	55	000	C P 	281	275	25000000
ROKU  	2023	02	24	56	000	C P 	113	441	25000000
ROKU  	2023	02	24	57	000	C P 	498	58	25000000
ROKU  	2023	02	24	58	000	C P 	371	158	25000000
ROKU  	2023	02	24	59	000	C P 	50	77	25000000
ROKU  	2023	02	24	60	000	C P 	723	112	25000000
ROKU  	2023	02	24	61	000	C P 	79	52	25000000
ROKU  	2023	02	24	62	000	C P 	190	77	25000000
ROKU  	2023	02	24	63	000	C P 	62	61	25000000
ROKU  	2023	02	24	64	000	C P 	470	118	25000000
ROKU  	2023	02	24	65	000	C P 	380	183	25000000
ROKU  	2023	02	24	66	000	C P 	149	62	25000000
ROKU  	2023	02	24	67	000	C P 	149	69	25000000
ROKU  	2023	02	24	68	000	C P 	151	87	25000000
ROKU  	2023	02	24	69	000	C P 	68	47	25000000
ROKU  	2023	02	24	70	000	C P 	862	22	25000000
ROKU  	2023	02	24	71	000	C P 	73	19	25000000
ROKU  	2023	02	24	72	000	C P 	41	18	25000000
ROKU  	2023	02	24	73	000	C P 	82	16	25000000
ROKU  	2023	02	24	74	000	C P 	30	13	25000000
ROKU  	2023	02	24	75	000	C P 	135	4	25000000
ROKU  	2023	02	24	76	000	C P 	42	19	25000000
ROKU  	2023	02	24	77	000	C P 	86	5	25000000
ROKU  	2023	02	24	78	000	C P 	49	5	25000000
ROKU  	2023	02	24	79	000	C P 	76	8	25000000
ROKU  	2023	02	24	80	000	C P 	109	7	25000000
ROKU  	2023	02	24	81	000	C P 	71	5	25000000
ROKU  	2023	02	24	82	000	C P 	49	22	25000000
ROKU  	2023	02	24	83	000	C P 	18	0	25000000
ROKU  	2023	02	24	84	000	C P 	41	2	25000000
ROKU  	2023	02	24	85	000	C P 	74	4	25000000
ROKU  	2023	02	24	86	000	C P 	91	1	25000000
ROKU  	2023	02	24	87	000	C P 	198	0	25000000
ROKU  	2023	02	24	90	000	C P 	145	6	25000000
ROKU  	2023	02	24	95	000	C P 	110	4	25000000
ROKU  	2023	02	24	100	000	C P 	155	0	25000000
ROKU  	2023	03	03	25	000	C P 	0	743	25000000
ROKU  	2023	03	03	30	000	C P 	0	114	25000000
ROKU  	2023	03	03	35	000	C P 	0	201	25000000
ROKU  	2023	03	03	38	000	C P 	1	272	25000000
ROKU  	2023	03	03	39	000	C P 	0	43	25000000
ROKU  	2023	03	03	40	000	C P 	3	133	25000000
ROKU  	2023	03	03	41	000	C P 	0	30	25000000
ROKU  	2023	03	03	42	000	C P 	1	25	25000000
ROKU  	2023	03	03	43	000	C P 	1	76	25000000
ROKU  	2023	03	03	44	000	C P 	0	123	25000000
ROKU  	2023	03	03	45	000	C P 	10	1008	25000000
ROKU  	2023	03	03	46	000	C P 	2	100	25000000
ROKU  	2023	03	03	47	000	C P 	55	144	25000000
ROKU  	2023	03	03	48	000	C P 	33	84	25000000
ROKU  	2023	03	03	49	000	C P 	36	64	25000000
ROKU  	2023	03	03	50	000	C P 	35	117	25000000
ROKU  	2023	03	03	51	000	C P 	26	53	25000000
ROKU  	2023	03	03	52	000	C P 	50	39	25000000
ROKU  	2023	03	03	53	000	C P 	37	32	25000000
ROKU  	2023	03	03	54	000	C P 	38	120	25000000
ROKU  	2023	03	03	55	000	C P 	83	111	25000000
ROKU  	2023	03	03	56	000	C P 	116	53	25000000
ROKU  	2023	03	03	57	000	C P 	63	129	25000000
ROKU  	2023	03	03	58	000	C P 	64	17	25000000
ROKU  	2023	03	03	59	000	C P 	30	6	25000000
ROKU  	2023	03	03	60	000	C P 	104	49	25000000
ROKU  	2023	03	03	61	000	C P 	64	10	25000000
ROKU  	2023	03	03	62	000	C P 	49	85	25000000
ROKU  	2023	03	03	63	000	C P 	54	38	25000000
ROKU  	2023	03	03	64	000	C P 	53	67	25000000
ROKU  	2023	03	03	65	000	C P 	651	56	25000000
ROKU  	2023	03	03	66	000	C P 	60	13	25000000
ROKU  	2023	03	03	67	000	C P 	850	6	25000000
ROKU  	2023	03	03	68	000	C P 	38	6	25000000
ROKU  	2023	03	03	69	000	C P 	19	9	25000000
ROKU  	2023	03	03	70	000	C P 	547	20	25000000
ROKU  	2023	03	03	71	000	C P 	24	4	25000000
ROKU  	2023	03	03	72	000	C P 	48	6	25000000
ROKU  	2023	03	03	73	000	C P 	6	11	25000000
ROKU  	2023	03	03	74	000	C P 	9	0	25000000
ROKU  	2023	03	03	75	000	C P 	70	17	25000000
ROKU  	2023	03	03	76	000	C P 	3	1	25000000
ROKU  	2023	03	03	77	000	C P 	15	7	25000000
ROKU  	2023	03	03	78	000	C P 	47	0	25000000
ROKU  	2023	03	03	80	000	C P 	58	0	25000000
ROKU  	2023	03	03	85	000	C P 	144	10	25000000
ROKU  	2023	03	03	90	000	C P 	94	0	25000000
ROKU  	2023	03	03	95	000	C P 	66	0	25000000
ROKU  	2023	03	03	100	000	C P 	232	0	25000000
ROKU  	2023	03	10	30	000	C P 	0	2551	25000000
ROKU  	2023	03	10	35	000	C P 	0	30	25000000
ROKU  	2023	03	10	40	000	C P 	3	25	25000000
ROKU  	2023	03	10	41	000	C P 	0	18	25000000
ROKU  	2023	03	10	42	000	C P 	2	35	25000000
ROKU  	2023	03	10	43	000	C P 	1	21	25000000
ROKU  	2023	03	10	44	000	C P 	0	309	25000000
ROKU  	2023	03	10	45	000	C P 	2	155	25000000
ROKU  	2023	03	10	46	000	C P 	0	291	25000000
ROKU  	2023	03	10	47	000	C P 	2	56	25000000
ROKU  	2023	03	10	48	000	C P 	35	33	25000000
ROKU  	2023	03	10	49	000	C P 	7	22	25000000
ROKU  	2023	03	10	50	000	C P 	14	71	25000000
ROKU  	2023	03	10	51	000	C P 	14	13	25000000
ROKU  	2023	03	10	52	000	C P 	23	87	25000000
ROKU  	2023	03	10	53	000	C P 	22	19	25000000
ROKU  	2023	03	10	54	000	C P 	85	28	25000000
ROKU  	2023	03	10	55	000	C P 	60	46	25000000
ROKU  	2023	03	10	56	000	C P 	56	19	25000000
ROKU  	2023	03	10	57	000	C P 	34	23	25000000
ROKU  	2023	03	10	58	000	C P 	56	16	25000000
ROKU  	2023	03	10	59	000	C P 	11	27	25000000
ROKU  	2023	03	10	60	000	C P 	78	43	25000000
ROKU  	2023	03	10	61	000	C P 	10	21	25000000
ROKU  	2023	03	10	62	000	C P 	24	40	25000000
ROKU  	2023	03	10	63	000	C P 	82	28	25000000
ROKU  	2023	03	10	64	000	C P 	26	39	25000000
ROKU  	2023	03	10	65	000	C P 	89	45	25000000
ROKU  	2023	03	10	66	000	C P 	11	3	25000000
ROKU  	2023	03	10	67	000	C P 	23	19	25000000
ROKU  	2023	03	10	68	000	C P 	26	5	25000000
ROKU  	2023	03	10	69	000	C P 	23	10	25000000
ROKU  	2023	03	10	70	000	C P 	152	35	25000000
ROKU  	2023	03	10	71	000	C P 	2	0	25000000
ROKU  	2023	03	10	72	000	C P 	7	0	25000000
ROKU  	2023	03	10	73	000	C P 	10	0	25000000
ROKU  	2023	03	10	74	000	C P 	2	0	25000000
ROKU  	2023	03	10	75	000	C P 	51	0	25000000
ROKU  	2023	03	10	76	000	C P 	3	0	25000000
ROKU  	2023	03	10	77	000	C P 	4	0	25000000
ROKU  	2023	03	10	78	000	C P 	19	0	25000000
ROKU  	2023	03	10	80	000	C P 	38	0	25000000
ROKU  	2023	03	10	85	000	C P 	27	0	25000000
ROKU  	2023	03	10	90	000	C P 	102	0	25000000
ROKU  	2023	03	10	95	000	C P 	39	0	25000000
ROKU  	2023	03	10	100	000	C P 	2	0	25000000
ROKU  	2023	03	17	20	000	C P 	9	218	25000000
ROKU  	2023	03	17	22	500	C P 	22	519	25000000
ROKU  	2023	03	17	25	000	C P 	20	2921	25000000
ROKU  	2023	03	17	30	000	C P 	13	7652	25000000
ROKU  	2023	03	17	35	000	C P 	189	8001	25000000
ROKU  	2023	03	17	40	000	C P 	315	2787	25000000
ROKU  	2023	03	17	45	000	C P 	462	3128	25000000
ROKU  	2023	03	17	50	000	C P 	1186	2906	25000000
ROKU  	2023	03	17	55	000	C P 	1966	1754	25000000
ROKU  	2023	03	17	60	000	C P 	1573	1547	25000000
ROKU  	2023	03	17	65	000	C P 	2338	422	25000000
ROKU  	2023	03	17	70	000	C P 	1628	342	25000000
ROKU  	2023	03	17	75	000	C P 	1371	127	25000000
ROKU  	2023	03	17	80	000	C P 	889	6	25000000
ROKU  	2023	03	17	85	000	C P 	2425	5	25000000
ROKU  	2023	03	17	90	000	C P 	1662	13	25000000
ROKU  	2023	03	17	95	000	C P 	821	4	25000000
ROKU  	2023	03	17	100	000	C P 	2894	0	25000000
ROKU  	2023	03	17	105	000	C P 	968	1	25000000
ROKU  	2023	03	17	110	000	C P 	2106	0	25000000
ROKU  	2023	03	24	30	000	C P 	0	0	25000000
ROKU  	2023	03	24	35	000	C P 	0	26	25000000
ROKU  	2023	03	24	40	000	C P 	0	128	25000000
ROKU  	2023	03	24	45	000	C P 	5	70	25000000
ROKU  	2023	03	24	46	000	C P 	7	14	25000000
ROKU  	2023	03	24	47	000	C P 	1	34	25000000
ROKU  	2023	03	24	48	000	C P 	0	14	25000000
ROKU  	2023	03	24	49	000	C P 	0	4	25000000
ROKU  	2023	03	24	50	000	C P 	10	48	25000000
ROKU  	2023	03	24	51	000	C P 	10	4	25000000
ROKU  	2023	03	24	52	000	C P 	6	6	25000000
ROKU  	2023	03	24	53	000	C P 	5	6	25000000
ROKU  	2023	03	24	54	000	C P 	0	111	25000000
ROKU  	2023	03	24	55	000	C P 	35	198	25000000
ROKU  	2023	03	24	56	000	C P 	9	6	25000000
ROKU  	2023	03	24	57	000	C P 	4	4	25000000
ROKU  	2023	03	24	58	000	C P 	9	2	25000000
ROKU  	2023	03	24	59	000	C P 	12	16	25000000
ROKU  	2023	03	24	60	000	C P 	57	39	25000000
ROKU  	2023	03	24	61	000	C P 	16	4	25000000
ROKU  	2023	03	24	62	000	C P 	7	26	25000000
ROKU  	2023	03	24	63	000	C P 	10	1	25000000
ROKU  	2023	03	24	64	000	C P 	24	0	25000000
ROKU  	2023	03	24	65	000	C P 	33	5	25000000
ROKU  	2023	03	24	66	000	C P 	10	1	25000000
ROKU  	2023	03	24	67	000	C P 	15	2	25000000
ROKU  	2023	03	24	68	000	C P 	14	0	25000000
ROKU  	2023	03	24	69	000	C P 	45	0	25000000
ROKU  	2023	03	24	70	000	C P 	13	3	25000000
ROKU  	2023	03	24	71	000	C P 	9	0	25000000
ROKU  	2023	03	24	72	000	C P 	27	0	25000000
ROKU  	2023	03	24	73	000	C P 	22	0	25000000
ROKU  	2023	03	24	74	000	C P 	4	8	25000000
ROKU  	2023	03	24	75	000	C P 	11	0	25000000
ROKU  	2023	03	24	76	000	C P 	2	0	25000000
ROKU  	2023	03	24	77	000	C P 	2	0	25000000
ROKU  	2023	03	24	78	000	C P 	10	0	25000000
ROKU  	2023	03	24	80	000	C P 	5	0	25000000
ROKU  	2023	03	24	85	000	C P 	8	0	25000000
ROKU  	2023	03	24	90	000	C P 	1	0	25000000
ROKU  	2023	03	24	95	000	C P 	47	0	25000000
ROKU  	2023	03	24	100	000	C P 	48	0	25000000
ROKU  	2023	03	31	30	000	C P 	0	5	25000000
ROKU  	2023	03	31	35	000	C P 	0	10	25000000
ROKU  	2023	03	31	40	000	C P 	0	137	25000000
ROKU  	2023	03	31	45	000	C P 	24	1	25000000
ROKU  	2023	03	31	47	000	C P 	10	32	25000000
ROKU  	2023	03	31	48	000	C P 	2	25	25000000
ROKU  	2023	03	31	49	000	C P 	0	27	25000000
ROKU  	2023	03	31	50	000	C P 	0	9	25000000
ROKU  	2023	03	31	51	000	C P 	1	2	25000000
ROKU  	2023	03	31	52	000	C P 	0	20	25000000
ROKU  	2023	03	31	53	000	C P 	10	2	25000000
ROKU  	2023	03	31	54	000	C P 	1	7	25000000
ROKU  	2023	03	31	55	000	C P 	1	1	25000000
ROKU  	2023	03	31	56	000	C P 	2	20	25000000
ROKU  	2023	03	31	57	000	C P 	1	0	25000000
ROKU  	2023	03	31	58	000	C P 	8	20	25000000
ROKU  	2023	03	31	59	000	C P 	15	10	25000000
ROKU  	2023	03	31	60	000	C P 	13	4	25000000
ROKU  	2023	03	31	61	000	C P 	1	2	25000000
ROKU  	2023	03	31	62	000	C P 	1	4	25000000
ROKU  	2023	03	31	63	000	C P 	0	0	25000000
ROKU  	2023	03	31	64	000	C P 	0	21	25000000
ROKU  	2023	03	31	65	000	C P 	0	0	25000000
ROKU  	2023	03	31	66	000	C P 	0	1	25000000
ROKU  	2023	03	31	67	000	C P 	1	1	25000000
ROKU  	2023	03	31	68	000	C P 	21	0	25000000
ROKU  	2023	03	31	69	000	C P 	1	0	25000000
ROKU  	2023	03	31	70	000	C P 	1	1	25000000
ROKU  	2023	03	31	71	000	C P 	5	0	25000000
ROKU  	2023	03	31	75	000	C P 	52	0	25000000
ROKU  	2023	03	31	80	000	C P 	9	0	25000000
ROKU  	2023	03	31	85	000	C P 	121	0	25000000
ROKU  	2023	03	31	90	000	C P 	43	0	25000000
ROKU  	2023	04	21	20	000	C P 	0	126	25000000
ROKU  	2023	04	21	22	500	C P 	2	388	25000000
ROKU  	2023	04	21	25	000	C P 	18	1185	25000000
ROKU  	2023	04	21	30	000	C P 	22	2455	25000000
ROKU  	2023	04	21	35	000	C P 	29	703	25000000
ROKU  	2023	04	21	40	000	C P 	153	1252	25000000
ROKU  	2023	04	21	45	000	C P 	366	1492	25000000
ROKU  	2023	04	21	50	000	C P 	508	2074	25000000
ROKU  	2023	04	21	55	000	C P 	501	1160	25000000
ROKU  	2023	04	21	60	000	C P 	1351	842	25000000
ROKU  	2023	04	21	65	000	C P 	1105	642	25000000
ROKU  	2023	04	21	70	000	C P 	1225	355	25000000
ROKU  	2023	04	21	75	000	C P 	939	613	25000000
ROKU  	2023	04	21	80	000	C P 	830	48	25000000
ROKU  	2023	04	21	85	000	C P 	626	34	25000000
ROKU  	2023	04	21	90	000	C P 	320	24	25000000
ROKU  	2023	04	21	95	000	C P 	218	2	25000000
ROKU  	2023	04	21	100	000	C P 	1477	3	25000000
ROKU  	2023	04	21	105	000	C P 	370	0	25000000
ROKU  	2023	04	21	110	000	C P 	259	0	25000000
ROKU  	2023	04	21	115	000	C P 	316	0	25000000
ROKU  	2023	04	21	120	000	C P 	388	0	25000000
ROKU  	2023	04	21	125	000	C P 	496	0	25000000
ROKU  	2023	06	16	20	000	C P 	29	256	25000000
ROKU  	2023	06	16	22	500	C P 	1	2155	25000000
ROKU  	2023	06	16	25	000	C P 	1	1691	25000000
ROKU  	2023	06	16	30	000	C P 	12	3233	25000000
ROKU  	2023	06	16	35	000	C P 	110	2162	25000000
ROKU  	2023	06	16	40	000	C P 	213	3632	25000000
ROKU  	2023	06	16	45	000	C P 	431	8408	25000000
ROKU  	2023	06	16	50	000	C P 	619	9231	25000000
ROKU  	2023	06	16	55	000	C P 	1695	1873	25000000
ROKU  	2023	06	16	60	000	C P 	2295	909	25000000
ROKU  	2023	06	16	65	000	C P 	1178	727	25000000
ROKU  	2023	06	16	70	000	C P 	1743	645	25000000
ROKU  	2023	06	16	75	000	C P 	876	1006	25000000
ROKU  	2023	06	16	80	000	C P 	1425	457	25000000
ROKU  	2023	06	16	85	000	C P 	749	1192	25000000
ROKU  	2023	06	16	90	000	C P 	1322	205	25000000
ROKU  	2023	06	16	95	000	C P 	538	55	25000000
ROKU  	2023	06	16	100	000	C P 	1518	40	25000000
ROKU  	2023	06	16	105	000	C P 	559	69	25000000
ROKU  	2023	06	16	110	000	C P 	1227	22	25000000
ROKU  	2023	06	16	115	000	C P 	726	4	25000000
ROKU  	2023	06	16	120	000	C P 	938	0	25000000
ROKU  	2023	06	16	125	000	C P 	998	1	25000000
ROKU  	2023	06	16	130	000	C P 	607	0	25000000
ROKU  	2023	06	16	135	000	C P 	943	0	25000000
ROKU  	2023	06	16	140	000	C P 	1446	0	25000000
ROKU  	2023	07	21	20	000	C P 	6	169	25000000
ROKU  	2023	07	21	22	500	C P 	0	124	25000000
ROKU  	2023	07	21	25	000	C P 	1	203	25000000
ROKU  	2023	07	21	30	000	C P 	249	1742	25000000
ROKU  	2023	07	21	35	000	C P 	15	1599	25000000
ROKU  	2023	07	21	40	000	C P 	133	1683	25000000
ROKU  	2023	07	21	45	000	C P 	93	853	25000000
ROKU  	2023	07	21	50	000	C P 	336	664	25000000
ROKU  	2023	07	21	55	000	C P 	164	1353	25000000
ROKU  	2023	07	21	60	000	C P 	152	592	25000000
ROKU  	2023	07	21	65	000	C P 	590	345	25000000
ROKU  	2023	07	21	70	000	C P 	564	90	25000000
ROKU  	2023	07	21	75	000	C P 	480	420	25000000
ROKU  	2023	07	21	80	000	C P 	823	805	25000000
ROKU  	2023	07	21	85	000	C P 	1371	390	25000000
ROKU  	2023	07	21	90	000	C P 	306	103	25000000
ROKU  	2023	07	21	95	000	C P 	206	58	25000000
ROKU  	2023	07	21	100	000	C P 	228	120	25000000
ROKU  	2023	09	15	20	000	C P 	3	7	25000000
ROKU  	2023	09	15	22	500	C P 	0	72	25000000
ROKU  	2023	09	15	25	000	C P 	0	299	25000000
ROKU  	2023	09	15	30	000	C P 	15	83	25000000
ROKU  	2023	09	15	35	000	C P 	35	1439	25000000
ROKU  	2023	09	15	40	000	C P 	1834	1280	25000000
ROKU  	2023	09	15	45	000	C P 	17	1020	25000000
ROKU  	2023	09	15	50	000	C P 	23	609	25000000
ROKU  	2023	09	15	55	000	C P 	243	193	25000000
ROKU  	2023	09	15	60	000	C P 	3896	168	25000000
ROKU  	2023	09	15	65	000	C P 	863	249	25000000
ROKU  	2023	09	15	70	000	C P 	133	71	25000000
ROKU  	2023	09	15	75	000	C P 	225	61	25000000
ROKU  	2023	09	15	80	000	C P 	396	7	25000000
ROKU  	2023	09	15	85	000	C P 	71	28	25000000
ROKU  	2023	09	15	90	000	C P 	443	11	25000000
ROKU  	2023	09	15	95	000	C P 	29	3	25000000
ROKU  	2023	09	15	100	000	C P 	127	77	25000000
ROKU  	2024	01	19	20	000	C P 	19	85	25000000
ROKU  	2024	01	19	22	500	C P 	8	97	25000000
ROKU  	2024	01	19	25	000	C P 	27	941	25000000
ROKU  	2024	01	19	30	000	C P 	110	2008	25000000
ROKU  	2024	01	19	35	000	C P 	119	1141	25000000
ROKU  	2024	01	19	40	000	C P 	832	1633	25000000
ROKU  	2024	01	19	45	000	C P 	387	2215	25000000
ROKU  	2024	01	19	50	000	C P 	323	602	25000000
ROKU  	2024	01	19	55	000	C P 	211	238	25000000
ROKU  	2024	01	19	60	000	C P 	650	2144	25000000
ROKU  	2024	01	19	65	000	C P 	577	946	25000000
ROKU  	2024	01	19	70	000	C P 	619	277	25000000
ROKU  	2024	01	19	75	000	C P 	294	557	25000000
ROKU  	2024	01	19	80	000	C P 	390	1005	25000000
ROKU  	2024	01	19	85	000	C P 	513	684	25000000
ROKU  	2024	01	19	90	000	C P 	2055	801	25000000
ROKU  	2024	01	19	95	000	C P 	792	341	25000000
ROKU  	2024	01	19	100	000	C P 	1224	347	25000000
ROKU  	2024	01	19	105	000	C P 	261	366	25000000
ROKU  	2024	01	19	110	000	C P 	622	108	25000000
ROKU  	2024	01	19	115	000	C P 	762	371	25000000
ROKU  	2024	01	19	120	000	C P 	2138	15	25000000
ROKU  	2024	01	19	125	000	C P 	295	19	25000000
ROKU  	2024	01	19	130	000	C P 	592	73	25000000
ROKU  	2024	01	19	135	000	C P 	223	6	25000000
ROKU  	2024	01	19	140	000	C P 	385	1	25000000
ROKU  	2024	01	19	145	000	C P 	321	0	25000000
ROKU  	2024	01	19	150	000	C P 	1645	14	25000000
ROKU  	2024	01	19	155	000	C P 	395	2	25000000
ROKU  	2024	01	19	160	000	C P 	265	4	25000000
ROKU  	2024	01	19	165	000	C P 	124	0	25000000
ROKU  	2024	01	19	170	000	C P 	392	0	25000000
ROKU  	2024	01	19	175	000	C P 	372	0	25000000
ROKU  	2024	01	19	180	000	C P 	500	1	25000000
ROKU  	2024	01	19	185	000	C P 	198	8	25000000
ROKU  	2024	01	19	190	000	C P 	1427	5	25000000
ROKU  	2024	01	19	195	000	C P 	188	2	25000000
ROKU  	2024	01	19	200	000	C P 	1657	0	25000000
ROKU  	2024	01	19	205	000	C P 	135	0	25000000
ROKU  	2024	01	19	210	000	C P 	511	0	25000000
ROKU  	2024	01	19	220	000	C P 	846	0	25000000
ROKU  	2024	01	19	230	000	C P 	231	0	25000000
ROKU  	2024	01	19	240	000	C P 	156	0	25000000
ROKU  	2024	01	19	250	000	C P 	684	0	25000000
ROKU  	2024	01	19	260	000	C P 	190	0	25000000
ROKU  	2024	01	19	270	000	C P 	123	0	25000000
ROKU  	2024	01	19	280	000	C P 	159	0	25000000
ROKU  	2024	01	19	290	000	C P 	320	0	25000000
ROKU  	2024	01	19	300	000	C P 	2236	0	25000000
ROKU  	2024	01	19	310	000	C P 	352	0	25000000
ROKU  	2024	01	19	320	000	C P 	335	0	25000000
ROKU  	2024	01	19	330	000	C P 	281	0	25000000
ROKU  	2024	01	19	340	000	C P 	180	0	25000000
ROKU  	2024	01	19	350	000	C P 	219	0	25000000
ROKU  	2024	01	19	360	000	C P 	538	0	25000000
ROKU  	2024	01	19	370	000	C P 	107	0	25000000
ROKU  	2024	01	19	380	000	C P 	143	0	25000000
ROKU  	2024	01	19	390	000	C P 	428	0	25000000
