Series Search Results for SPY

Products for this option symbol are traded on: 
AMEX ARCA BATS BOX C2 CBOE EDGX EMLD GEM ISE MCRY MIAX MPRL NOBO NSDQ PHLX 

		Series/contract		Strike			Open Interest			
SPY   		2023	02	17	373	000	C P 	0	35828	360000000
SPY   		2023	02	17	374	000	C P 	0	12353	360000000
SPY   		2023	02	17	375	000	C P 	0	324003	360000000
SPY   		2023	02	17	376	000	C P 	0	28825	360000000
SPY   		2023	02	17	377	000	C P 	0	11383	360000000
SPY   		2023	02	17	378	000	C P 	0	17629	360000000
SPY   		2023	02	17	379	000	C P 	0	17151	360000000
SPY   		2023	02	17	380	000	C P 	0	160710	360000000
SPY   		2023	02	17	381	000	C P 	0	12229	360000000
SPY   		2023	02	17	382	000	C P 	0	16053	360000000
SPY   		2023	02	17	383	000	C P 	0	28378	360000000
SPY   		2023	02	17	384	000	C P 	0	20156	360000000
SPY   		2023	02	17	385	000	C P 	0	63439	360000000
SPY   		2023	02	17	386	000	C P 	0	15743	360000000
SPY   		2023	02	17	387	000	C P 	0	18556	360000000
SPY   		2023	02	17	388	000	C P 	0	18606	360000000
SPY   		2023	02	17	389	000	C P 	0	14012	360000000
SPY   		2023	02	17	390	000	C P 	0	107804	360000000
SPY   		2023	02	17	391	000	C P 	0	16862	360000000
SPY   		2023	02	17	392	000	C P 	0	33998	360000000
SPY   		2023	02	17	393	000	C P 	0	48098	360000000
SPY   		2023	02	17	394	000	C P 	0	54163	360000000
SPY   		2023	02	17	395	000	C P 	0	114054	360000000
SPY   		2023	02	17	396	000	C P 	0	46056	360000000
SPY   		2023	02	17	397	000	C P 	0	27007	360000000
SPY   		2023	02	17	398	000	C P 	0	30008	360000000
SPY   		2023	02	17	399	000	C P 	0	23318	360000000
SPY   		2023	02	17	400	000	C P 	0	99794	360000000
SPY   		2023	02	17	401	000	C P 	0	38991	360000000
SPY   		2023	02	17	402	000	C P 	0	33652	360000000
SPY   		2023	02	17	403	000	C P 	0	29295	360000000
SPY   		2023	02	17	404	000	C P 	0	23183	360000000
SPY   		2023	02	17	405	000	C P 	0	36014	360000000
SPY   		2023	02	17	406	000	C P 	2	16545	360000000
SPY   		2023	02	17	407	000	C P 	15	6357	360000000
SPY   		2023	02	17	408	000	C P 	22948	0	360000000
SPY   		2023	02	17	409	000	C P 	20726	0	360000000
SPY   		2023	02	17	410	000	C P 	37066	0	360000000
SPY   		2023	02	17	411	000	C P 	29297	0	360000000
SPY   		2023	02	17	412	000	C P 	71804	0	360000000
SPY   		2023	02	17	413	000	C P 	23483	0	360000000
SPY   		2023	02	17	414	000	C P 	43772	0	360000000
SPY   		2023	02	17	415	000	C P 	54678	0	360000000
SPY   		2023	02	17	416	000	C P 	44816	0	360000000
SPY   		2023	02	17	417	000	C P 	30792	0	360000000
SPY   		2023	02	17	418	000	C P 	93887	0	360000000
SPY   		2023	02	17	419	000	C P 	16969	0	360000000
SPY   		2023	02	17	420	000	C P 	42122	0	360000000
SPY   		2023	02	17	421	000	C P 	13911	0	360000000
SPY   		2023	02	17	422	000	C P 	16233	0	360000000
SPY   		2023	02	17	423	000	C P 	10961	0	360000000
SPY   		2023	02	17	424	000	C P 	7394	0	360000000
SPY   		2023	02	17	425	000	C P 	30158	0	360000000
SPY   		2023	02	17	426	000	C P 	12525	0	360000000
SPY   		2023	02	17	427	000	C P 	17886	0	360000000
SPY   		2023	02	17	428	000	C P 	6882	0	360000000
SPY   		2023	02	17	429	000	C P 	8056	0	360000000
SPY   		2023	02	17	430	000	C P 	27913	0	360000000
SPY   		2023	02	17	431	000	C P 	7081	0	360000000
SPY   		2023	02	17	432	000	C P 	9279	0	360000000
SPY   		2023	02	17	433	000	C P 	3010	0	360000000
SPY   		2023	02	17	434	000	C P 	3721	0	360000000
SPY   		2023	02	17	435	000	C P 	14657	0	360000000
SPY   		2023	02	17	436	000	C P 	2974	0	360000000
SPY   		2023	02	17	437	000	C P 	3665	0	360000000
SPY   		2023	02	17	438	000	C P 	4767	0	360000000
SPY   		2023	02	17	439	000	C P 	4570	0	360000000
SPY   		2023	02	17	440	000	C P 	40417	0	360000000
SPY   		2023	02	17	441	000	C P 	2703	0	360000000
SPY   		2023	02	17	442	000	C P 	1467	0	360000000
SPY   		2023	02	17	443	000	C P 	1828	0	360000000
SPY   		2023	02	17	444	000	C P 	5818	0	360000000
SPY   		2023	02	17	445	000	C P 	3632	0	360000000
SPY   		2023	02	17	446	000	C P 	5227	0	360000000
SPY   		2023	02	17	447	000	C P 	3537	0	360000000
SPY   		2023	02	17	448	000	C P 	4252	0	360000000
SPY   		2023	02	17	449	000	C P 	3183	0	360000000
SPY   		2023	02	17	450	000	C P 	7263	0	360000000
SPY   		2023	02	17	451	000	C P 	4946	0	360000000
SPY   		2023	02	17	452	000	C P 	2648	0	360000000
SPY   		2023	02	17	453	000	C P 	7362	0	360000000
SPY   		2023	02	17	454	000	C P 	1793	0	360000000
SPY   		2023	02	17	455	000	C P 	5026	0	360000000
SPY   		2023	02	17	456	000	C P 	131	0	360000000
SPY   		2023	02	17	457	000	C P 	30	0	360000000
SPY   		2023	02	17	458	000	C P 	0	0	360000000
SPY   		2023	02	17	459	000	C P 	30	0	360000000
SPY   		2023	02	17	460	000	C P 	31901	0	360000000
SPY   		2023	02	17	461	000	C P 	0	0	360000000
SPY   		2023	02	17	462	000	C P 	0	0	360000000
SPY   		2023	02	17	463	000	C P 	0	0	360000000
SPY   		2023	02	17	464	000	C P 	0	0	360000000
SPY   		2023	02	17	465	000	C P 	17616	0	360000000
SPY   		2023	02	17	466	000	C P 	0	0	360000000
SPY   		2023	02	17	467	000	C P 	0	0	360000000
SPY   		2023	02	17	468	000	C P 	0	0	360000000
SPY   		2023	02	17	469	000	C P 	0	0	360000000
SPY   		2023	02	17	470	000	C P 	11766	0	360000000
SPY   		2023	02	17	471	000	C P 	0	0	360000000
SPY   		2023	02	17	472	000	C P 	0	0	360000000
SPY   		2023	02	17	473	000	C P 	0	0	360000000
SPY   		2023	02	17	474	000	C P 	0	0	360000000
SPY   		2023	02	17	475	000	C P 	12966	0	360000000
SPY   		2023	02	17	476	000	C P 	1	0	360000000
SPY   		2023	02	17	480	000	C P 	1783	0	360000000
SPY   		2023	02	17	485	000	C P 	2680	0	360000000
SPY   		2023	02	17	490	000	C P 	1061	0	360000000
SPY   		2023	02	17	495	000	C P 	1607	0	360000000
SPY   		2023	02	17	500	000	C P 	4935	0	360000000
SPY   		2023	02	17	505	000	C P 	2104	0	360000000
SPY   		2023	02	17	510	000	C P 	901	0	360000000
SPY   		2023	02	17	515	000	C P 	2167	0	360000000
SPY   		2023	02	17	520	000	C P 	985	0	360000000
SPY   		2023	02	17	525	000	C P 	8309	0	360000000
SPY   		2023	02	17	530	000	C P 	1176	0	360000000
SPY   		2023	02	17	535	000	C P 	1476	0	360000000
SPY   		2023	02	17	540	000	C P 	828	0	360000000
SPY   		2023	02	17	545	000	C P 	402	0	360000000
SPY   		2023	02	17	550	000	C P 	816	0	360000000
SPY   		2023	02	17	555	000	C P 	1623	0	360000000
SPY   		2023	02	17	560	000	C P 	329	0	360000000
SPY   		2023	02	17	565	000	C P 	311	0	360000000
SPY   		2023	02	17	570	000	C P 	362	0	360000000
SPY   		2023	02	17	575	000	C P 	668	0	360000000
SPY   		2023	02	17	580	000	C P 	28	0	360000000
SPY   		2023	02	17	585	000	C P 	2	0	360000000
SPY   		2023	02	17	590	000	C P 	37	0	360000000
SPY   		2023	02	17	595	000	C P 	34	0	360000000
SPY   		2023	02	17	600	000	C P 	47	0	360000000
SPY   		2023	02	17	605	000	C P 	2	0	360000000
SPY   		2023	02	17	610	000	C P 	0	0	360000000
SPY   		2023	02	17	615	000	C P 	425	0	360000000
SPY   		2023	02	17	620	000	C P 	0	0	360000000
SPY   		2023	02	17	625	000	C P 	0	0	360000000
SPY   		2023	02	17	630	000	C P 	0	0	360000000
SPY   		2023	02	17	635	000	C P 	0	0	360000000
SPY   		2023	02	17	640	000	C P 	0	0	360000000
SPY   		2023	02	17	645	000	C P 	0	0	360000000
SPY   		2023	02	17	650	000	C P 	0	0	360000000
SPY   		2023	02	17	655	000	C P 	0	0	360000000
SPY   		2023	02	17	660	000	C P 	0	0	360000000
SPY   		2023	02	17	665	000	C P 	0	0	360000000
SPY   		2023	02	17	670	000	C P 	0	0	360000000
SPY   		2023	02	17	675	000	C P 	0	0	360000000
SPY   		2023	02	17	680	000	C P 	0	0	360000000
SPY   		2023	02	17	685	000	C P 	0	0	360000000
SPY   		2023	02	17	690	000	C P 	0	0	360000000
SPY   		2023	02	17	695	000	C P 	0	0	360000000
SPY   		2023	02	17	700	000	C P 	0	0	360000000
SPY   		2023	02	17	705	000	C P 	0	0	360000000
SPY   		2023	02	17	710	000	C P 	1	0	360000000
SPY   		2023	02	17	720	000	C P 	30	0	360000000
SPY   		2023	02	21	330	000	C P 	230	533	360000000
SPY   		2023	02	21	335	000	C P 	115	1529	360000000
SPY   		2023	02	21	340	000	C P 	0	1546	360000000
SPY   		2023	02	21	345	000	C P 	2	3988	360000000
SPY   		2023	02	21	346	000	C P 	115	879	360000000
SPY   		2023	02	21	347	000	C P 	0	579	360000000
SPY   		2023	02	21	348	000	C P 	0	971	360000000
SPY   		2023	02	21	349	000	C P 	0	992	360000000
SPY   		2023	02	21	350	000	C P 	3	606	360000000
SPY   		2023	02	21	351	000	C P 	230	190	360000000
SPY   		2023	02	21	352	000	C P 	3	734	360000000
SPY   		2023	02	21	353	000	C P 	0	798	360000000
SPY   		2023	02	21	354	000	C P 	0	156	360000000
SPY   		2023	02	21	355	000	C P 	0	1762	360000000
SPY   		2023	02	21	356	000	C P 	0	164	360000000
SPY   		2023	02	21	357	000	C P 	2	338	360000000
SPY   		2023	02	21	358	000	C P 	232	817	360000000
SPY   		2023	02	21	359	000	C P 	230	143	360000000
SPY   		2023	02	21	360	000	C P 	232	130	360000000
SPY   		2023	02	21	361	000	C P 	230	194	360000000
SPY   		2023	02	21	362	000	C P 	0	336	360000000
SPY   		2023	02	21	363	000	C P 	128	215	360000000
SPY   		2023	02	21	364	000	C P 	0	244	360000000
SPY   		2023	02	21	365	000	C P 	2	1165	360000000
SPY   		2023	02	21	366	000	C P 	115	1112	360000000
SPY   		2023	02	21	367	000	C P 	115	507	360000000
SPY   		2023	02	21	368	000	C P 	0	796	360000000
SPY   		2023	02	21	369	000	C P 	6	466	360000000
SPY   		2023	02	21	370	000	C P 	2	1019	360000000
SPY   		2023	02	21	371	000	C P 	1	1047	360000000
SPY   		2023	02	21	372	000	C P 	1	692	360000000
SPY   		2023	02	21	373	000	C P 	2	181	360000000
SPY   		2023	02	21	374	000	C P 	2	537	360000000
SPY   		2023	02	21	375	000	C P 	116	957	360000000
SPY   		2023	02	21	376	000	C P 	0	5111	360000000
SPY   		2023	02	21	377	000	C P 	42	553	360000000
SPY   		2023	02	21	378	000	C P 	10	476	360000000
SPY   		2023	02	21	379	000	C P 	1	1206	360000000
SPY   		2023	02	21	380	000	C P 	32	5998	360000000
SPY   		2023	02	21	381	000	C P 	123	2446	360000000
SPY   		2023	02	21	382	000	C P 	194	2478	360000000
SPY   		2023	02	21	383	000	C P 	342	8581	360000000
SPY   		2023	02	21	384	000	C P 	421	571	360000000
SPY   		2023	02	21	385	000	C P 	40	3586	360000000
SPY   		2023	02	21	386	000	C P 	104	1444	360000000
SPY   		2023	02	21	387	000	C P 	130	1425	360000000
SPY   		2023	02	21	388	000	C P 	12	2650	360000000
SPY   		2023	02	21	389	000	C P 	245	2591	360000000
SPY   		2023	02	21	390	000	C P 	39	3355	360000000
SPY   		2023	02	21	391	000	C P 	18	2821	360000000
SPY   		2023	02	21	392	000	C P 	14	5161	360000000
SPY   		2023	02	21	393	000	C P 	13	2691	360000000
SPY   		2023	02	21	394	000	C P 	18	3073	360000000
SPY   		2023	02	21	395	000	C P 	278	11302	360000000
SPY   		2023	02	21	396	000	C P 	45	6163	360000000
SPY   		2023	02	21	397	000	C P 	82	4429	360000000
SPY   		2023	02	21	398	000	C P 	121	5964	360000000
SPY   		2023	02	21	399	000	C P 	117	5914	360000000
SPY   		2023	02	21	400	000	C P 	906	20367	360000000
SPY   		2023	02	21	401	000	C P 	491	10727	360000000
SPY   		2023	02	21	402	000	C P 	1500	7847	360000000
SPY   		2023	02	21	403	000	C P 	1482	9707	360000000
SPY   		2023	02	21	404	000	C P 	2567	12348	360000000
SPY   		2023	02	21	405	000	C P 	7117	16882	360000000
SPY   		2023	02	21	406	000	C P 	11306	10798	360000000
SPY   		2023	02	21	407	000	C P 	12727	11457	360000000
SPY   		2023	02	21	408	000	C P 	12628	11404	360000000
SPY   		2023	02	21	409	000	C P 	10712	4676	360000000
SPY   		2023	02	21	410	000	C P 	19690	6439	360000000
SPY   		2023	02	21	411	000	C P 	10481	3642	360000000
SPY   		2023	02	21	412	000	C P 	19273	3952	360000000
SPY   		2023	02	21	413	000	C P 	10912	3535	360000000
SPY   		2023	02	21	414	000	C P 	10649	6866	360000000
SPY   		2023	02	21	415	000	C P 	36888	2499	360000000
SPY   		2023	02	21	416	000	C P 	9404	622	360000000
SPY   		2023	02	21	417	000	C P 	7336	1515	360000000
SPY   		2023	02	21	418	000	C P 	6909	1580	360000000
SPY   		2023	02	21	419	000	C P 	4824	675	360000000
SPY   		2023	02	21	420	000	C P 	7076	35	360000000
SPY   		2023	02	21	421	000	C P 	3090	0	360000000
SPY   		2023	02	21	422	000	C P 	3660	0	360000000
SPY   		2023	02	21	423	000	C P 	2436	4	360000000
SPY   		2023	02	21	424	000	C P 	2397	1	360000000
SPY   		2023	02	21	425	000	C P 	3835	24	360000000
SPY   		2023	02	21	426	000	C P 	2194	0	360000000
SPY   		2023	02	21	427	000	C P 	1306	1	360000000
SPY   		2023	02	21	428	000	C P 	649	0	360000000
SPY   		2023	02	21	429	000	C P 	912	0	360000000
SPY   		2023	02	21	430	000	C P 	1711	13	360000000
SPY   		2023	02	21	431	000	C P 	1810	0	360000000
SPY   		2023	02	21	432	000	C P 	160	0	360000000
SPY   		2023	02	21	433	000	C P 	378	0	360000000
SPY   		2023	02	21	434	000	C P 	567	0	360000000
SPY   		2023	02	21	435	000	C P 	2102	0	360000000
SPY   		2023	02	21	436	000	C P 	362	0	360000000
SPY   		2023	02	21	437	000	C P 	204	0	360000000
SPY   		2023	02	21	438	000	C P 	134	0	360000000
SPY   		2023	02	21	439	000	C P 	22	0	360000000
SPY   		2023	02	21	440	000	C P 	254	0	360000000
SPY   		2023	02	21	441	000	C P 	128	0	360000000
SPY   		2023	02	21	442	000	C P 	529	0	360000000
SPY   		2023	02	21	443	000	C P 	282	0	360000000
SPY   		2023	02	21	444	000	C P 	518	0	360000000
SPY   		2023	02	21	445	000	C P 	34	0	360000000
SPY   		2023	02	21	446	000	C P 	50	0	360000000
SPY   		2023	02	21	447	000	C P 	806	0	360000000
SPY   		2023	02	21	448	000	C P 	452	0	360000000
SPY   		2023	02	21	449	000	C P 	290	0	360000000
SPY   		2023	02	21	450	000	C P 	52	0	360000000
SPY   		2023	02	21	451	000	C P 	0	0	360000000
SPY   		2023	02	21	452	000	C P 	44	0	360000000
SPY   		2023	02	21	453	000	C P 	0	0	360000000
SPY   		2023	02	21	454	000	C P 	0	0	360000000
SPY   		2023	02	21	455	000	C P 	142	0	360000000
SPY   		2023	02	21	456	000	C P 	5	0	360000000
SPY   		2023	02	21	457	000	C P 	4	0	360000000
SPY   		2023	02	21	458	000	C P 	35	0	360000000
SPY   		2023	02	21	459	000	C P 	0	0	360000000
SPY   		2023	02	21	460	000	C P 	16	0	360000000
SPY   		2023	02	21	461	000	C P 	12	0	360000000
SPY   		2023	02	21	462	000	C P 	0	0	360000000
SPY   		2023	02	21	463	000	C P 	1	0	360000000
SPY   		2023	02	21	464	000	C P 	0	0	360000000
SPY   		2023	02	21	465	000	C P 	0	0	360000000
SPY   		2023	02	21	466	000	C P 	0	0	360000000
SPY   		2023	02	21	467	000	C P 	0	0	360000000
SPY   		2023	02	21	468	000	C P 	6	0	360000000
SPY   		2023	02	21	469	000	C P 	0	0	360000000
SPY   		2023	02	21	470	000	C P 	10	0	360000000
SPY   		2023	02	21	471	000	C P 	0	0	360000000
SPY   		2023	02	21	472	000	C P 	0	0	360000000
SPY   		2023	02	21	473	000	C P 	0	0	360000000
SPY   		2023	02	21	474	000	C P 	0	0	360000000
SPY   		2023	02	21	475	000	C P 	0	0	360000000
SPY   		2023	02	21	476	000	C P 	0	0	360000000
SPY   		2023	02	22	330	000	C P 	0	85	360000000
SPY   		2023	02	22	340	000	C P 	0	1086	360000000
SPY   		2023	02	22	346	000	C P 	0	1695	360000000
SPY   		2023	02	22	347	000	C P 	0	147	360000000
SPY   		2023	02	22	348	000	C P 	0	1038	360000000
SPY   		2023	02	22	349	000	C P 	115	0	360000000
SPY   		2023	02	22	350	000	C P 	0	380	360000000
SPY   		2023	02	22	351	000	C P 	0	23	360000000
SPY   		2023	02	22	352	000	C P 	1	14	360000000
SPY   		2023	02	22	353	000	C P 	1	617	360000000
SPY   		2023	02	22	354	000	C P 	0	329	360000000
SPY   		2023	02	22	355	000	C P 	0	392	360000000
SPY   		2023	02	22	356	000	C P 	230	1151	360000000
SPY   		2023	02	22	357	000	C P 	0	223	360000000
SPY   		2023	02	22	358	000	C P 	116	397	360000000
SPY   		2023	02	22	359	000	C P 	0	325	360000000
SPY   		2023	02	22	360	000	C P 	115	1290	360000000
SPY   		2023	02	22	361	000	C P 	2	277	360000000
SPY   		2023	02	22	362	000	C P 	115	1966	360000000
SPY   		2023	02	22	363	000	C P 	0	28	360000000
SPY   		2023	02	22	364	000	C P 	0	6	360000000
SPY   		2023	02	22	365	000	C P 	507	189	360000000
SPY   		2023	02	22	366	000	C P 	0	138	360000000
SPY   		2023	02	22	367	000	C P 	0	156	360000000
SPY   		2023	02	22	368	000	C P 	9	130	360000000
SPY   		2023	02	22	369	000	C P 	230	6885	360000000
SPY   		2023	02	22	370	000	C P 	12	1212	360000000
SPY   		2023	02	22	371	000	C P 	124	62	360000000
SPY   		2023	02	22	372	000	C P 	230	420	360000000
SPY   		2023	02	22	373	000	C P 	115	224	360000000
SPY   		2023	02	22	374	000	C P 	6	2912	360000000
SPY   		2023	02	22	375	000	C P 	6	4012	360000000
SPY   		2023	02	22	376	000	C P 	0	361	360000000
SPY   		2023	02	22	377	000	C P 	345	707	360000000
SPY   		2023	02	22	378	000	C P 	103	3041	360000000
SPY   		2023	02	22	379	000	C P 	3	1321	360000000
SPY   		2023	02	22	380	000	C P 	6	2517	360000000
SPY   		2023	02	22	381	000	C P 	0	614	360000000
SPY   		2023	02	22	382	000	C P 	5	1897	360000000
SPY   		2023	02	22	383	000	C P 	12	1029	360000000
SPY   		2023	02	22	384	000	C P 	1	7481	360000000
SPY   		2023	02	22	385	000	C P 	13	629	360000000
SPY   		2023	02	22	386	000	C P 	422	999	360000000
SPY   		2023	02	22	387	000	C P 	51	1813	360000000
SPY   		2023	02	22	388	000	C P 	155	2084	360000000
SPY   		2023	02	22	389	000	C P 	120	3035	360000000
SPY   		2023	02	22	390	000	C P 	31	3075	360000000
SPY   		2023	02	22	391	000	C P 	29	3603	360000000
SPY   		2023	02	22	392	000	C P 	3	3408	360000000
SPY   		2023	02	22	393	000	C P 	119	4138	360000000
SPY   		2023	02	22	394	000	C P 	17	1664	360000000
SPY   		2023	02	22	395	000	C P 	101	4789	360000000
SPY   		2023	02	22	396	000	C P 	13	3497	360000000
SPY   		2023	02	22	397	000	C P 	167	5581	360000000
SPY   		2023	02	22	398	000	C P 	117	4590	360000000
SPY   		2023	02	22	399	000	C P 	154	5096	360000000
SPY   		2023	02	22	400	000	C P 	230	8246	360000000
SPY   		2023	02	22	401	000	C P 	257	5015	360000000
SPY   		2023	02	22	402	000	C P 	574	4727	360000000
SPY   		2023	02	22	403	000	C P 	1089	3692	360000000
SPY   		2023	02	22	404	000	C P 	2032	5048	360000000
SPY   		2023	02	22	405	000	C P 	1735	5471	360000000
SPY   		2023	02	22	406	000	C P 	1806	3731	360000000
SPY   		2023	02	22	407	000	C P 	4822	4391	360000000
SPY   		2023	02	22	408	000	C P 	4447	3975	360000000
SPY   		2023	02	22	409	000	C P 	6587	4763	360000000
SPY   		2023	02	22	410	000	C P 	5881	5625	360000000
SPY   		2023	02	22	411	000	C P 	5065	2595	360000000
SPY   		2023	02	22	412	000	C P 	4086	3982	360000000
SPY   		2023	02	22	413	000	C P 	5301	5802	360000000
SPY   		2023	02	22	414	000	C P 	8456	7346	360000000
SPY   		2023	02	22	415	000	C P 	14655	15505	360000000
SPY   		2023	02	22	416	000	C P 	8336	8821	360000000
SPY   		2023	02	22	417	000	C P 	5629	7699	360000000
SPY   		2023	02	22	418	000	C P 	3667	89	360000000
SPY   		2023	02	22	419	000	C P 	2474	231	360000000
SPY   		2023	02	22	420	000	C P 	4606	185	360000000
SPY   		2023	02	22	421	000	C P 	2200	110	360000000
SPY   		2023	02	22	422	000	C P 	1300	22	360000000
SPY   		2023	02	22	423	000	C P 	880	5	360000000
SPY   		2023	02	22	424	000	C P 	1253	1	360000000
SPY   		2023	02	22	425	000	C P 	1248	10	360000000
SPY   		2023	02	22	426	000	C P 	1825	0	360000000
SPY   		2023	02	22	427	000	C P 	571	1	360000000
SPY   		2023	02	22	428	000	C P 	401	0	360000000
SPY   		2023	02	22	429	000	C P 	1079	1	360000000
SPY   		2023	02	22	430	000	C P 	877	4	360000000
SPY   		2023	02	22	431	000	C P 	833	0	360000000
SPY   		2023	02	22	432	000	C P 	1859	0	360000000
SPY   		2023	02	22	433	000	C P 	5205	0	360000000
SPY   		2023	02	22	434	000	C P 	478	0	360000000
